,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number_x,ue_nr_kpm,_time_y,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,test_number_y,transfer,ue_nr_iperf,seq_nr,test_number,time_latency,ue_nr_latency,prb,noise_amplitude
9689,2024-05-06 14:33:01,,,,,,,,,,,,,,,10M,46.5,105.646,0.97,0.0,1,0.00566,1,,,,,79.0,-17.6
9690,2024-05-06 14:33:02,,,,,,,,,,,,,,,10M,671.0,12.413,0.89,0.0,1,0.082,1,,,,,79.0,-17.6
9691,2024-05-06 14:33:03,,,,,,,,,,,,,,,10M,0.0,12.413,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9692,2024-05-06 14:33:04,100,0,0,10494,0,10772,100,100,100,100,2024-05-06 14:33:04,1,3,2024-05-06 14:33:04,10M,1.69,14.758,0.91,0.0,1,0.206,1,,,,,79.0,-17.6
9693,2024-05-06 14:33:04,100,0,0,10779,0,10966,100,100,100,100,2024-05-06 14:33:04,1,2,2024-05-06 14:33:04,10M,1.69,14.758,0.91,0.0,1,0.206,1,,,,,79.0,-17.6
9694,2024-05-06 14:33:04,100,0,0,9796,0,10449,78,9,1,88,2024-05-06 14:33:04,1,1,2024-05-06 14:33:04,10M,1.69,14.758,0.91,0.0,1,0.206,1,,,,,79.0,-17.6
9695,2024-05-06 14:33:05,,,,,,,,,,,,,,,10M,0.0,14.758,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9696,2024-05-06 14:33:06,,,,,,,,,,,,,,,10M,1.42,15.655,0.91,0.0,1,0.174,1,,,,,79.0,-17.6
9697,2024-05-06 14:33:07,,,,,,,,,,,,,,,10M,209.0,26.607,0.94,0.0,1,0.0255,1,,,,,79.0,-17.6
9698,2024-05-06 14:33:08,,,,,,,,,,,,,,,10M,684.0,21.505,0.96,0.0,1,0.0834,1,,,,,79.0,-17.6
9699,2024-05-06 14:33:09,,,,,,,,,,,,,,,10M,371.0,19.007,0.96,0.0,1,0.045200000000000004,1,,,,,79.0,-17.6
9700,2024-05-06 14:33:10,,,,,,,,,,,,,,,10M,475.0,22.44,0.92,0.0,1,0.058,1,900,1,7581,2,79.0,-17.6
9701,2024-05-06 14:33:11,,,,,,,,,,,,,,,10M,1.59,11.627,0.93,0.0,1,0.194,1,,,,,79.0,-17.6
9702,2024-05-06 14:33:12,,,,,,,,,,,,,,,10M,533.0,21.802,0.94,0.0,1,0.065,1,,,,,79.0,-17.6
9703,2024-05-06 14:33:13,,,,,,,,,,,,,,,10M,0.0,21.802,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9704,2024-05-06 14:33:14,,,,,,,,,,,,,,,10M,0.0,21.802,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9705,2024-05-06 14:33:15,,,,,,,,,,,,,,,10M,2.4,16.288,0.93,0.0,1,0.293,1,,,,,79.0,-17.6
9706,2024-05-06 14:33:16,,,,,,,,,,,,,,,10M,684.0,14.138,0.93,0.0,1,0.0834,1,913,1,4536,1,79.0,-17.6
9707,2024-05-06 14:33:17,,,,,,,,,,,,,,,10M,0.0,14.138,0.0,0.0,1,0.0,1,911,1,5545,3,79.0,-17.6
9708,2024-05-06 14:33:18,,,,,,,,,,,,,,,10M,626.0,23.879,0.94,0.0,1,0.07640000000000001,1,,,,,79.0,-17.6
9709,2024-05-06 14:33:19,100,0,0,10128,0,10546,100,100,100,100,2024-05-06 14:33:19,1,2,2024-05-06 14:33:19,10M,1.42,21.482,0.93,0.0,1,0.174,1,,,,,79.0,-17.6
9710,2024-05-06 14:33:19,100,0,0,10459,0,11171,100,100,100,100,2024-05-06 14:33:19,1,3,2024-05-06 14:33:19,10M,1.42,21.482,0.93,0.0,1,0.174,1,,,,,79.0,-17.6
9711,2024-05-06 14:33:19,100,0,0,9797,0,10377,78,8,1,89,2024-05-06 14:33:19,1,1,2024-05-06 14:33:19,10M,1.42,21.482,0.93,0.0,1,0.174,1,,,,,79.0,-17.6
9712,2024-05-06 14:33:20,,,,,,,,,,,,,,,10M,949.0,20.328,0.9,0.0,1,0.116,1,,,,,79.0,-17.6
9713,2024-05-06 14:33:21,,,,,,,,,,,,,,,10M,57.9,55.373,0.92,0.0,1,0.00707,1,,,,,79.0,-17.6
9714,2024-05-06 14:33:22,,,,,,,,,,,,,,,10M,1.38,18.83,0.94,0.0,1,0.168,1,,,,,79.0,-17.6
9715,2024-05-06 14:33:23,,,,,,,,,,,,,,,10M,1.22,17.858,0.92,0.0,1,0.148,1,916,1,4961,2,79.0,-17.6
9716,2024-05-06 14:33:24,,,,,,,,,,,,,,,10M,742.0,15.072,0.87,0.0,1,0.0905,1,,,,,79.0,-17.6
9717,2024-05-06 14:33:25,,,,,,,,,,,,,,,10M,961.0,15.901,0.93,0.0,1,0.117,1,,,,,79.0,-17.6
9718,2024-05-06 14:33:26,,,,,,,,,,,,,,,10M,961.0,7.911,0.91,0.0,1,0.117,1,,,,,79.0,-17.6
9719,2024-05-06 14:33:27,,,,,,,,,,,,,,,10M,846.0,15.945,0.91,0.0,1,0.103,1,,,,,79.0,-17.6
9720,2024-05-06 14:33:28,,,,,,,,,,,,,,,10M,475.0,18.545,0.94,0.0,1,0.058,1,,,,,79.0,-17.6
9721,2024-05-06 14:33:29,,,,,,,,,,,,,,,10M,973.0,23.353,0.91,0.0,1,0.119,1,,,,,79.0,-17.6
9722,2024-05-06 14:33:30,100,0,0,11028,0,11819,100,100,100,100,2024-05-06 14:33:30,1,3,2024-05-06 14:33:30,10M,741.0,18.229,0.89,0.0,1,0.0905,1,,,,,79.0,-17.6
9723,2024-05-06 14:33:30,100,0,0,10625,0,11056,78,8,1,89,2024-05-06 14:33:30,1,1,2024-05-06 14:33:30,10M,741.0,18.229,0.89,0.0,1,0.0905,1,,,,,79.0,-17.6
9724,2024-05-06 14:33:30,100,0,0,10057,0,10415,100,100,100,100,2024-05-06 14:33:30,1,2,2024-05-06 14:33:30,10M,741.0,18.229,0.89,0.0,1,0.0905,1,,,,,79.0,-17.6
9725,2024-05-06 14:33:31,,,,,,,,,,,,,,,10M,1.37,17.863,0.92,0.0,1,0.167,1,,,,,79.0,-17.6
9726,2024-05-06 14:33:32,,,,,,,,,,,,,,,10M,846.0,24.168,0.93,0.0,1,0.103,1,,,,,79.0,-17.6
9727,2024-05-06 14:33:33,,,,,,,,,,,,,,,10M,579.0,30.352,0.89,0.0,1,0.0707,1,,,,,79.0,-17.6
9728,2024-05-06 14:33:34,,,,,,,,,,,,,,,10M,1.42,16.474,0.9,0.0,1,0.174,1,,,,,79.0,-17.6
9729,2024-05-06 14:33:35,,,,,,,,,,,,,,,10M,683.0,19.405,0.89,0.0,1,0.0834,1,,,,,79.0,-17.6
9730,2024-05-06 14:33:36,,,,,,,,,,,,,,,10M,591.0,16.752,0.92,0.0,1,0.0721,1,,,,,79.0,-17.6
9731,2024-05-06 14:33:37,,,,,,,,,,,,,,,10M,730.0,26.495,0.92,0.0,1,0.0891,1,931,1,4465,3,79.0,-17.6
9732,2024-05-06 14:33:38,,,,,,,,,,,,,,,10M,1.59,14.381,0.89,0.0,1,0.194,1,936,1,3452,1,79.0,-17.6
9733,2024-05-06 14:33:39,,,,,,,,,,,,,,,10M,946.0,11.052,0.92,0.0,1,0.116,1,,,,,79.0,-17.6
9734,2024-05-06 14:33:40,,,,,,,,,,,,,,,10M,698.0,16.887,0.93,0.0,1,0.0848,1,938,1,3412,1,79.0,-17.6
9735,2024-05-06 14:33:41,100,0,0,10483,0,10807,78,9,1,88,2024-05-06 14:33:41,1,1,2024-05-06 14:33:41,10M,1.11,12.737,0.88,0.0,1,0.136,1,,,,,79.0,-17.6
9736,2024-05-06 14:33:41,100,0,1,10531,1,10884,100,100,100,100,2024-05-06 14:33:41,1,2,2024-05-06 14:33:41,10M,1.11,12.737,0.88,0.0,1,0.136,1,,,,,79.0,-17.6
9737,2024-05-06 14:33:41,100,0,0,9939,0,11164,100,100,100,100,2024-05-06 14:33:41,1,3,2024-05-06 14:33:41,10M,1.11,12.737,0.88,0.0,1,0.136,1,,,,,79.0,-17.6
9738,2024-05-06 14:33:42,,,,,,,,,,,,,,,10M,996.0,14.606,0.9,0.0,1,0.122,1,,,,,79.0,-17.6
9739,2024-05-06 14:33:43,,,,,,,,,,,,,,,10M,996.0,14.196,0.92,0.0,1,0.122,1,,,,,79.0,-17.6
9740,2024-05-06 14:33:44,,,,,,,,,,,,,,,10M,950.0,17.279,0.9,0.0,1,0.116,1,937,1,4646,2,79.0,-17.6
9741,2024-05-06 14:33:45,,,,,,,,,,,,,,,10M,1.01,23.616,0.91,0.0,1,0.123,1,,,,,79.0,-17.6
9742,2024-05-06 14:33:46,,,,,,,,,,,,,,,10M,1.26,18.82,0.9,0.0,1,0.154,1,,,,,79.0,-17.6
9743,2024-05-06 14:33:47,,,,,,,,,,,,,,,10M,637.0,26.69,0.9,0.0,1,0.0778,1,,,,,79.0,-17.6
9744,2024-05-06 14:33:48,,,,,,,,,,,,,,,10M,857.0,14.192,0.9,0.0,1,0.105,1,940,1,4798,2,79.0,-17.6
9745,2024-05-06 14:33:49,,,,,,,,,,,,,,,10M,846.0,20.205,0.89,0.0,1,0.103,1,943,1,4638,3,79.0,-17.6
9746,2024-05-06 14:33:50,,,,,,,,,,,,,,,10M,1.07,16.813,0.89,0.0,1,0.13,1,,,,,79.0,-17.6
9747,2024-05-06 14:33:51,,,,,,,,,,,,,,,10M,950.0,12.281,0.93,0.0,1,0.116,1,,,,,79.0,-17.6
9748,2024-05-06 14:33:52,,,,,,,,,,,,,,,10M,579.0,11.034,0.87,0.0,1,0.0707,1,,,,,79.0,-17.6
9749,2024-05-06 14:33:53,100,0,2,10532,2,10686,78,7,1,91,2024-05-06 14:33:53,1,1,2024-05-06 14:33:53,10M,1.17,13.747,0.92,0.0,1,0.143,1,944,1,6425,2,79.0,-17.6
9750,2024-05-06 14:33:53,100,0,0,11193,0,11544,100,100,100,100,2024-05-06 14:33:53,1,2,2024-05-06 14:33:53,10M,1.17,13.747,0.92,0.0,1,0.143,1,944,1,6425,2,79.0,-17.6
9751,2024-05-06 14:33:53,100,0,0,10696,0,11024,100,100,100,100,2024-05-06 14:33:53,1,3,2024-05-06 14:33:53,10M,1.17,13.747,0.92,0.0,1,0.143,1,944,1,6425,2,79.0,-17.6
9752,2024-05-06 14:33:54,,,,,,,,,,,,,,,10M,950.0,10.156,0.92,0.0,1,0.116,1,,,,,79.0,-17.6
9753,2024-05-06 14:33:55,,,,,,,,,,,,,,,10M,1.17,15.85,0.91,0.0,1,0.143,1,952,1,3528,1,79.0,-17.6
9754,2024-05-06 14:33:56,,,,,,,,,,,,,,,10M,1.33,16.184,0.9,0.0,1,0.163,1,,,,,79.0,-17.6
9755,2024-05-06 14:33:57,,,,,,,,,,,,,,,10M,104.0,19.871,0.91,0.0,1,0.0127,1,,,,,79.0,-17.6
9756,2024-05-06 14:33:58,,,,,,,,,,,,,,,10M,2.06,10.741,0.89,0.0,1,0.252,1,,,,,79.0,-17.6
9757,2024-05-06 14:33:59,,,,,,,,,,,,,,,10M,591.0,18.132,0.88,0.0,1,0.0721,1,,,,,79.0,-17.6
9758,2024-05-06 14:34:00,,,,,,,,,,,,,,,10M,104.0,59.247,0.81,0.0,1,0.0127,1,,,,,79.0,-17.6
9759,2024-05-06 14:34:01,,,,,,,,,,,,,,,10M,541.0,22.692,0.94,0.0,1,0.0665,1,,,,,79.0,-17.6
9760,2024-05-06 14:34:02,,,,,,,,,,,,,,,10M,0.0,22.692,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9761,2024-05-06 14:34:03,,,,,,,,,,,,,,,10M,1.76,24.784,0.86,0.0,1,0.215,1,,,,,79.0,-17.6
9762,2024-05-06 14:34:04,100,0,0,8791,0,9252,100,100,100,100,2024-05-06 14:34:04,1,3,2024-05-06 14:34:04,10M,313.0,23.389,0.94,0.0,1,0.038200000000000005,1,,,,,79.0,-17.6
9763,2024-05-06 14:34:04,100,0,0,9773,0,10083,100,100,100,100,2024-05-06 14:34:04,1,2,2024-05-06 14:34:04,10M,313.0,23.389,0.94,0.0,1,0.038200000000000005,1,,,,,79.0,-17.6
9764,2024-05-06 14:34:04,100,0,0,9619,0,9956,78,7,1,91,2024-05-06 14:34:04,1,1,2024-05-06 14:34:04,10M,313.0,23.389,0.94,0.0,1,0.038200000000000005,1,,,,,79.0,-17.6
9765,2024-05-06 14:34:05,,,,,,,,,,,,,,,10M,0.0,23.389,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9766,2024-05-06 14:34:06,,,,,,,,,,,,,,,10M,1.84,26.02,0.95,0.0,1,0.222,1,960,1,6508,1,79.0,-17.6
9767,2024-05-06 14:34:07,,,,,,,,,,,,,,,10M,266.0,18.978,0.92,0.0,1,0.0325,1,,,,,79.0,-17.6
9768,2024-05-06 14:34:08,,,,,,,,,,,,,,,10M,889.0,22.563,0.93,0.0,1,0.109,1,,,,,79.0,-17.6
9769,2024-05-06 14:34:09,,,,,,,,,,,,,,,10M,1.06,24.009,0.9,0.0,1,0.13,1,,,,,79.0,-17.6
9770,2024-05-06 14:34:10,,,,,,,,,,,,,,,10M,944.0,12.091,0.89,0.0,1,0.115,1,,,,,79.0,-17.6
9771,2024-05-06 14:34:11,,,,,,,,,,,,,,,10M,1.85,19.735,0.91,0.0,1,0.226,1,,,,,79.0,-17.6
9772,2024-05-06 14:34:12,,,,,,,,,,,,,,,10M,57.9,19.544,0.92,0.0,1,0.00707,1,,,,,79.0,-17.6
9773,2024-05-06 14:34:13,,,,,,,,,,,,,,,10M,0.0,19.544,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9774,2024-05-06 14:34:14,,,,,,,,,,,,,,,10M,2.0,8.978,0.89,0.0,1,0.245,1,967,1,5049,3,79.0,-17.6
9775,2024-05-06 14:34:15,,,,,,,,,,,,,,,10M,486.0,12.478,0.9,0.0,1,0.0594,1,,,,,79.0,-17.6
9776,2024-05-06 14:34:16,100,0,1,11229,1,11330,100,100,100,100,2024-05-06 14:34:16,1,2,2024-05-06 14:34:16,10M,0.0,12.478,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9777,2024-05-06 14:34:16,None,None,None,None,None,None,78,8,1,89,2024-05-06 14:34:16,1,1,2024-05-06 14:34:16,10M,0.0,12.478,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9778,2024-05-06 14:34:16,100,0,0,10448,0,10907,100,100,100,100,2024-05-06 14:34:16,1,3,2024-05-06 14:34:16,10M,0.0,12.478,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9779,2024-05-06 14:34:17,,,,,,,,,,,,,,,10M,313.0,38.101,0.9,0.0,1,0.038200000000000005,1,,,,,79.0,-17.6
9780,2024-05-06 14:34:18,,,,,,,,,,,,,,,10M,208.0,28.689,0.94,0.0,1,0.0255,1,,,,,79.0,-17.6
9781,2024-05-06 14:34:19,,,,,,,,,,,,,,,10M,4.1,48.685,0.93,0.0,1,0.501,1,,,,,79.0,-17.6
9782,2024-05-06 14:34:20,,,,,,,,,,,,,,,10M,683.0,9.216,0.86,0.0,1,0.0834,1,974,1,4239,3,79.0,-17.6
9783,2024-05-06 14:34:21,,,,,,,,,,,,,,,10M,0.0,9.216,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9784,2024-05-06 14:34:22,,,,,,,,,,,,,,,10M,5.5,6.207,0.8,0.0,1,0.67,1,979,1,3037,1,79.0,-17.6
9785,2024-05-06 14:34:23,,,,,,,,,,,,,,,10M,2.49,8.066,0.79,0.0,1,0.304,1,,,,,79.0,-17.6
9786,2024-05-06 14:34:24,,,,,,,,,,,,,,,10M,904.0,8.312,0.71,0.0,1,0.11,1,,,,,79.0,-17.6
9787,2024-05-06 14:34:25,,,,,,,,,,,,,,,10M,313.0,11.066,0.7,0.0,1,0.038200000000000005,1,,,,,79.0,-17.6
9788,2024-05-06 14:34:26,,,,,,,,,,,,,,,10M,0.0,11.066,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9789,2024-05-06 14:34:27,None,None,None,None,None,None,78,9,1,88,2024-05-06 14:34:27,1,1,2024-05-06 14:34:27,10M,1.94,13.85,0.9,0.0,1,0.238,1,,,,,79.0,-17.6
9790,2024-05-06 14:34:27,100,0,0,16577,0,16893,100,100,100,100,2024-05-06 14:34:27,1,2,2024-05-06 14:34:27,10M,1.94,13.85,0.9,0.0,1,0.238,1,,,,,79.0,-17.6
9791,2024-05-06 14:34:28,,,,,,,,,,,,,,,10M,2.32,4.869,0.85,0.0,1,0.283,1,,,,,79.0,-17.6
9792,2024-05-06 14:34:29,,,,,,,,,,,,,,,10M,2.71,5.084,0.74,0.0,1,0.331,1,,,,,79.0,-17.6
9793,2024-05-06 14:34:30,,,,,,,,,,,,,,,10M,728.0,7.475,0.72,0.0,1,0.0891,1,,,,,79.0,-17.6
9794,2024-05-06 14:34:31,,,,,,,,,,,,,,,10M,5.09,1.698,0.71,0.0,1,0.619,1,,,,,79.0,-17.6
9795,2024-05-06 14:34:32,,,,,,,,,,,,,,,10M,1.58,3.042,0.68,0.0,1,0.192,1,,,,,79.0,-17.6
9796,2024-05-06 14:34:33,,,,,,,,,,,,,,,10M,6.14,2.64,0.71,0.0,1,0.749,1,,,,,79.0,-17.6
9797,2024-05-06 14:34:34,,,,,,,,,,,,,,,10M,0.0,2.64,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9798,2024-05-06 14:34:35,,,,,,,,,,,,,,,10M,4.18,3.87,0.68,0.0,1,0.512,1,,,,,79.0,-17.6
9799,2024-05-06 14:34:36,,,,,,,,,,,,,,,10M,0.0,3.87,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9800,2024-05-06 14:34:37,,,,,,,,,,,,,,,10M,2.47,10.783,0.89,0.0,1,0.301,1,,,,,79.0,-17.6
9801,2024-05-06 14:34:38,100,0,0,30325,0,31402,100,100,100,100,2024-05-06 14:34:37,1,2,2024-05-06 14:34:37,10M,3.37,6.28,0.8,0.0,1,0.411,1,,,,,79.0,-17.6
9802,2024-05-06 14:34:38,None,None,None,None,None,None,78,6,1,92,2024-05-06 14:34:37,1,1,2024-05-06 14:34:37,10M,3.37,6.28,0.8,0.0,1,0.411,1,,,,,79.0,-17.6
9803,2024-05-06 14:34:39,,,,,,,,,,,,,,,10M,0.0,6.28,0.0,0.0,1,0.0,1,,,,,79.0,-17.6
9804,2024-05-06 14:34:40,,,,,,,,,,,,,,,10M,3.06,5.491,0.74,0.0,1,0.373,1,,,,,79.0,-17.6
9805,2024-05-06 14:34:41,,,,,,,,,,,,,,,10M,2.87,3.738,0.67,0.0,1,0.351,1,,,,,79.0,-17.6
9806,2024-05-06 14:34:42,,,,,,,,,,,,,,,10M,2.48,3.768,0.76,0.0,1,0.303,1,999,1,2782,1,79.0,-17.4
9807,2024-05-06 14:34:43,,,,,,,,,,,,,,,10M,5.77,4.95,0.73,0.0,1,0.704,1,,,,,79.0,-17.4
9808,2024-05-06 14:34:44,,,,,,,,,,,,,,,10M,370.0,7.186,0.8,0.0,1,0.045200000000000004,1,1001,1,2207,1,79.0,-17.4
9809,2024-05-06 14:34:45,,,,,,,,,,,,,,,10M,1.37,2.21,0.67,0.0,1,0.167,1,1002,1,2900,1,79.0,-17.4
9810,2024-05-06 14:34:46,,,,,,,,,,,,,,,10M,3.22,3.491,0.73,0.0,1,0.393,1,,,,,79.0,-17.4
9811,2024-05-06 14:34:47,,,,,,,,,,,,,,,10M,1.69,9.162,0.67,0.0,1,0.206,1,,,,,79.0,-17.4
9812,2024-05-06 14:34:48,,,,,,,,,,,,,,,10M,3.88,4.167,0.8,0.0,1,0.474,1,,,,,79.0,-17.4
9813,2024-05-06 14:34:49,100,0,2,30932,2,32704,100,100,100,100,2024-05-06 14:34:49,1,2,2024-05-06 14:34:49,10M,1.48,5.227,0.78,0.0,1,0.181,1,1004,1,5077,1,79.0,-17.4
9814,2024-05-06 14:34:49,None,None,None,None,None,None,78,6,1,92,2024-05-06 14:34:49,1,1,2024-05-06 14:34:49,10M,1.48,5.227,0.78,0.0,1,0.181,1,1004,1,5077,1,79.0,-17.4
9815,2024-05-06 14:34:50,,,,,,,,,,,,,,,10M,2.13,5.056,0.74,0.0,1,0.259,1,1005,1,4770,1,79.0,-17.4
9816,2024-05-06 14:34:51,,,,,,,,,,,,,,,10M,0.0,5.056,0.0,0.0,1,0.0,1,,,,,79.0,-17.4
9817,2024-05-06 14:34:52,,,,,,,,,,,,,,,10M,1.52,4.98,0.76,0.0,1,0.185,1,,,,,79.0,-17.4
9818,2024-05-06 14:34:53,,,,,,,,,,,,,,,10M,8.29,2.794,0.7,0.0,1,1.012,1,,,,,79.0,-17.4
9819,2024-05-06 14:34:54,,,,,,,,,,,,,,,10M,1.2,3.794,0.69,0.0,1,0.147,1,,,,,79.0,-17.4
9820,2024-05-06 14:34:55,,,,,,,,,,,,,,,10M,3.58,4.064,0.82,0.0,1,0.437,1,,,,,79.0,-17.4
9821,2024-05-06 14:34:56,,,,,,,,,,,,,,,10M,2.11,7.125,0.73,0.0,1,0.257,1,1009,1,6502,1,79.0,-17.4
9822,2024-05-06 14:34:57,,,,,,,,,,,,,,,10M,0.0,21.813,0.0,0.0,1,0.0,2,,,,,79.0,-17.4
9823,2024-05-06 14:35:00,None,None,None,None,None,None,78,6,1,92,2024-05-06 14:35:00,1,1,2024-05-06 14:34:57,,,,,,,,,1010,1,9565,1,79.0,-17.4
9824,2024-05-06 14:35:00,100,0,2,29466,2,31129,100,100,100,100,2024-05-06 14:35:00,1,2,2024-05-06 14:34:57,,,,,,,,,1010,1,9565,1,79.0,-17.4
9825,2024-05-06 14:37:32,,,,,,,,,,,,,,,10M,1.26,6.026,0.0,0.0,2,0.154,2,,,,,79.0,-100.0
9826,2024-05-06 14:37:33,,,,,,,,,,,,,,,10M,5.02,2.688,0.49,0.0,2,0.614,2,,,,,79.0,-100.0
9827,2024-05-06 14:37:34,,,,,,,,,,,,,,,10M,4.18,2.435,0.43,0.0,2,0.509,2,,,,,79.0,-100.0
9828,2024-05-06 14:37:35,,,,,,,,,,,,,,,10M,0.0,2.435,0.0,0.0,2,0.0,2,,,,,79.0,-100.0
9829,2024-05-06 14:37:36,,,,,,,,,,,,,,,10M,0.0,2.435,0.0,0.0,2,0.0,2,,,,,79.0,-100.0
9830,2024-05-06 14:46:08,,,,,,,,,,,,,,,10M,2.58,4.527,0.0,0.0,2,0.315,1,,,,,79.0,-100.0
9831,2024-05-06 14:46:09,,,,,,,,,,,,,,,10M,4.56,3.196,0.52,0.0,2,0.557,1,,,,,79.0,-100.0
9832,2024-05-06 14:46:10,,,,,,,,,,,,,,,10M,5.33,2.586,0.53,0.0,2,0.65,1,,,,,79.0,-100.0
9833,2024-05-06 14:46:11,,,,,,,,,,,,,,,10M,4.54,1.81,0.51,0.0,2,0.554,1,,,,,79.0,-100.0
9834,2024-05-06 14:46:12,,,,,,,,,,,,,,,10M,3.8,7.654,0.65,0.0,2,0.464,1,,,,,79.0,-100.0
9835,2024-05-06 14:46:13,,,,,,,,,,,,,,,10M,4.36,3.86,0.52,0.0,2,0.532,1,,,,,79.0,-100.0
9836,2024-05-06 14:46:14,,,,,,,,,,,,,,,10M,4.47,3.108,0.53,0.0,2,0.546,1,,,,,79.0,-100.0
9837,2024-05-06 14:46:15,,,,,,,,,,,,,,,10M,5.26,5.655,0.55,0.0,2,0.643,1,,,,,79.0,-100.0
9838,2024-05-06 14:46:16,,,,,,,,,,,,,,,10M,3.83,2.977,0.43,0.0,2,0.467,1,,,,,79.0,-100.0
9839,2024-05-06 14:46:17,,,,,,,,,,,,,,,10M,6.19,2.813,0.57,0.0,2,0.755,1,,,,,79.0,-100.0
9840,2024-05-06 14:46:18,,,,,,,,,,,,,,,10M,4.87,2.827,0.39,0.0,2,0.594,1,,,,,79.0,-100.0
9841,2024-05-06 14:46:19,,,,,,,,,,,,,,,10M,3.99,6.413,0.52,0.0,2,0.495,1,,,,,79.0,-100.0
9842,2024-05-06 14:46:20,,,,,,,,,,,,,,,10M,4.95,2.662,0.54,0.0,2,0.595,1,,,,,79.0,-100.0
9843,2024-05-06 14:46:21,,,,,,,,,,,,,,,10M,3.7,11.509,0.64,0.0,2,0.451,1,,,,,79.0,-100.0
9844,2024-05-06 14:46:22,,,,,,,,,,,,,,,10M,5.87,3.314,0.46,0.0,2,0.717,1,,,,,79.0,-100.0
9845,2024-05-06 14:46:23,,,,,,,,,,,,,,,10M,3.01,11.701,0.48,0.0,2,0.368,1,,,,,79.0,-100.0
9846,2024-05-06 14:46:24,,,,,,,,,,,,,,,10M,5.77,3.639,0.59,0.0,2,0.704,1,,,,,79.0,-100.0
9847,2024-05-06 14:46:25,,,,,,,,,,,,,,,10M,6.13,2.563,0.45,0.0,2,0.748,1,,,,,79.0,-100.0
9848,2024-05-06 14:46:26,,,,,,,,,,,,,,,10M,4.17,3.953,0.53,0.0,2,0.509,1,,,,,79.0,-100.0
9849,2024-05-06 14:46:27,,,,,,,,,,,,,,,10M,3.7,2.819,0.49,0.0,2,0.451,1,,,,,79.0,-100.0
9850,2024-05-06 14:46:28,,,,,,,,,,,,,,,10M,4.6,4.292,0.6,0.0,2,0.561,1,,,,,79.0,-100.0
9851,2024-05-06 14:46:29,,,,,,,,,,,,,,,10M,5.22,3.363,0.56,0.0,2,0.638,1,,,,,79.0,-100.0
9852,2024-05-06 14:46:30,,,,,,,,,,,,,,,10M,3.08,11.202,0.53,0.0,2,0.378,1,,,,,79.0,-100.0
9853,2024-05-06 14:46:31,,,,,,,,,,,,,,,10M,2.13,3.928,0.51,0.0,2,0.259,1,,,,,79.0,-100.0
9854,2024-05-06 14:46:32,,,,,,,,,,,,,,,10M,2.34,7.815,0.82,0.0,2,0.297,1,,,,,79.0,-100.0
9855,2024-05-06 14:46:33,,,,,,,,,,,,,,,10M,1.16,12.893,0.6,0.0,2,0.136,1,,,,,79.0,-100.0
9856,2024-05-06 14:46:34,,,,,,,,,,,,,,,10M,2.59,8.935,0.8,0.0,2,0.317,1,,,,,79.0,-100.0
9857,2024-05-06 14:46:35,,,,,,,,,,,,,,,10M,2.61,7.77,0.82,0.0,2,0.318,1,,,,,79.0,-100.0
9858,2024-05-06 14:46:36,,,,,,,,,,,,,,,10M,1.93,9.992,0.72,0.0,2,0.236,1,,,,,79.0,-100.0
9859,2024-05-06 14:46:37,,,,,,,,,,,,,,,10M,1.85,6.548,0.75,0.0,2,0.226,1,,,,,79.0,-100.0
9860,2024-05-06 14:46:38,,,,,,,,,,,,,,,10M,2.7,7.527,0.83,0.0,2,0.329,1,,,,,79.0,-100.0
9861,2024-05-06 14:46:39,,,,,,,,,,,,,,,10M,2.17,8.664,0.69,0.0,2,0.264,1,,,,,79.0,-100.0
9862,2024-05-06 14:46:40,,,,,,,,,,,,,,,10M,2.43,6.137,0.76,0.0,2,0.297,1,,,,,79.0,-100.0
9863,2024-05-06 14:46:41,,,,,,,,,,,,,,,10M,2.18,7.885,0.79,0.0,2,0.266,1,,,,,79.0,-100.0
9864,2024-05-06 14:46:42,,,,,,,,,,,,,,,10M,2.48,8.357,0.77,0.0,2,0.303,1,,,,,79.0,-100.0
9865,2024-05-06 14:46:43,,,,,,,,,,,,,,,10M,2.32,6.653,0.76,0.0,2,0.283,1,,,,,79.0,-100.0
9866,2024-05-06 14:46:44,,,,,,,,,,,,,,,10M,2.28,8.987,0.75,0.0,2,0.279,1,,,,,79.0,-100.0
