,_time,bandwidth_required,bitrate,fading,jitter,lost_percentage,noise_amplitude,prb,test_number,transfer,ue_nr
48359,2024-07-06 20:56:43+00:00,1M,1.0,0,10.219,0.0,-25.8,52,43,0.122,1
48360,2024-07-06 20:56:44+00:00,1M,1.0,0,7.63,0.0,-25.8,52,43,0.122,1
48361,2024-07-06 20:56:45+00:00,1M,1.01,0,10.159,0.0,-25.8,52,43,0.123,1
48362,2024-07-06 20:56:46+00:00,1M,1.01,0,10.528,0.0,-25.8,52,43,0.123,1
48363,2024-07-06 20:56:47+00:00,1M,1.0,0,10.543,0.0,-25.8,52,43,0.122,1
48364,2024-07-06 20:56:48+00:00,1M,1.0,0,8.483,0.0,-25.8,52,43,0.122,1
48365,2024-07-06 20:56:49+00:00,1M,1.0,0,10.067,0.0,-25.8,52,43,0.122,1
48366,2024-07-06 20:56:50+00:00,1M,1.01,0,11.319,0.0,-25.8,52,43,0.123,1
48367,2024-07-06 20:56:51+00:00,1M,0.98,0,11.472,0.0,-25.8,52,43,0.12,1
48368,2024-07-06 20:56:52+00:00,1M,1.01,0,8.074,0.0,-25.8,52,43,0.123,1
48369,2024-07-06 20:56:53+00:00,1M,1.01,0,7.144,0.0,-25.8,52,43,0.123,1
48370,2024-07-06 20:56:54+00:00,1M,1.0,0,11.213,0.0,-25.8,52,43,0.122,1
48371,2024-07-06 20:56:55+00:00,1M,1.0,0,10.232,0.0,-25.8,52,43,0.122,1
48372,2024-07-06 20:56:56+00:00,1M,0.96,0,10.554,0.0,-22.2,52,43,0.117,1
48373,2024-07-06 20:56:57+00:00,1M,1.03,0,11.052,0.0,-22.2,52,43,0.126,1
48374,2024-07-06 20:56:58+00:00,1M,1.01,0,8.273,0.0,-22.2,52,43,0.123,1
48375,2024-07-06 20:56:59+00:00,1M,1.0,0,8.605,0.0,-22.2,52,43,0.122,1
48376,2024-07-06 20:57:00+00:00,1M,1.01,0,10.268,0.0,-22.2,52,43,0.123,1
48377,2024-07-06 20:57:01+00:00,1M,1.0,0,8.981,0.0,-22.2,52,43,0.122,1
48378,2024-07-06 20:57:02+00:00,1M,0.98,0,8.803,0.0,-22.2,52,43,0.12,1
48379,2024-07-06 20:57:03+00:00,1M,1.02,0,9.471,0.0,-22.2,52,43,0.124,1
48380,2024-07-06 20:57:04+00:00,1M,1.0,0,6.586,0.0,-22.2,52,43,0.122,1
48381,2024-07-06 20:57:05+00:00,1M,1.0,0,9.641,0.0,-22.2,52,43,0.122,1
48382,2024-07-06 20:57:06+00:00,1M,1.01,0,11.429,0.0,-22.2,52,43,0.123,1
48383,2024-07-06 20:57:07+00:00,1M,1.0,0,10.066,0.0,-22.2,52,43,0.122,1
48384,2024-07-06 20:57:08+00:00,1M,0.98,0,11.792,0.0,-22.2,52,43,0.12,1
48385,2024-07-06 20:57:09+00:00,1M,0.98,0,7.497,0.0,-22.2,52,43,0.12,1
48386,2024-07-06 20:57:10+00:00,1M,1.01,0,9.9,0.0,-22.2,52,43,0.123,1
48387,2024-07-06 20:57:11+00:00,1M,1.03,0,12.252,0.0,-22.2,52,43,0.126,1
48388,2024-07-06 20:57:12+00:00,1M,0.98,0,10.499,0.0,-22.2,52,43,0.12,1
48389,2024-07-06 20:57:13+00:00,1M,1.02,0,9.469,0.0,-22.2,52,43,0.124,1
48390,2024-07-06 20:57:14+00:00,1M,1.0,0,8.575,0.0,-22.2,52,43,0.122,1
48391,2024-07-06 20:57:15+00:00,1M,1.0,0,9.026,0.0,-22.2,52,43,0.122,1
48392,2024-07-06 20:57:16+00:00,1M,0.98,0,9.334,0.0,-22.2,52,43,0.12,1
48393,2024-07-06 20:57:17+00:00,1M,1.01,0,10.496,0.0,-22.2,52,43,0.123,1
48394,2024-07-06 20:57:18+00:00,1M,1.01,0,9.005,0.0,-22.2,52,43,0.123,1
48395,2024-07-06 20:57:19+00:00,1M,0.98,0,8.354,0.0,-22.2,52,43,0.12,1
48396,2024-07-06 20:57:20+00:00,1M,1.01,0,9.185,0.0,-22.2,52,43,0.123,1
48397,2024-07-06 20:57:21+00:00,1M,1.01,0,9.306,0.0,-22.2,52,43,0.123,1
48398,2024-07-06 20:57:22+00:00,1M,0.98,0,9.809,0.0,-22.2,52,43,0.12,1
48399,2024-07-06 20:57:23+00:00,1M,1.01,0,9.485,0.0,-22.2,52,43,0.123,1
48400,2024-07-06 20:57:24+00:00,1M,1.01,0,10.184,0.0,-22.2,52,43,0.123,1
48401,2024-07-06 20:57:25+00:00,1M,1.0,0,10.663,0.0,-22.2,52,43,0.122,1
48402,2024-07-06 20:57:26+00:00,1M,0.98,0,9.223,0.0,-22.2,52,43,0.12,1
48403,2024-07-06 20:57:27+00:00,1M,1.01,0,8.194,0.0,-22.2,52,43,0.123,1
48404,2024-07-06 20:57:28+00:00,1M,1.01,0,10.951,0.0,-22.2,52,43,0.123,1
48405,2024-07-06 20:57:29+00:00,1M,0.96,0,7.491,0.0,-22.2,52,43,0.117,1
48406,2024-07-06 20:57:30+00:00,1M,1.04,0,11.103,0.0,-22.2,52,43,0.127,1
48407,2024-07-06 20:57:31+00:00,1M,0.97,0,9.731,0.0,-22.2,52,43,0.119,1
48408,2024-07-06 20:57:32+00:00,1M,1.03,0,10.085,0.0,-22.2,52,43,0.126,1
48409,2024-07-06 20:57:33+00:00,1M,0.98,0,10.54,0.0,-22.2,52,43,0.12,1
48410,2024-07-06 20:57:34+00:00,1M,1.01,0,7.47,0.0,-22.2,52,43,0.123,1
48411,2024-07-06 20:57:35+00:00,1M,1.0,0,10.688,0.0,-22.2,52,43,0.122,1
48412,2024-07-06 20:57:36+00:00,1M,1.01,0,10.398,0.0,-22.2,52,43,0.123,1
48413,2024-07-06 20:57:37+00:00,1M,1.0,0,10.869,0.0,-22.2,52,43,0.122,1
48414,2024-07-06 20:57:38+00:00,1M,0.97,0,8.055,0.0,-22.2,52,43,0.119,1
48415,2024-07-06 20:57:39+00:00,1M,1.01,0,10.717,0.0,-22.2,52,43,0.123,1
48416,2024-07-06 20:57:40+00:00,1M,1.01,0,9.566,0.0,-22.2,52,43,0.123,1
48417,2024-07-06 20:57:41+00:00,1M,0.98,0,8.992,0.0,-22.2,52,43,0.12,1
48418,2024-07-06 20:57:42+00:00,1M,1.03,0,11.219,0.0,-22.2,52,43,0.126,1
48419,2024-07-06 20:57:43+00:00,1M,1.0,0,12.879,0.0,-22.2,52,43,0.122,1
48420,2024-07-06 20:57:44+00:00,1M,0.97,0,11.5,0.0,-22.2,52,43,0.119,1
48421,2024-07-06 20:57:45+00:00,1M,1.03,0,7.629,0.0,-22.2,52,43,0.126,1
48422,2024-07-06 20:57:46+00:00,1M,0.98,0,9.448,0.0,-22.2,52,43,0.12,1
48423,2024-07-06 20:57:47+00:00,1M,1.02,0,11.214,0.0,-22.2,52,43,0.124,1
48424,2024-07-06 20:57:48+00:00,1M,1.0,0,7.61,0.0,-22.2,52,43,0.122,1
48425,2024-07-06 20:57:49+00:00,1M,1.0,0,9.381,0.0,-22.2,52,43,0.122,1
48426,2024-07-06 20:57:50+00:00,1M,1.0,0,9.738,0.0,-22.2,52,43,0.122,1
48427,2024-07-06 20:57:51+00:00,1M,1.01,0,7.766,0.0,-22.2,52,43,0.123,1
48428,2024-07-06 20:57:52+00:00,1M,1.0,0,9.664,0.0,-22.2,52,43,0.122,1
48429,2024-07-06 20:57:53+00:00,1M,1.0,0,9.638,0.0,-22.2,52,43,0.122,1
48430,2024-07-06 20:57:54+00:00,1M,1.0,0,8.024,0.0,-22.2,52,43,0.122,1
48431,2024-07-06 20:57:55+00:00,1M,1.0,0,10.58,0.0,-22.2,52,43,0.122,1
48432,2024-07-06 20:57:56+00:00,1M,0.98,0,10.386,0.0,-18.9,52,43,0.12,1
48433,2024-07-06 20:57:57+00:00,1M,1.02,0,8.217,0.0,-18.9,52,43,0.124,1
48434,2024-07-06 20:57:58+00:00,1M,1.0,0,9.278,0.0,-18.9,52,43,0.122,1
48435,2024-07-06 20:57:59+00:00,1M,1.01,0,9.706,0.0,-18.9,52,43,0.123,1
48436,2024-07-06 20:58:00+00:00,1M,1.0,0,10.119,0.0,-18.9,52,43,0.122,1
48437,2024-07-06 20:58:01+00:00,1M,1.01,0,9.098,0.0,-18.9,52,43,0.123,1
48438,2024-07-06 20:58:02+00:00,1M,0.98,0,6.505,0.0,-18.9,52,43,0.12,1
48439,2024-07-06 20:58:03+00:00,1M,0.98,0,9.731,0.0,-18.9,52,43,0.12,1
48440,2024-07-06 20:58:04+00:00,1M,1.03,0,8.858,0.0,-18.9,52,43,0.126,1
48441,2024-07-06 20:58:05+00:00,1M,1.0,0,10.788,0.0,-18.9,52,43,0.122,1
48442,2024-07-06 20:58:06+00:00,1M,1.0,0,9.038,0.0,-18.9,52,43,0.122,1
48443,2024-07-06 20:58:07+00:00,1M,1.0,0,9.668,0.0,-18.9,52,43,0.122,1
48444,2024-07-06 20:58:08+00:00,1M,1.0,0,12.497,0.0,-18.9,52,43,0.122,1
48445,2024-07-06 20:58:09+00:00,1M,1.02,0,9.115,0.0,-18.9,52,43,0.124,1
48446,2024-07-06 20:58:10+00:00,1M,1.0,0,9.942,0.0,-18.9,52,43,0.122,1
48447,2024-07-06 20:58:11+00:00,1M,1.0,0,11.865,0.0,-18.9,52,43,0.122,1
48448,2024-07-06 20:58:12+00:00,1M,0.97,0,9.282,0.0,-18.9,52,43,0.119,1
48449,2024-07-06 20:58:13+00:00,1M,1.03,0,7.968,0.0,-18.9,52,43,0.126,1
48450,2024-07-06 20:58:14+00:00,1M,1.0,0,13.784,0.0,-18.9,52,43,0.122,1
48451,2024-07-06 20:58:15+00:00,1M,0.97,0,7.673,0.0,-18.9,52,43,0.119,1
48452,2024-07-06 20:58:16+00:00,1M,1.02,0,8.246,0.0,-18.9,52,43,0.124,1
48453,2024-07-06 20:58:17+00:00,1M,1.01,0,8.156,0.0,-18.9,52,43,0.123,1
48454,2024-07-06 20:58:18+00:00,1M,0.98,0,10.907,0.0,-18.9,52,43,0.12,1
48455,2024-07-06 20:58:19+00:00,1M,1.0,0,9.224,0.0,-18.9,52,43,0.122,1
48456,2024-07-06 20:58:20+00:00,1M,1.01,0,10.88,0.0,-18.9,52,43,0.123,1
48457,2024-07-06 20:58:21+00:00,1M,1.0,0,9.758,0.0,-18.9,52,43,0.122,1
48458,2024-07-06 20:58:22+00:00,1M,1.02,0,8.65,0.0,-18.9,52,43,0.124,1
48459,2024-07-06 20:58:23+00:00,1M,1.0,0,9.764,0.0,-18.9,52,43,0.122,1
48460,2024-07-06 20:58:24+00:00,1M,0.98,0,7.344,0.0,-18.9,52,43,0.12,1
48461,2024-07-06 20:58:25+00:00,1M,1.02,0,9.368,0.0,-18.9,52,43,0.124,1
48462,2024-07-06 20:58:26+00:00,1M,0.97,0,9.665,0.0,-18.9,52,43,0.119,1
48463,2024-07-06 20:58:27+00:00,1M,1.03,0,11.444,0.0,-18.9,52,43,0.126,1
48464,2024-07-06 20:58:28+00:00,1M,0.98,0,9.826,0.0,-18.9,52,43,0.12,1
48465,2024-07-06 20:58:29+00:00,1M,1.0,0,11.75,0.0,-18.9,52,43,0.122,1
48466,2024-07-06 20:58:30+00:00,1M,1.01,0,12.214,0.0,-18.9,52,43,0.123,1
48467,2024-07-06 20:58:31+00:00,1M,0.98,0,10.814,0.0,-18.9,52,43,0.12,1
48468,2024-07-06 20:58:32+00:00,1M,1.02,0,10.317,0.0,-18.9,52,43,0.124,1
48469,2024-07-06 20:58:33+00:00,1M,1.0,0,9.119,0.0,-18.9,52,43,0.122,1
48470,2024-07-06 20:58:34+00:00,1M,0.96,0,10.537,0.0,-18.9,52,43,0.117,1
48471,2024-07-06 20:58:35+00:00,1M,1.03,0,9.896,0.0,-18.9,52,43,0.126,1
48472,2024-07-06 20:58:36+00:00,1M,1.01,0,9.388,0.0,-18.9,52,43,0.123,1
48473,2024-07-06 20:58:37+00:00,1M,0.98,0,11.909,0.0,-18.9,52,43,0.12,1
48474,2024-07-06 20:58:38+00:00,1M,1.01,0,10.546,0.0,-18.9,52,43,0.123,1
48475,2024-07-06 20:58:39+00:00,1M,1.01,0,10.961,0.0,-18.9,52,43,0.123,1
48476,2024-07-06 20:58:40+00:00,1M,1.01,0,8.434,0.0,-18.9,52,43,0.123,1
48477,2024-07-06 20:58:41+00:00,1M,0.98,0,7.98,0.0,-18.9,52,43,0.12,1
48478,2024-07-06 20:58:42+00:00,1M,1.0,0,9.697,0.0,-18.9,52,43,0.122,1
48479,2024-07-06 20:58:43+00:00,1M,1.01,0,7.929,0.0,-18.9,52,43,0.123,1
48480,2024-07-06 20:58:44+00:00,1M,1.0,0,9.335,0.0,-18.9,52,43,0.122,1
48481,2024-07-06 20:58:45+00:00,1M,1.01,0,11.336,0.0,-18.9,52,43,0.123,1
48482,2024-07-06 20:58:46+00:00,1M,1.0,0,10.631,0.0,-18.9,52,43,0.122,1
48483,2024-07-06 20:58:47+00:00,1M,1.01,0,9.266,0.0,-18.9,52,43,0.123,1
48484,2024-07-06 20:58:48+00:00,1M,0.95,0,9.698,0.0,-18.9,52,43,0.116,1
48485,2024-07-06 20:58:49+00:00,1M,1.04,0,8.818,0.0,-18.9,52,43,0.127,1
48486,2024-07-06 20:58:50+00:00,1M,1.01,0,12.389,0.0,-18.9,52,43,0.123,1
48487,2024-07-06 20:58:51+00:00,1M,1.0,0,9.893,0.0,-18.9,52,43,0.122,1
48488,2024-07-06 20:58:52+00:00,1M,1.0,0,8.431,0.0,-18.9,52,43,0.122,1
48489,2024-07-06 20:58:53+00:00,1M,1.01,0,11.861,0.0,-18.9,52,43,0.123,1
48490,2024-07-06 20:58:54+00:00,1M,1.0,0,8.707,0.0,-18.9,52,43,0.122,1
48491,2024-07-06 20:58:55+00:00,1M,1.01,0,9.232,0.0,-18.9,52,43,0.123,1
48492,2024-07-06 20:58:56+00:00,1M,0.98,0,11.473,0.0,-27.9,52,43,0.12,1
48493,2024-07-06 20:58:57+00:00,1M,1.01,0,11.445,0.0,-27.9,52,43,0.123,1
48494,2024-07-06 20:58:58+00:00,1M,1.01,0,11.238,0.0,-27.9,52,43,0.123,1
48495,2024-07-06 20:58:59+00:00,1M,1.0,0,8.188,0.0,-27.9,52,43,0.122,1
48496,2024-07-06 20:59:00+00:00,1M,1.0,0,9.861,0.0,-27.9,52,43,0.122,1
48497,2024-07-06 20:59:01+00:00,1M,0.97,0,9.952,0.0,-27.9,52,43,0.119,1
48498,2024-07-06 20:59:02+00:00,1M,1.03,0,8.033,0.0,-27.9,52,43,0.126,1
48499,2024-07-06 20:59:03+00:00,1M,1.0,0,14.174,0.0,-27.9,52,43,0.122,1
48500,2024-07-06 20:59:04+00:00,1M,1.0,0,9.08,0.0,-27.9,52,43,0.122,1
48501,2024-07-06 20:59:05+00:00,1M,1.0,0,10.561,0.0,-27.9,52,43,0.122,1
48502,2024-07-06 20:59:06+00:00,1M,1.01,0,7.903,0.0,-27.9,52,43,0.123,1
48503,2024-07-06 20:59:07+00:00,1M,1.01,0,10.752,0.0,-27.9,52,43,0.123,1
48504,2024-07-06 20:59:08+00:00,1M,1.0,0,12.613,0.0,-27.9,52,43,0.122,1
48505,2024-07-06 20:59:09+00:00,1M,0.97,0,9.9,0.0,-27.9,52,43,0.119,1
48506,2024-07-06 20:59:10+00:00,1M,1.02,0,8.158,0.0,-27.9,52,43,0.124,1
48507,2024-07-06 20:59:11+00:00,1M,1.01,0,8.488,0.0,-27.9,52,43,0.123,1
48508,2024-07-06 20:59:12+00:00,1M,0.98,0,8.67,0.0,-27.9,52,43,0.12,1
48509,2024-07-06 20:59:13+00:00,1M,0.95,0,13.199,0.0,-27.9,52,43,0.116,1
48510,2024-07-06 20:59:14+00:00,1M,1.05,0,8.926,0.0,-27.9,52,43,0.129,1
48511,2024-07-06 20:59:15+00:00,1M,1.01,0,8.4,0.0,-27.9,52,43,0.123,1
48512,2024-07-06 20:59:16+00:00,1M,1.0,0,13.412,0.0,-27.9,52,43,0.122,1
48513,2024-07-06 20:59:17+00:00,1M,1.01,0,9.587,0.0,-27.9,52,43,0.123,1
48514,2024-07-06 20:59:18+00:00,1M,0.98,0,5.533,0.0,-27.9,52,43,0.12,1
48515,2024-07-06 20:59:19+00:00,1M,1.01,0,9.957,0.0,-27.9,52,43,0.123,1
48516,2024-07-06 20:59:20+00:00,1M,1.01,0,8.254,0.0,-27.9,52,43,0.123,1
48517,2024-07-06 20:59:21+00:00,1M,1.0,0,8.337,0.0,-27.9,52,43,0.122,1
48518,2024-07-06 20:59:22+00:00,1M,0.97,0,9.128,0.0,-27.9,52,43,0.119,1
48519,2024-07-06 20:59:23+00:00,1M,1.03,0,10.691,0.0,-27.9,52,43,0.126,1
48520,2024-07-06 20:59:24+00:00,1M,0.98,0,9.13,0.0,-27.9,52,43,0.12,1
48521,2024-07-06 20:59:25+00:00,1M,1.01,0,7.517,0.0,-27.9,52,43,0.123,1
48522,2024-07-06 20:59:26+00:00,1M,1.0,0,8.678,0.0,-27.9,52,43,0.122,1
48523,2024-07-06 20:59:27+00:00,1M,1.01,0,8.881,0.0,-27.9,52,43,0.123,1
48524,2024-07-06 20:59:28+00:00,1M,1.0,0,10.438,0.0,-27.9,52,43,0.122,1
48525,2024-07-06 20:59:29+00:00,1M,1.0,0,8.503,0.0,-27.9,52,43,0.122,1
48526,2024-07-06 20:59:30+00:00,1M,1.0,0,8.252,0.0,-27.9,52,43,0.122,1
48527,2024-07-06 20:59:31+00:00,1M,1.01,0,10.694,0.0,-27.9,52,43,0.123,1
48528,2024-07-06 20:59:32+00:00,1M,1.0,0,9.466,0.0,-27.9,52,43,0.122,1
48529,2024-07-06 20:59:33+00:00,1M,1.01,0,9.463,0.0,-27.9,52,43,0.123,1
48530,2024-07-06 20:59:34+00:00,1M,0.98,0,11.086,0.0,-27.9,52,43,0.12,1
48531,2024-07-06 20:59:35+00:00,1M,1.01,0,11.259,0.0,-27.9,52,43,0.123,1
48532,2024-07-06 20:59:36+00:00,1M,1.0,0,8.853,0.0,-27.9,52,43,0.122,1
48533,2024-07-06 20:59:37+00:00,1M,1.01,0,12.262,0.0,-27.9,52,43,0.123,1
48534,2024-07-06 20:59:38+00:00,1M,1.01,0,7.69,0.0,-27.9,52,43,0.123,1
48535,2024-07-06 20:59:39+00:00,1M,0.97,0,6.7,0.0,-27.9,52,43,0.119,1
48536,2024-07-06 20:59:40+00:00,1M,1.02,0,11.663,0.0,-27.9,52,43,0.124,1
48537,2024-07-06 20:59:41+00:00,1M,1.0,0,9.996,0.0,-27.9,52,43,0.122,1
48538,2024-07-06 20:59:42+00:00,1M,1.0,0,9.738,0.0,-27.9,52,43,0.122,1
48539,2024-07-06 20:59:43+00:00,1M,1.02,0,8.071,0.0,-27.9,52,43,0.124,1
48540,2024-07-06 20:59:44+00:00,1M,1.0,0,9.181,0.0,-27.9,52,43,0.122,1
48541,2024-07-06 20:59:45+00:00,1M,1.0,0,6.681,0.0,-27.9,52,43,0.122,1
48542,2024-07-06 20:59:46+00:00,1M,0.96,0,9.012,0.0,-27.9,52,43,0.117,1
48543,2024-07-06 20:59:47+00:00,1M,1.03,0,12.22,0.0,-27.9,52,43,0.126,1
48544,2024-07-06 20:59:48+00:00,1M,1.01,0,11.022,0.0,-27.9,52,43,0.123,1
48545,2024-07-06 20:59:49+00:00,1M,0.98,0,11.487,0.0,-27.9,52,43,0.12,1
48546,2024-07-06 20:59:50+00:00,1M,1.0,0,10.541,0.0,-27.9,52,43,0.122,1
48547,2024-07-06 20:59:51+00:00,1M,1.02,0,8.759,0.0,-27.9,52,43,0.124,1
48548,2024-07-06 20:59:52+00:00,1M,0.97,0,10.682,0.0,-27.9,52,43,0.119,1
48549,2024-07-06 20:59:53+00:00,1M,1.02,0,10.363,0.0,-27.9,52,43,0.124,1
48550,2024-07-06 20:59:54+00:00,1M,1.01,0,10.401,0.0,-27.9,52,43,0.123,1
48551,2024-07-06 20:59:55+00:00,1M,1.0,0,11.294,0.0,-27.9,52,43,0.122,1
48552,2024-07-06 20:59:56+00:00,1M,0.98,0,8.761,0.0,-20.3,52,43,0.12,1
48553,2024-07-06 20:59:57+00:00,1M,1.02,0,10.406,0.0,-20.3,52,43,0.124,1
48554,2024-07-06 20:59:58+00:00,1M,1.0,0,10.238,0.0,-20.3,52,43,0.122,1
48555,2024-07-06 20:59:59+00:00,1M,1.01,0,8.496,0.0,-20.3,52,43,0.123,1
48556,2024-07-06 21:00:00+00:00,1M,1.0,0,7.706,0.0,-20.3,52,43,0.122,1
48557,2024-07-06 21:00:01+00:00,1M,1.0,0,8.504,0.0,-20.3,52,43,0.122,1
48558,2024-07-06 21:00:02+00:00,1M,1.01,0,10.571,0.0,-20.3,52,43,0.123,1
48559,2024-07-06 21:00:03+00:00,1M,1.0,0,10.844,0.0,-20.3,52,43,0.122,1
48560,2024-07-06 21:00:04+00:00,1M,0.97,0,10.886,0.0,-20.3,52,43,0.119,1
48561,2024-07-06 21:00:05+00:00,1M,1.02,0,11.202,0.0,-20.3,52,43,0.124,1
48562,2024-07-06 21:00:06+00:00,1M,1.01,0,10.649,0.0,-20.3,52,43,0.123,1
48563,2024-07-06 21:00:07+00:00,1M,1.0,0,10.998,0.0,-20.3,52,43,0.122,1
48564,2024-07-06 21:00:08+00:00,1M,1.0,0,8.794,0.0,-20.3,52,43,0.122,1
48565,2024-07-06 21:00:09+00:00,1M,1.0,0,10.526,0.0,-20.3,52,43,0.122,1
48566,2024-07-06 21:00:10+00:00,1M,1.01,0,5.69,0.0,-20.3,52,43,0.123,1
48567,2024-07-06 21:00:11+00:00,1M,1.0,0,12.016,0.0,-20.3,52,43,0.122,1
48568,2024-07-06 21:00:12+00:00,1M,1.01,0,10.214,0.0,-20.3,52,43,0.123,1
48569,2024-07-06 21:00:13+00:00,1M,1.0,0,9.145,0.0,-20.3,52,43,0.122,1
48570,2024-07-06 21:00:14+00:00,1M,1.01,0,10.973,0.0,-20.3,52,43,0.123,1
48571,2024-07-06 21:00:15+00:00,1M,0.97,0,11.04,0.0,-20.3,52,43,0.119,1
48572,2024-07-06 21:00:16+00:00,1M,1.02,0,9.084,0.0,-20.3,52,43,0.124,1
48573,2024-07-06 21:00:17+00:00,1M,0.98,0,11.807,0.0,-20.3,52,43,0.12,1
48574,2024-07-06 21:00:18+00:00,1M,1.02,0,12.279,0.0,-20.3,52,43,0.124,1
48575,2024-07-06 21:00:19+00:00,1M,0.98,0,9.759,0.0,-20.3,52,43,0.12,1
48576,2024-07-06 21:00:20+00:00,1M,1.01,0,11.273,0.0,-20.3,52,43,0.123,1
48577,2024-07-06 21:00:21+00:00,1M,1.0,0,11.788,0.0,-20.3,52,43,0.122,1
48578,2024-07-06 21:00:22+00:00,1M,1.0,0,10.705,0.0,-20.3,52,43,0.122,1
48579,2024-07-06 21:00:23+00:00,1M,1.01,0,11.109,0.0,-20.3,52,43,0.123,1
48580,2024-07-06 21:00:24+00:00,1M,1.0,0,8.389,0.0,-20.3,52,43,0.122,1
48581,2024-07-06 21:00:25+00:00,1M,1.01,0,10.054,0.0,-20.3,52,43,0.123,1
48582,2024-07-06 21:00:26+00:00,1M,1.0,0,7.707,0.0,-20.3,52,43,0.122,1
48583,2024-07-06 21:00:27+00:00,1M,1.0,0,9.198,0.0,-20.3,52,43,0.122,1
48584,2024-07-06 21:00:28+00:00,1M,1.0,0,9.453,0.0,-20.3,52,43,0.122,1
48585,2024-07-06 21:00:29+00:00,1M,0.98,0,8.445,0.0,-20.3,52,43,0.12,1
48586,2024-07-06 21:00:30+00:00,1M,1.02,0,11.264,0.0,-20.3,52,43,0.124,1
48587,2024-07-06 21:00:31+00:00,1M,1.0,0,7.53,0.0,-20.3,52,43,0.122,1
48588,2024-07-06 21:00:32+00:00,1M,1.01,0,11.541,0.0,-20.3,52,43,0.123,1
48589,2024-07-06 21:00:33+00:00,1M,1.01,0,9.468,0.0,-20.3,52,43,0.123,1
48590,2024-07-06 21:00:34+00:00,1M,1.0,0,9.712,0.0,-20.3,52,43,0.122,1
48591,2024-07-06 21:00:35+00:00,1M,1.0,0,8.317,0.0,-20.3,52,43,0.122,1
48592,2024-07-06 21:00:36+00:00,1M,1.01,0,10.297,0.0,-20.3,52,43,0.123,1
48593,2024-07-06 21:00:37+00:00,1M,0.98,0,7.59,0.0,-20.3,52,43,0.12,1
48594,2024-07-06 21:00:38+00:00,1M,0.98,0,6.733,0.0,-20.3,52,43,0.12,1
48595,2024-07-06 21:00:39+00:00,1M,1.01,0,10.146,0.0,-20.3,52,43,0.123,1
48596,2024-07-06 21:00:40+00:00,1M,1.02,0,9.199,0.0,-20.3,52,43,0.124,1
48597,2024-07-06 21:00:41+00:00,1M,1.0,0,9.292,0.0,-20.3,52,43,0.122,1
48598,2024-07-06 21:00:42+00:00,1M,0.98,0,9.037,0.0,-20.3,52,43,0.12,1
48599,2024-07-06 21:00:43+00:00,1M,1.0,0,11.216,0.0,-20.3,52,43,0.122,1
48600,2024-07-06 21:00:44+00:00,1M,1.01,0,9.529,0.0,-20.3,52,43,0.123,1
48601,2024-07-06 21:00:45+00:00,1M,1.0,0,10.423,0.0,-20.3,52,43,0.122,1
48602,2024-07-06 21:00:46+00:00,1M,1.0,0,11.874,0.0,-20.3,52,43,0.122,1
48603,2024-07-06 21:00:47+00:00,1M,0.98,0,8.578,0.0,-20.3,52,43,0.12,1
48604,2024-07-06 21:00:48+00:00,1M,1.01,0,8.377,0.0,-20.3,52,43,0.123,1
48605,2024-07-06 21:00:49+00:00,1M,1.02,0,11.89,0.0,-20.3,52,43,0.124,1
48606,2024-07-06 21:00:50+00:00,1M,1.0,0,8.065,0.0,-20.3,52,43,0.122,1
48607,2024-07-06 21:00:51+00:00,1M,1.0,0,9.485,0.0,-20.3,52,43,0.122,1
48608,2024-07-06 21:00:52+00:00,1M,1.01,0,9.362,0.0,-20.3,52,43,0.123,1
48609,2024-07-06 21:00:53+00:00,1M,0.97,0,9.835,0.0,-20.3,52,43,0.119,1
48610,2024-07-06 21:00:54+00:00,1M,1.01,0,10.62,0.0,-20.3,52,43,0.123,1
48611,2024-07-06 21:00:55+00:00,1M,1.0,0,8.381,0.0,-20.3,52,43,0.122,1
48612,2024-07-06 21:00:56+00:00,1M,1.02,0,8.804,0.0,-27.6,52,43,0.124,1
48613,2024-07-06 21:00:57+00:00,1M,1.0,0,8.041,0.0,-27.6,52,43,0.122,1
48614,2024-07-06 21:00:58+00:00,1M,0.95,0,9.494,0.0,-27.6,52,43,0.116,1
48615,2024-07-06 21:00:59+00:00,1M,1.03,0,8.336,0.0,-27.6,52,43,0.126,1
48616,2024-07-06 21:01:00+00:00,1M,1.02,0,9.55,0.0,-27.6,52,43,0.124,1
48617,2024-07-06 21:01:01+00:00,1M,1.01,0,9.885,0.0,-27.6,52,43,0.123,1
48618,2024-07-06 21:01:02+00:00,1M,1.0,0,9.438,0.0,-27.6,52,43,0.122,1
48619,2024-07-06 21:01:03+00:00,1M,1.01,0,6.994,0.0,-27.6,52,43,0.123,1
48620,2024-07-06 21:01:04+00:00,1M,1.0,0,11.27,0.0,-27.6,52,43,0.122,1
48621,2024-07-06 21:01:05+00:00,1M,1.0,0,9.39,0.0,-27.6,52,43,0.122,1
48622,2024-07-06 21:01:06+00:00,1M,0.98,0,13.975,0.0,-27.6,52,43,0.12,1
48623,2024-07-06 21:01:07+00:00,1M,1.01,0,9.127,0.0,-27.6,52,43,0.123,1
48624,2024-07-06 21:01:08+00:00,1M,1.01,0,8.734,0.0,-27.6,52,43,0.123,1
48625,2024-07-06 21:01:09+00:00,1M,1.01,0,11.953,0.0,-27.6,52,43,0.123,1
48626,2024-07-06 21:01:10+00:00,1M,1.0,0,8.279,0.0,-27.6,52,43,0.122,1
