,_time,seq_nr,test_number,time_latency,ue_id
928,2024-04-19 10:34:49+00:00,629,2,1341.0,2
929,2024-04-19 10:34:51+00:00,632,2,894.0,2
930,2024-04-19 10:34:53+00:00,630,2,1320.0,3
931,2024-04-19 10:34:54+00:00,632,2,949.0,3
932,2024-04-19 10:34:55+00:00,633,2,1074.0,3
933,2024-04-19 10:34:56+00:00,639,2,1107.0,1
934,2024-04-19 10:34:57+00:00,634,2,1175.0,3
935,2024-04-19 10:34:59+00:00,642,2,1260.0,1
936,2024-04-19 10:35:00+00:00,638,2,995.0,3
937,2024-04-19 10:35:01+00:00,641,2,1111.0,2
938,2024-04-19 10:35:04+00:00,644,2,1026.0,2
939,2024-04-19 10:35:06+00:00,644,2,929.0,3
940,2024-04-19 10:35:07+00:00,650,2,972.0,1
941,2024-04-19 10:35:08+00:00,651,2,1162.0,1
942,2024-04-19 10:35:09+00:00,646,2,982.0,3
943,2024-04-19 10:35:12+00:00,652,2,1265.0,2
944,2024-04-19 10:35:17+00:00,660,2,915.0,1
945,2024-04-19 10:35:18+00:00,661,2,1106.0,1
946,2024-04-19 10:35:19+00:00,662,2,1172.0,1
947,2024-04-19 10:35:23+00:00,666,2,1184.0,1
948,2024-04-19 10:35:24+00:00,664,2,1133.0,2
949,2024-04-19 10:35:25+00:00,665,2,1031.0,2
950,2024-04-19 10:35:26+00:00,663,2,1189.0,3
951,2024-04-19 10:35:29+00:00,669,2,935.0,2
952,2024-04-19 10:35:32+00:00,672,2,1254.0,2
953,2024-04-19 10:35:33+00:00,675,2,1268.0,1
954,2024-04-19 10:35:38+00:00,678,2,1118.0,2
955,2024-04-19 10:35:39+00:00,681,2,1100.0,1
956,2024-04-19 10:35:40+00:00,677,2,1014.0,3
957,2024-04-19 10:35:42+00:00,679,2,932.0,3
958,2024-04-19 10:35:43+00:00,685,2,1165.0,1
959,2024-04-19 10:35:44+00:00,683,2,1272.0,2
960,2024-04-19 10:35:48+00:00,684,2,1374.0,3
961,2024-04-19 10:35:51+00:00,687,2,1278.0,3
962,2024-04-19 10:35:56+00:00,695,2,1461.0,2
963,2024-04-19 10:35:57+00:00,699,2,1317.0,1
964,2024-04-19 10:35:58+00:00,700,2,1561.0,1
965,2024-04-19 10:35:59+00:00,701,2,1388.0,1
966,2024-04-19 10:36:11+00:00,710,2,1244.0,2
967,2024-04-19 10:36:12+00:00,714,2,1096.0,1
968,2024-04-19 10:36:15+00:00,714,2,1535.0,2
969,2024-04-19 10:36:16+00:00,712,2,1440.0,3
970,2024-04-19 10:36:17+00:00,716,2,1289.0,2
971,2024-04-19 10:36:19+00:00,718,2,1384.0,2
972,2024-04-19 10:36:21+00:00,717,2,1112.0,3
973,2024-04-19 10:36:24+00:00,725,2,1217.0,1
974,2024-04-19 10:36:25+00:00,720,2,1776.0,3
975,2024-04-19 10:36:27+00:00,728,2,1575.0,1
976,2024-04-19 10:36:30+00:00,725,2,1860.0,3
977,2024-04-19 10:36:32+00:00,728,2,1364.0,3
978,2024-04-19 10:36:33+00:00,734,2,1683.0,1
979,2024-04-19 10:36:35+00:00,736,2,1309.0,1
980,2024-04-19 10:36:37+00:00,733,2,1163.0,3
981,2024-04-19 10:36:38+00:00,736,2,1198.0,2
982,2024-04-19 10:36:40+00:00,735,2,1341.0,3
983,2024-04-19 10:36:42+00:00,743,2,1633.0,1
984,2024-04-19 10:36:44+00:00,742,2,1261.0,2
985,2024-04-19 10:36:46+00:00,742,2,1046.0,3
986,2024-04-19 10:36:48+00:00,743,2,1668.0,3
987,2024-04-19 10:36:52+00:00,750,2,1355.0,2
988,2024-04-19 10:36:54+00:00,754,2,1613.0,1
989,2024-04-19 10:36:56+00:00,754,2,1410.0,2
990,2024-04-19 10:37:01+00:00,762,2,1391.0,1
991,2024-04-19 10:37:09+00:00,766,2,1871.0,2
992,2024-04-19 10:37:10+00:00,764,2,1789.0,3
993,2024-04-19 10:37:13+00:00,771,2,1488.0,2
994,2024-04-19 10:37:14+00:00,772,2,1262.0,2
995,2024-04-19 10:37:17+00:00,777,2,1630.0,1
996,2024-04-19 10:37:18+00:00,779,2,1000.0,1
997,2024-04-19 10:37:19+00:00,777,2,1050.0,2
998,2024-04-19 10:37:21+00:00,779,2,1290.0,2
999,2024-04-19 10:37:26+00:00,786,2,1031.0,1
1000,2024-04-19 10:37:29+00:00,783,2,1517.0,3
1001,2024-04-19 10:37:30+00:00,784,2,1662.0,3
1002,2024-04-19 10:37:31+00:00,785,2,1644.0,3
1003,2024-04-19 10:37:33+00:00,793,2,1617.0,1
1004,2024-04-19 10:37:35+00:00,795,2,1278.0,1
1005,2024-04-19 10:37:41+00:00,799,2,964.0,2
1006,2024-04-19 10:37:43+00:00,797,2,1295.0,3
1007,2024-04-19 10:37:46+00:00,806,2,1390.0,1
1008,2024-04-19 10:37:50+00:00,804,2,1114.0,3
1009,2024-04-19 10:37:51+00:00,808,2,1457.0,2
1010,2024-04-19 10:37:52+00:00,811,2,1559.0,1
1011,2024-04-19 10:37:56+00:00,816,2,1265.0,1
1012,2024-04-19 10:37:57+00:00,811,2,1375.0,3
1013,2024-04-19 10:37:58+00:00,812,2,1428.0,3
1014,2024-04-19 10:37:59+00:00,818,2,1509.0,1
1015,2024-04-19 10:38:02+00:00,816,2,1600.0,3
1016,2024-04-19 10:38:03+00:00,819,2,1645.0,2
1017,2024-04-19 10:38:06+00:00,819,2,1819.0,3
1018,2024-04-19 10:38:08+00:00,825,2,1455.0,2
1019,2024-04-19 10:38:11+00:00,827,2,1557.0,2
1020,2024-04-19 10:38:16+00:00,830,2,1078.0,3
1021,2024-04-19 10:38:17+00:00,836,2,1282.0,1
1022,2024-04-19 10:38:18+00:00,832,2,1152.0,3
1023,2024-04-19 10:38:20+00:00,837,2,1241.0,2
1024,2024-04-19 10:38:21+00:00,840,2,1234.0,1
1025,2024-04-19 10:38:24+00:00,837,2,1793.0,3
1026,2024-04-19 10:38:29+00:00,845,2,1386.0,2
1027,2024-04-19 10:38:32+00:00,848,2,1203.0,2
1028,2024-04-19 10:38:34+00:00,850,2,1311.0,2
1029,2024-04-19 10:38:36+00:00,855,2,1378.0,1
1030,2024-04-19 10:38:37+00:00,856,2,1216.0,1
1031,2024-04-19 10:38:39+00:00,858,2,1488.0,1
1032,2024-04-19 10:38:41+00:00,857,2,1885.0,2
1033,2024-04-19 10:38:43+00:00,862,2,1451.0,1
1034,2024-04-19 10:38:44+00:00,863,2,1262.0,1
1035,2024-04-19 10:38:45+00:00,858,2,1455.0,3
1036,2024-04-19 10:38:48+00:00,860,2,2082.0,3
1037,2024-04-19 10:38:49+00:00,861,2,2171.0,3
1038,2024-04-19 10:38:51+00:00,866,2,2196.0,2
1039,2024-04-19 10:38:52+00:00,865,2,1320.0,3
1040,2024-04-19 10:39:02+00:00,875,2,1615.0,3
1041,2024-04-19 10:39:03+00:00,878,2,1760.0,2
1042,2024-04-19 10:39:05+00:00,883,2,1698.0,1
1043,2024-04-19 10:39:09+00:00,884,2,1462.0,2
1044,2024-04-19 10:39:11+00:00,887,2,1382.0,2
1045,2024-04-19 10:39:12+00:00,890,2,1240.0,1
1046,2024-04-19 10:39:14+00:00,886,2,1985.0,3
1047,2024-04-19 10:39:16+00:00,894,2,1807.0,1
1048,2024-04-19 10:39:18+00:00,890,2,2247.0,3
1049,2024-04-19 10:39:25+00:00,903,2,1531.0,1
1050,2024-04-19 10:39:31+00:00,909,2,1530.0,1
1051,2024-04-19 10:39:33+00:00,910,2,1915.0,1
1052,2024-04-19 10:39:35+00:00,907,2,1110.0,3
1053,2024-04-19 10:39:37+00:00,909,2,1533.0,3
1054,2024-04-19 10:39:39+00:00,914,2,1695.0,2
1055,2024-04-19 10:39:50+00:00,921,2,2431.0,3
1056,2024-04-19 10:39:52+00:00,926,2,1800.0,2
1057,2024-04-19 10:39:53+00:00,927,2,1672.0,2
1058,2024-04-19 10:39:57+00:00,931,2,2080.0,2
1059,2024-04-19 10:39:58+00:00,932,2,1746.0,2
1060,2024-04-19 10:40:00+00:00,931,2,1876.0,3
1061,2024-04-19 10:40:01+00:00,933,2,1347.0,3
1062,2024-04-19 10:40:04+00:00,939,2,1243.0,2
1063,2024-04-19 10:40:08+00:00,945,2,1740.0,1
1064,2024-04-19 10:40:11+00:00,948,2,989.0,1
1065,2024-04-19 10:40:12+00:00,949,2,1241.0,1
1066,2024-04-19 10:40:14+00:00,946,2,1270.0,3
1067,2024-04-19 10:40:15+00:00,947,2,1064.0,3
1068,2024-04-19 10:40:16+00:00,951,2,1097.0,2
1069,2024-04-19 10:40:17+00:00,954,2,949.0,1
1070,2024-04-19 10:40:18+00:00,955,2,1079.0,1
1071,2024-04-19 10:40:22+00:00,959,2,1304.0,1
1072,2024-04-19 10:40:25+00:00,959,2,1442.0,2
1073,2024-04-19 10:40:26+00:00,961,2,835.0,2
1074,2024-04-19 10:40:28+00:00,965,2,1374.0,1
1075,2024-04-19 10:40:30+00:00,961,2,995.0,3
1076,2024-04-19 10:40:31+00:00,962,2,1072.0,3
1077,2024-04-19 10:40:32+00:00,969,2,1104.0,1
1078,2024-04-19 10:40:33+00:00,967,2,989.0,2
1079,2024-04-19 10:40:34+00:00,971,2,1231.0,1
1080,2024-04-19 10:40:36+00:00,973,2,917.0,1
1081,2024-04-19 10:40:37+00:00,968,2,1216.0,3
1082,2024-04-19 10:40:38+00:00,975,2,852.0,1
1083,2024-04-19 10:40:42+00:00,979,2,869.0,1
1084,2024-04-19 10:40:43+00:00,977,2,1209.0,2
1085,2024-04-19 10:40:44+00:00,981,2,947.0,1
1086,2024-04-19 10:40:45+00:00,982,2,1100.0,1
1087,2024-04-19 10:40:46+00:00,983,2,1208.0,1
1088,2024-04-19 10:40:47+00:00,981,2,1087.0,2
1089,2024-04-19 10:40:50+00:00,984,2,1251.0,2
1090,2024-04-19 10:40:51+00:00,988,2,940.0,1
1091,2024-04-19 10:40:53+00:00,989,2,1355.0,1
1092,2024-04-19 10:40:55+00:00,989,2,1197.0,2
1093,2024-04-19 10:40:56+00:00,992,2,1263.0,1
1094,2024-04-19 10:41:00+00:00,997,2,886.0,1
1095,2024-04-19 10:41:02+00:00,993,2,1250.0,3
1096,2024-04-19 10:41:06+00:00,996,2,1292.0,3
1097,2024-04-19 10:41:07+00:00,997,2,1409.0,3
1098,2024-04-19 10:41:09+00:00,1005,2,1158.0,1
1099,2024-04-19 10:41:10+00:00,1006,2,1168.0,1
1100,2024-04-19 10:41:13+00:00,1006,2,1403.0,2
1101,2024-04-19 10:41:15+00:00,1011,2,1400.0,1
1102,2024-04-19 10:41:29+00:00,1019,2,1132.0,3
1103,2024-04-19 10:41:37+00:00,1033,2,1345.0,1
1104,2024-04-19 10:41:39+00:00,1032,2,1043.0,2
1105,2024-04-19 10:41:43+00:00,1039,2,1011.0,1
1106,2024-04-19 10:41:45+00:00,1038,2,1254.0,2
1107,2024-04-19 10:41:47+00:00,1036,2,1510.0,3
1108,2024-04-19 10:41:51+00:00,1044,2,1339.0,2
1109,2024-04-19 10:41:52+00:00,1045,2,1319.0,2
1110,2024-04-19 10:41:55+00:00,1050,2,1160.0,1
1111,2024-04-19 10:41:56+00:00,1051,2,1413.0,1
1112,2024-04-19 10:41:59+00:00,1052,2,1077.0,2
1113,2024-04-19 10:42:00+00:00,1055,2,1187.0,1
1114,2024-04-19 10:42:01+00:00,1050,2,1148.0,3
1115,2024-04-19 10:42:03+00:00,1058,2,1136.0,1
1116,2024-04-19 10:42:04+00:00,1057,2,949.0,2
1117,2024-04-19 10:42:05+00:00,1060,2,1044.0,1
1118,2024-04-19 10:42:06+00:00,1061,2,1064.0,1
1119,2024-04-19 10:42:11+00:00,1066,2,1318.0,1
1120,2024-04-19 10:42:13+00:00,1068,2,1240.0,1
1121,2024-04-19 10:42:14+00:00,1066,2,1415.0,2
1122,2024-04-19 10:42:16+00:00,1071,2,1102.0,1
1123,2024-04-19 10:42:19+00:00,1074,2,909.0,1
1124,2024-04-19 10:42:20+00:00,1069,2,966.0,3
1125,2024-04-19 10:42:21+00:00,1076,2,1085.0,1
1126,2024-04-19 10:42:22+00:00,1077,2,944.0,1
1127,2024-04-19 10:42:23+00:00,1078,2,1246.0,1
1128,2024-04-19 10:42:25+00:00,1074,2,1094.0,3
1129,2024-04-19 10:42:29+00:00,1081,2,845.0,2
1130,2024-04-19 10:42:30+00:00,1082,2,1090.0,2
1131,2024-04-19 10:42:34+00:00,1083,2,1312.0,3
1132,2024-04-19 10:42:36+00:00,1091,2,1173.0,1
1133,2024-04-19 10:42:40+00:00,1092,2,1065.0,2
1134,2024-04-19 10:42:43+00:00,1098,2,1290.0,1
1135,2024-04-19 10:42:46+00:00,1098,2,1324.0,2
1136,2024-04-19 10:42:48+00:00,1103,2,1234.0,1
1137,2024-04-19 10:42:49+00:00,1098,2,1100.0,3
1138,2024-04-19 10:42:54+00:00,1102,2,1353.0,3
1139,2024-04-19 10:42:55+00:00,1109,2,1604.0,1
1140,2024-04-19 10:42:57+00:00,1105,2,1892.0,3
1141,2024-04-19 10:43:06+00:00,1118,2,933.0,2
1142,2024-04-19 10:43:09+00:00,1117,2,1031.0,3
1143,2024-04-19 10:43:10+00:00,1125,2,178.0,1
1144,2024-04-19 10:43:11+00:00,1123,2,837.0,2
1145,2024-04-19 10:43:12+00:00,1124,2,720.0,2
1146,2024-04-19 10:43:13+00:00,1128,2,183.0,1
1147,2024-04-19 10:43:14+00:00,1123,2,430.0,3
1148,2024-04-19 10:43:15+00:00,1130,2,117.0,1
1149,2024-04-19 10:43:16+00:00,1125,2,382.0,3
1150,2024-04-19 10:43:17+00:00,1126,2,113.0,3
1151,2024-04-19 10:43:18+00:00,1127,2,62.0,3
1152,2024-04-19 10:43:19+00:00,1128,2,69.3,3
1153,2024-04-19 10:43:20+00:00,1129,2,126.0,3
1154,2024-04-19 10:43:21+00:00,1130,2,69.0,3
1155,2024-04-19 10:43:22+00:00,1131,2,194.0,3
1156,2024-04-19 10:43:23+00:00,1132,2,161.0,3
1157,2024-04-19 10:43:24+00:00,1133,2,99.2,3
1158,2024-04-19 10:43:25+00:00,1134,2,238.0,3
1159,2024-04-19 10:43:26+00:00,1135,2,205.0,3
1160,2024-04-19 10:43:27+00:00,1136,2,59.0,3
1161,2024-04-19 10:43:28+00:00,1137,2,127.0,3
1162,2024-04-19 10:43:29+00:00,1138,2,108.0,3
1163,2024-04-19 10:43:30+00:00,1139,2,306.0,3
1164,2024-04-19 10:43:31+00:00,1140,2,334.0,3
1168,2024-04-19 10:46:29+00:00,2,1,1392.0,2
1169,2024-04-19 10:46:32+00:00,5,1,1532.0,2
1170,2024-04-19 10:46:33+00:00,6,1,1519.0,2
1171,2024-04-19 10:46:35+00:00,7,1,1535.0,2
1172,2024-04-19 10:46:37+00:00,12,1,1356.0,1
1173,2024-04-19 10:46:41+00:00,13,1,2192.0,2
1174,2024-04-19 10:46:42+00:00,11,1,2469.0,3
1175,2024-04-19 10:46:44+00:00,18,1,1881.0,1
1176,2024-04-19 10:46:46+00:00,20,1,1592.0,1
1177,2024-04-19 10:46:48+00:00,18,1,1558.0,3
1178,2024-04-19 10:46:49+00:00,21,1,1498.0,2
1179,2024-04-19 10:46:50+00:00,20,1,1650.0,3
1180,2024-04-19 10:46:52+00:00,26,1,1882.0,1
1181,2024-04-19 10:46:55+00:00,30,1,1234.0,1
1182,2024-04-19 10:46:56+00:00,26,1,1315.0,3
1183,2024-04-19 10:46:57+00:00,31,1,1637.0,1
1184,2024-04-19 10:47:03+00:00,37,1,1592.0,1
1185,2024-04-19 10:47:05+00:00,39,1,1572.0,1
1186,2024-04-19 10:47:06+00:00,40,1,1506.0,1
1187,2024-04-19 10:47:10+00:00,44,1,1570.0,1
1188,2024-04-19 10:47:15+00:00,49,1,1339.0,1
1189,2024-04-19 10:47:18+00:00,49,1,1660.0,2
1190,2024-04-19 10:47:19+00:00,51,1,1236.0,2
1191,2024-04-19 10:47:20+00:00,49,1,1253.0,3
1192,2024-04-19 10:47:21+00:00,50,1,1358.0,3
1193,2024-04-19 10:47:22+00:00,51,1,1733.0,3
1194,2024-04-19 10:47:26+00:00,60,1,1069.0,1
1195,2024-04-19 10:47:28+00:00,57,1,1981.0,3
1196,2024-04-19 10:47:30+00:00,59,1,1914.0,3
1197,2024-04-19 10:47:32+00:00,60,1,2080.0,3
1198,2024-04-19 10:47:35+00:00,64,1,1573.0,3
1199,2024-04-19 10:47:37+00:00,70,1,1633.0,1
1200,2024-04-19 10:47:39+00:00,70,1,1818.0,2
1201,2024-04-19 10:47:40+00:00,68,1,2159.0,3
1202,2024-04-19 10:47:41+00:00,74,1,2072.0,1
1203,2024-04-19 10:47:43+00:00,76,1,1791.0,1
1204,2024-04-19 10:47:47+00:00,78,1,1554.0,2
1205,2024-04-19 10:47:49+00:00,77,1,1859.0,3
1206,2024-04-19 10:47:52+00:00,85,1,1736.0,1
1207,2024-04-19 10:47:53+00:00,82,1,1465.0,3
1208,2024-04-19 10:47:55+00:00,85,1,2036.0,2
1209,2024-04-19 10:47:58+00:00,89,1,1557.0,2
1210,2024-04-19 10:48:00+00:00,88,1,1807.0,3
1211,2024-04-19 10:48:02+00:00,94,1,2199.0,1
1212,2024-04-19 10:48:06+00:00,96,1,1849.0,2
1213,2024-04-19 10:48:07+00:00,98,1,1366.0,2
1214,2024-04-19 10:48:09+00:00,97,1,1838.0,3
1215,2024-04-19 10:48:10+00:00,103,1,1768.0,1
1216,2024-04-19 10:48:11+00:00,99,1,1912.0,3
1217,2024-04-19 10:48:12+00:00,100,1,1698.0,3
1218,2024-04-19 10:48:15+00:00,108,1,1491.0,1
1219,2024-04-19 10:48:16+00:00,107,1,1196.0,2
1220,2024-04-19 10:48:18+00:00,107,1,1153.0,3
1221,2024-04-19 10:48:20+00:00,111,1,1281.0,2
1222,2024-04-19 10:48:24+00:00,112,1,1809.0,3
1223,2024-04-19 10:48:27+00:00,120,1,1577.0,1
1224,2024-04-19 10:48:28+00:00,121,1,1483.0,1
1225,2024-04-19 10:48:29+00:00,117,1,1644.0,3
1226,2024-04-19 10:48:30+00:00,120,1,1602.0,2
1227,2024-04-19 10:48:32+00:00,122,1,1527.0,2
1228,2024-04-19 10:48:34+00:00,123,1,2433.0,2
1229,2024-04-19 10:48:36+00:00,129,1,1349.0,1
1230,2024-04-19 10:48:37+00:00,125,1,1371.0,3
1231,2024-04-19 10:48:39+00:00,129,1,1726.0,2
1232,2024-04-19 10:48:40+00:00,128,1,1699.0,3
1233,2024-04-19 10:48:41+00:00,129,1,1221.0,3
1234,2024-04-19 10:48:43+00:00,133,1,1809.0,2
1235,2024-04-19 10:48:44+00:00,136,1,1790.0,1
1236,2024-04-19 10:48:47+00:00,137,1,1393.0,2
1237,2024-04-19 10:48:48+00:00,136,1,1643.0,3
1238,2024-04-19 10:48:51+00:00,143,1,1435.0,1
1239,2024-04-19 10:48:54+00:00,147,1,1131.0,1
1240,2024-04-19 10:48:56+00:00,146,1,1416.0,2
1241,2024-04-19 10:49:01+00:00,148,1,1590.0,3
1242,2024-04-19 10:49:04+00:00,156,1,1251.0,1
1243,2024-04-19 10:49:06+00:00,154,1,1317.0,3
1244,2024-04-19 10:49:09+00:00,161,1,1586.0,1
1245,2024-04-19 10:49:12+00:00,160,1,1068.0,3
1246,2024-04-19 10:49:13+00:00,163,1,978.0,2
1247,2024-04-19 10:49:18+00:00,170,1,1366.0,1
1248,2024-04-19 10:49:19+00:00,166,1,1259.0,3
1249,2024-04-19 10:49:20+00:00,167,1,1501.0,3
1250,2024-04-19 10:49:21+00:00,168,1,1588.0,3
1251,2024-04-19 10:49:25+00:00,172,1,1690.0,3
1252,2024-04-19 10:49:26+00:00,173,1,1682.0,3
1253,2024-04-19 10:49:29+00:00,181,1,1359.0,1
1254,2024-04-19 10:49:31+00:00,183,1,1507.0,1
1255,2024-04-19 10:49:37+00:00,184,1,1429.0,3
1256,2024-04-19 10:49:38+00:00,187,1,1408.0,2
1257,2024-04-19 10:49:41+00:00,190,1,1073.0,2
1258,2024-04-19 10:49:42+00:00,191,1,1093.0,2
1259,2024-04-19 10:49:44+00:00,193,1,1459.0,2
1260,2024-04-19 10:49:45+00:00,196,1,1296.0,1
1261,2024-04-19 10:49:46+00:00,197,1,1639.0,1
1262,2024-04-19 10:49:47+00:00,196,1,1449.0,2
1263,2024-04-19 10:49:50+00:00,196,1,1692.0,3
1264,2024-04-19 10:49:53+00:00,204,1,1375.0,1
1265,2024-04-19 10:49:54+00:00,206,1,942.0,1
1266,2024-04-19 10:49:55+00:00,202,1,1079.0,3
1267,2024-04-19 10:49:56+00:00,205,1,1472.0,2
1268,2024-04-19 10:49:58+00:00,205,1,1461.0,3
1269,2024-04-19 10:50:02+00:00,211,1,1421.0,2
1270,2024-04-19 10:50:03+00:00,212,1,1311.0,2
1271,2024-04-19 10:50:07+00:00,213,1,1536.0,3
1272,2024-04-19 10:50:09+00:00,218,1,1480.0,2
1273,2024-04-19 10:50:11+00:00,222,1,1493.0,1
1274,2024-04-19 10:50:13+00:00,221,1,1492.0,2
1275,2024-04-19 10:50:14+00:00,225,1,1397.0,1
1276,2024-04-19 10:50:17+00:00,228,1,1160.0,1
1277,2024-04-19 10:50:19+00:00,230,1,998.0,1
1278,2024-04-19 10:50:20+00:00,226,1,1059.0,3
1279,2024-04-19 10:50:21+00:00,232,1,1236.0,1
1280,2024-04-19 10:50:22+00:00,231,1,1208.0,2
1281,2024-04-19 10:50:26+00:00,232,1,1459.0,3
1282,2024-04-19 10:50:28+00:00,236,1,1362.0,2
1283,2024-04-19 10:50:31+00:00,239,1,1745.0,2
1284,2024-04-19 10:50:34+00:00,240,1,1551.0,3
1285,2024-04-19 10:50:36+00:00,246,1,1584.0,1
1286,2024-04-19 10:50:37+00:00,247,1,1651.0,1
1287,2024-04-19 10:50:38+00:00,244,1,1296.0,3
1288,2024-04-19 10:50:39+00:00,245,1,1188.0,3
1289,2024-04-19 10:50:41+00:00,247,1,1451.0,3
1290,2024-04-19 10:50:44+00:00,250,1,1221.0,3
1291,2024-04-19 10:50:47+00:00,258,1,1074.0,1
1292,2024-04-19 10:50:48+00:00,259,1,1213.0,1
1293,2024-04-19 10:50:49+00:00,255,1,1205.0,3
1294,2024-04-19 10:50:51+00:00,257,1,1229.0,3
1295,2024-04-19 10:50:53+00:00,261,1,1535.0,2
1296,2024-04-19 10:50:55+00:00,260,1,1733.0,3
1297,2024-04-19 10:50:56+00:00,267,1,955.0,1
1298,2024-04-19 10:50:58+00:00,264,1,942.0,3
1299,2024-04-19 10:51:00+00:00,266,1,1030.0,3
1300,2024-04-19 10:51:02+00:00,270,1,1275.0,2
1301,2024-04-19 10:51:06+00:00,274,1,1262.0,2
1302,2024-04-19 10:51:09+00:00,277,1,987.0,2
1303,2024-04-19 10:51:11+00:00,281,1,1009.0,1
1304,2024-04-19 10:51:15+00:00,280,1,1155.0,3
1305,2024-04-19 10:51:18+00:00,288,1,1297.0,1
1306,2024-04-19 10:51:19+00:00,289,1,1026.0,1
1307,2024-04-19 10:51:20+00:00,285,1,1244.0,3
1308,2024-04-19 10:51:21+00:00,291,1,1403.0,1
1309,2024-04-19 10:51:23+00:00,288,1,1468.0,3
1310,2024-04-19 10:51:24+00:00,290,1,1035.0,3
1311,2024-04-19 10:51:25+00:00,295,1,1057.0,1
1312,2024-04-19 10:51:27+00:00,293,1,1026.0,3
1313,2024-04-19 10:51:29+00:00,294,1,1107.0,3
1314,2024-04-19 10:51:30+00:00,300,1,1064.0,1
1315,2024-04-19 10:51:31+00:00,296,1,1062.0,3
1316,2024-04-19 10:51:32+00:00,302,1,977.0,1
1317,2024-04-19 10:51:36+00:00,301,1,1169.0,3
1318,2024-04-19 10:51:41+00:00,306,1,1038.0,3
1319,2024-04-19 10:51:43+00:00,308,1,1059.0,3
1320,2024-04-19 10:51:44+00:00,311,1,973.0,2
1321,2024-04-19 10:51:45+00:00,312,1,1431.0,2
1322,2024-04-19 10:51:47+00:00,312,1,1538.0,3
1323,2024-04-19 10:51:52+00:00,317,1,1180.0,3
1324,2024-04-19 10:51:53+00:00,322,1,1042.0,1
1325,2024-04-19 10:51:57+00:00,326,1,1373.0,1
1326,2024-04-19 10:51:58+00:00,325,1,1260.0,2
1327,2024-04-19 10:52:00+00:00,325,1,1060.0,3
1328,2024-04-19 10:52:01+00:00,326,1,1175.0,3
1329,2024-04-19 10:52:03+00:00,332,1,1099.0,1
1330,2024-04-19 10:52:05+00:00,332,1,1115.0,2
1331,2024-04-19 10:52:06+00:00,331,1,1102.0,3
1332,2024-04-19 10:52:07+00:00,336,1,1056.0,1
1333,2024-04-19 10:52:09+00:00,338,1,994.0,1
1334,2024-04-19 10:52:11+00:00,336,1,1066.0,3
1335,2024-04-19 10:52:13+00:00,340,1,973.0,2
1336,2024-04-19 10:52:14+00:00,339,1,953.0,3
1337,2024-04-19 10:52:17+00:00,342,1,1273.0,3
1338,2024-04-19 10:52:18+00:00,343,1,995.0,3
1339,2024-04-19 10:52:22+00:00,351,1,1101.0,1
1340,2024-04-19 10:52:24+00:00,353,1,1194.0,1
1341,2024-04-19 10:52:26+00:00,352,1,1166.0,2
1342,2024-04-19 10:52:27+00:00,352,1,932.0,3
1343,2024-04-19 10:52:30+00:00,356,1,1289.0,2
1344,2024-04-19 10:52:31+00:00,356,1,1008.0,3
1345,2024-04-19 10:52:32+00:00,361,1,1058.0,1
1346,2024-04-19 10:52:34+00:00,359,1,859.0,3
1347,2024-04-19 10:52:36+00:00,360,1,1071.0,3
1348,2024-04-19 10:52:37+00:00,366,1,1206.0,1
1349,2024-04-19 10:52:39+00:00,368,1,1211.0,1
1350,2024-04-19 10:52:43+00:00,372,1,891.0,1
1351,2024-04-19 10:52:44+00:00,373,1,1086.0,1
1352,2024-04-19 10:52:45+00:00,369,1,1053.0,3
1353,2024-04-19 10:52:48+00:00,372,1,1248.0,3
1354,2024-04-19 10:52:50+00:00,378,1,1175.0,1
1355,2024-04-19 10:52:52+00:00,378,1,1029.0,2
1356,2024-04-19 10:52:54+00:00,380,1,1232.0,2
1357,2024-04-19 10:52:55+00:00,379,1,1159.0,3
1358,2024-04-19 10:52:56+00:00,385,1,911.0,1
1359,2024-04-19 10:53:00+00:00,386,1,1062.0,2
1360,2024-04-19 10:53:01+00:00,389,1,1009.0,1
1361,2024-04-19 10:53:02+00:00,386,1,1210.0,3
1362,2024-04-19 10:53:05+00:00,391,1,1038.0,2
1363,2024-04-19 10:53:06+00:00,390,1,1002.0,3
1364,2024-04-19 10:53:07+00:00,395,1,1042.0,1
1365,2024-04-19 10:53:10+00:00,394,1,1034.0,3
1366,2024-04-19 10:53:12+00:00,396,1,1114.0,3
1367,2024-04-19 10:53:14+00:00,399,1,1363.0,2
1368,2024-04-19 10:53:17+00:00,405,1,1176.0,1
1369,2024-04-19 10:53:18+00:00,406,1,1261.0,1
1370,2024-04-19 10:53:19+00:00,403,1,991.0,3
1371,2024-04-19 10:53:20+00:00,408,1,1366.0,1
1372,2024-04-19 10:53:21+00:00,405,1,946.0,3
1373,2024-04-19 10:53:25+00:00,410,1,1143.0,2
1374,2024-04-19 10:53:29+00:00,414,1,1186.0,2
1375,2024-04-19 10:53:30+00:00,413,1,1320.0,3
1376,2024-04-19 10:53:33+00:00,421,1,1238.0,1
1377,2024-04-19 10:53:34+00:00,419,1,1265.0,2
1378,2024-04-19 10:53:35+00:00,423,1,1112.0,1
1379,2024-04-19 10:53:37+00:00,422,1,1046.0,2
1380,2024-04-19 10:53:39+00:00,426,1,1374.0,1
1381,2024-04-19 10:53:41+00:00,429,1,859.0,1
1382,2024-04-19 10:53:43+00:00,431,1,1146.0,1
1383,2024-04-19 10:53:46+00:00,429,1,1140.0,3
