,_time,seq_nr,test_number_x,time_latency,ue_id,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,test_number_y,transfer,ue_nr_x,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number,ue_nr_y
822,2024-04-19 10:13:28+00:00,597,1,1252.0,2,10M,1.93,9.212,0.8,10.0,1,0.236,2,,,,,,,,,,,,,
823,2024-04-19 10:13:29+00:00,598,1,975.0,3,10M,3.42,5.631,0.76,10.0,1,0.417,2,100,0,0,11489,0,11526,51,5,1,90,2024-04-19 10:13:29,1,1
824,2024-04-19 10:13:29+00:00,598,1,975.0,3,10M,3.42,5.631,0.76,10.0,1,0.417,2,100,0,0,11453,0,11499,100,100,100,100,2024-04-19 10:13:29,1,2
825,2024-04-19 10:13:29+00:00,598,1,975.0,3,10M,3.42,5.631,0.76,10.0,1,0.417,2,100,0,1,11454,1,11491,100,100,100,100,2024-04-19 10:13:29,1,3
826,2024-04-19 10:13:30+00:00,,,,,10M,2.41,5.085,0.65,10.0,1,0.294,2,,,,,,,,,,,,,
827,2024-04-19 10:13:31+00:00,,,,,10M,3.52,3.019,0.74,10.0,1,0.43,2,,,,,,,,,,,,,
828,2024-04-19 10:13:32+00:00,,,,,10M,2.76,5.445,0.64,10.0,1,0.337,2,,,,,,,,,,,,,
829,2024-04-19 10:13:33+00:00,602,1,1302.0,3,10M,2.46,5.008,0.68,10.0,1,0.3,2,100,0,2,11455,2,11491,51,5,1,90,2024-04-19 10:13:33,1,1
830,2024-04-19 10:13:33+00:00,602,1,1302.0,3,10M,2.46,5.008,0.68,10.0,1,0.3,2,100,0,0,11430,0,11459,100,100,100,100,2024-04-19 10:13:33,1,2
831,2024-04-19 10:13:33+00:00,602,1,1302.0,3,10M,2.46,5.008,0.68,10.0,1,0.3,2,100,0,0,11454,0,11492,100,100,100,100,2024-04-19 10:13:33,1,3
832,2024-04-19 10:13:34+00:00,,,,,10M,2.68,5.849,0.76,10.0,1,0.327,2,,,,,,,,,,,,,
833,2024-04-19 10:13:35+00:00,,,,,10M,2.41,4.243,0.68,10.0,1,0.294,2,,,,,,,,,,,,,
834,2024-04-19 10:13:36+00:00,607,1,1123.0,1,10M,2.85,6.794,0.79,10.0,1,0.348,2,,,,,,,,,,,,,
835,2024-04-19 10:13:37+00:00,608,1,1023.0,1,10M,2.91,3.802,0.71,10.0,1,0.355,2,100,0,0,11465,0,11492,51,5,1,90,2024-04-19 10:13:37,1,1
836,2024-04-19 10:13:37+00:00,608,1,1023.0,1,10M,2.91,3.802,0.71,10.0,1,0.355,2,100,0,0,11429,0,11464,100,100,100,100,2024-04-19 10:13:37,1,2
837,2024-04-19 10:13:37+00:00,608,1,1023.0,1,10M,2.91,3.802,0.71,10.0,1,0.355,2,100,0,0,11453,0,11492,100,100,100,100,2024-04-19 10:13:37,1,3
838,2024-04-19 10:13:38+00:00,607,1,1111.0,2,10M,2.8,5.809,0.7,10.0,1,0.342,2,,,,,,,,,,,,,
839,2024-04-19 10:13:39+00:00,608,1,961.0,2,10M,2.18,10.156,0.74,10.0,1,0.266,2,,,,,,,,,,,,,
840,2024-04-19 10:13:40+00:00,609,1,1373.0,3,10M,2.13,7.316,0.67,10.0,1,0.26,2,,,,,,,,,,,,,
841,2024-04-19 10:13:41+00:00,,,,,10M,2.34,9.128,0.82,10.0,1,0.286,2,100,0,0,11488,0,11526,51,5,1,90,2024-04-19 10:13:41,1,1
842,2024-04-19 10:13:42+00:00,611,1,1589.0,2,10M,2.13,7.884,0.73,10.0,1,0.26,2,100,0,0,11430,0,11464,100,100,100,100,2024-04-19 10:13:41,1,2
843,2024-04-19 10:13:42+00:00,611,1,1589.0,2,10M,2.13,7.884,0.73,10.0,1,0.26,2,100,0,0,11489,0,11526,100,100,100,100,2024-04-19 10:13:41,1,3
844,2024-04-19 10:13:43+00:00,,,,,10M,2.07,7.429,0.78,10.0,1,0.253,2,,,,,,,,,,,,,
845,2024-04-19 10:13:44+00:00,,,,,10M,2.03,6.608,0.81,10.0,1,0.247,2,,,,,,,,,,,,,
846,2024-04-19 10:13:45+00:00,615,1,1489.0,1,10M,2.2,14.669,0.81,10.0,1,0.269,2,,,,,,,,,,,,,
847,2024-04-19 10:13:46+00:00,615,1,1570.0,2,10M,2.14,3.881,0.76,10.0,1,0.262,2,,,,,,,,,,,,,
848,2024-04-19 10:13:47+00:00,,,,,10M,1.92,10.121,0.82,10.0,1,0.235,2,100,0,1,11454,1,11491,51,5,1,90,2024-04-19 10:13:47,1,1
849,2024-04-19 10:13:47+00:00,,,,,10M,1.92,10.121,0.82,10.0,1,0.235,2,100,0,0,11454,0,11499,100,100,100,100,2024-04-19 10:13:47,1,2
850,2024-04-19 10:13:47+00:00,,,,,10M,1.92,10.121,0.82,10.0,1,0.235,2,100,0,1,11454,1,11491,100,100,100,100,2024-04-19 10:13:47,1,3
851,2024-04-19 10:13:48+00:00,,,,,10M,1.74,12.256,0.75,10.0,1,0.212,2,,,,,,,,,,,,,
852,2024-04-19 10:13:49+00:00,617,1,1798.0,3,10M,1.55,6.822,0.8,10.0,1,0.189,2,,,,,,,,,,,,,
853,2024-04-19 10:13:50+00:00,619,1,1037.0,3,10M,2.71,6.739,0.83,10.0,1,0.331,2,,,,,,,,,,,,,
854,2024-04-19 10:13:51+00:00,622,1,910.0,1,10M,3.39,5.455,0.77,10.0,1,0.414,2,,,,,,,,,,,,,
855,2024-04-19 10:13:52+00:00,,,,,10M,2.32,5.759,0.65,10.0,1,0.283,2,100,0,1,11454,1,11491,51,5,1,90,2024-04-19 10:13:52,1,1
856,2024-04-19 10:13:52+00:00,,,,,10M,2.32,5.759,0.65,10.0,1,0.283,2,100,0,1,11431,1,11459,100,100,100,100,2024-04-19 10:13:52,1,2
857,2024-04-19 10:13:52+00:00,,,,,10M,2.32,5.759,0.65,10.0,1,0.283,2,100,0,0,11465,0,11492,100,100,100,100,2024-04-19 10:13:52,1,3
858,2024-04-19 10:13:53+00:00,,,,,10M,1.81,9.539,0.77,10.0,1,0.221,2,,,,,,,,,,,,,
859,2024-04-19 10:13:54+00:00,,,,,10M,2.37,3.607,0.78,10.0,1,0.29,2,,,,,,,,,,,,,
860,2024-04-19 10:13:55+00:00,623,1,1755.0,3,10M,1.49,9.581,0.82,10.0,1,0.182,2,,,,,,,,,,,,,
861,2024-04-19 10:13:56+00:00,,,,,10M,1.97,26.02,0.82,10.0,1,0.24,2,,,,,,,,,,,,,
862,2024-04-19 10:13:57+00:00,,,,,10M,2.02,5.312,0.74,10.0,1,0.246,2,100,0,0,11453,0,11492,51,5,1,90,2024-04-19 10:13:57,1,1
863,2024-04-19 10:13:57+00:00,,,,,10M,2.02,5.312,0.74,10.0,1,0.246,2,100,0,0,11418,0,11464,100,100,100,100,2024-04-19 10:13:57,1,2
864,2024-04-19 10:13:57+00:00,,,,,10M,2.02,5.312,0.74,10.0,1,0.246,2,100,0,1,11454,1,11491,100,100,100,100,2024-04-19 10:13:57,1,3
865,2024-04-19 10:13:58+00:00,,,,,10M,2.1,10.181,0.81,10.0,1,0.257,2,,,,,,,,,,,,,
866,2024-04-19 10:13:59+00:00,627,1,1570.0,3,10M,1.97,5.731,0.8,10.0,1,0.24,2,,,,,,,,,,,,,
867,2024-04-19 10:14:00+00:00,,,,,10M,2.48,9.204,0.81,10.0,1,0.305,2,,,,,,,,,,,,,
868,2024-04-19 10:14:01+00:00,631,1,1308.0,1,10M,1.59,12.851,0.79,10.0,1,0.192,2,,,,,,,,,,,,,
869,2024-04-19 10:14:02+00:00,,,,,10M,2.44,9.531,0.77,10.0,1,0.298,2,,,,,,,,,,,,,
870,2024-04-19 10:14:03+00:00,,,,,10M,1.54,7.629,0.82,10.0,1,0.188,2,100,0,0,11454,0,11492,51,5,1,90,2024-04-19 10:14:03,1,1
871,2024-04-19 10:14:03+00:00,,,,,10M,1.54,7.629,0.82,10.0,1,0.188,2,100,0,0,11429,0,11464,100,100,100,100,2024-04-19 10:14:03,1,2
872,2024-04-19 10:14:03+00:00,,,,,10M,1.54,7.629,0.82,10.0,1,0.188,2,100,0,0,11454,0,11491,100,100,100,100,2024-04-19 10:14:03,1,3
873,2024-04-19 10:14:04+00:00,,,,,10M,1.46,7.084,0.75,10.0,1,0.178,2,,,,,,,,,,,,,
874,2024-04-19 10:14:05+00:00,632,1,2043.0,3,10M,2.57,10.4,0.85,10.0,1,0.314,2,,,,,,,,,,,,,
875,2024-04-19 10:14:06+00:00,634,1,1222.0,3,10M,2.51,5.51,0.77,10.0,1,0.307,2,,,,,,,,,,,,,
876,2024-04-19 10:14:07+00:00,,,,,10M,2.47,4.027,0.76,10.0,1,0.301,2,,,,,,,,,,,,,
877,2024-04-19 10:14:08+00:00,638,1,1513.0,1,10M,1.53,8.949,0.77,10.0,1,0.187,2,100,0,0,11488,0,11526,51,5,1,90,2024-04-19 10:14:08,1,1
878,2024-04-19 10:14:08+00:00,638,1,1513.0,1,10M,1.53,8.949,0.77,10.0,1,0.187,2,100,0,0,11465,0,11499,100,100,100,100,2024-04-19 10:14:08,1,2
879,2024-04-19 10:14:08+00:00,638,1,1513.0,1,10M,1.53,8.949,0.77,10.0,1,0.187,2,100,0,0,11489,0,11526,100,100,100,100,2024-04-19 10:14:08,1,3
880,2024-04-19 10:14:09+00:00,,,,,10M,2.34,11.483,0.8,10.0,1,0.286,2,,,,,,,,,,,,,
881,2024-04-19 10:14:10+00:00,638,1,1548.0,3,10M,1.92,7.438,0.73,10.0,1,0.235,2,,,,,,,,,,,,,
882,2024-04-19 10:14:11+00:00,,,,,10M,1.9,8.593,0.84,10.0,1,0.232,2,,,,,,,,,,,,,
883,2024-04-19 10:14:12+00:00,640,1,1863.0,2,10M,1.69,7.001,0.72,10.0,1,0.206,2,,,,,,,,,,,,,
884,2024-04-19 10:14:13+00:00,,,,,10M,1.36,19.569,0.86,10.0,1,0.165,2,,,,,,,,,,,,,
885,2024-04-19 10:14:14+00:00,644,1,1671.0,1,10M,1.8,6.88,0.81,10.0,1,0.219,2,100,0,0,11454,0,11491,51,5,1,90,2024-04-19 10:14:14,1,1
886,2024-04-19 10:14:14+00:00,644,1,1671.0,1,10M,1.8,6.88,0.81,10.0,1,0.219,2,100,0,0,11418,0,11459,100,100,100,100,2024-04-19 10:14:14,1,2
887,2024-04-19 10:14:14+00:00,644,1,1671.0,1,10M,1.8,6.88,0.81,10.0,1,0.219,2,100,0,2,11455,2,11491,100,100,100,100,2024-04-19 10:14:14,1,3
888,2024-04-19 10:14:15+00:00,,,,,10M,2.07,8.975,0.86,10.0,1,0.253,2,,,,,,,,,,,,,
889,2024-04-19 10:14:16+00:00,,,,,10M,2.13,5.284,0.78,10.0,1,0.26,2,,,,,,,,,,,,,
890,2024-04-19 10:14:17+00:00,645,1,1701.0,2,10M,1.56,8.743,0.81,10.0,1,0.191,2,,,,,,,,,,,,,
891,2024-04-19 10:14:18+00:00,,,,,10M,2.71,6.838,0.82,10.0,1,0.331,2,,,,,,,,,,,,,
892,2024-04-19 10:14:19+00:00,647,1,1170.0,3,10M,2.4,10.531,0.75,10.0,1,0.293,2,,,,,,,,,,,,,
893,2024-04-19 10:14:20+00:00,650,1,1333.0,1,10M,2.55,8.665,0.73,10.0,1,0.311,2,100,0,0,11454,0,11491,51,5,1,90,2024-04-19 10:14:20,1,1
894,2024-04-19 10:14:20+00:00,650,1,1333.0,1,10M,2.55,8.665,0.73,10.0,1,0.311,2,100,0,0,11430,0,11464,100,100,100,100,2024-04-19 10:14:20,1,2
895,2024-04-19 10:14:20+00:00,650,1,1333.0,1,10M,2.55,8.665,0.73,10.0,1,0.311,2,100,0,0,11454,0,11492,100,100,100,100,2024-04-19 10:14:20,1,3
896,2024-04-19 10:14:21+00:00,651,1,1374.0,1,10M,2.13,9.321,0.76,10.0,1,0.26,2,,,,,,,,,,,,,
897,2024-04-19 10:14:22+00:00,,,,,10M,2.57,7.367,0.77,10.0,1,0.314,2,,,,,,,,,,,,,
898,2024-04-19 10:14:23+00:00,651,1,1082.0,2,10M,2.62,6.98,0.74,10.0,1,0.322,2,,,,,,,,,,,,,
899,2024-04-19 10:14:24+00:00,654,1,1228.0,1,10M,2.66,5.585,0.74,10.0,1,0.322,2,100,0,1,11490,1,11526,51,5,1,90,2024-04-19 10:14:24,1,1
900,2024-04-19 10:14:24+00:00,654,1,1228.0,1,10M,2.66,5.585,0.74,10.0,1,0.322,2,100,0,0,11429,0,11464,100,100,100,100,2024-04-19 10:14:24,1,2
901,2024-04-19 10:14:24+00:00,654,1,1228.0,1,10M,2.66,5.585,0.74,10.0,1,0.322,2,100,0,0,11454,0,11492,100,100,100,100,2024-04-19 10:14:24,1,3
902,2024-04-19 10:14:25+00:00,653,1,1164.0,2,10M,2.41,6.734,0.75,10.0,1,0.294,2,,,,,,,,,,,,,
903,2024-04-19 10:14:26+00:00,,,,,10M,2.7,4.015,0.75,10.0,1,0.329,2,,,,,,,,,,,,,
904,2024-04-19 10:14:27+00:00,,,,,10M,2.92,6.136,0.74,10.0,1,0.356,2,,,,,,,,,,,,,
905,2024-04-19 10:14:28+00:00,,,,,10M,1.9,8.648,0.71,10.0,1,0.232,2,,,,,,,,,,,,,
906,2024-04-19 10:14:29+00:00,659,1,1424.0,1,10M,2.44,4.766,0.76,10.0,1,0.298,2,100,0,1,11454,1,11491,51,5,1,90,2024-04-19 10:14:29,1,1
907,2024-04-19 10:14:29+00:00,659,1,1424.0,1,10M,2.44,4.766,0.76,10.0,1,0.298,2,100,0,2,11467,2,11499,100,100,100,100,2024-04-19 10:14:29,1,2
908,2024-04-19 10:14:29+00:00,659,1,1424.0,1,10M,2.44,4.766,0.76,10.0,1,0.298,2,100,0,0,11489,0,11526,100,100,100,100,2024-04-19 10:14:29,1,3
909,2024-04-19 10:14:30+00:00,,,,,10M,3.08,3.377,0.78,10.0,1,0.376,2,,,,,,,,,,,,,
910,2024-04-19 10:14:31+00:00,,,,,10M,2.34,2.426,0.7,10.0,1,0.286,2,,,,,,,,,,,,,
911,2024-04-19 10:14:32+00:00,,,,,10M,3.45,3.159,0.73,10.0,1,0.421,2,,,,,,,,,,,,,
912,2024-04-19 10:14:33+00:00,661,1,1285.0,2,10M,1.6,11.547,0.68,10.0,1,0.195,2,100,0,0,11465,0,11491,51,5,1,90,2024-04-19 10:14:33,1,1
913,2024-04-19 10:14:33+00:00,661,1,1285.0,2,10M,1.6,11.547,0.68,10.0,1,0.195,2,100,0,0,11417,0,11459,100,100,100,100,2024-04-19 10:14:33,1,2
914,2024-04-19 10:14:33+00:00,661,1,1285.0,2,10M,1.6,11.547,0.68,10.0,1,0.195,2,100,0,0,11453,0,11492,100,100,100,100,2024-04-19 10:14:33,1,3
915,2024-04-19 10:14:34+00:00,663,1,1572.0,1,10M,2.61,5.436,0.76,10.0,1,0.318,2,,,,,,,,,,,,,
916,2024-04-19 10:14:35+00:00,665,1,1080.0,1,10M,2.98,3.795,0.77,10.0,1,0.363,2,,,,,,,,,,,,,
917,2024-04-19 10:14:36+00:00,666,1,1199.0,1,10M,2.41,4.945,0.72,10.0,1,0.294,2,,,,,,,,,,,,,
918,2024-04-19 10:14:37+00:00,,,,,10M,2.31,5.428,0.71,10.0,1,0.281,2,100,0,0,11454,0,11492,51,5,1,90,2024-04-19 10:14:37,1,1
919,2024-04-19 10:14:37+00:00,,,,,10M,2.31,5.428,0.71,10.0,1,0.281,2,100,0,0,11430,0,11464,100,100,100,100,2024-04-19 10:14:37,1,2
920,2024-04-19 10:14:37+00:00,,,,,10M,2.31,5.428,0.71,10.0,1,0.281,2,100,0,0,11453,0,11492,100,100,100,100,2024-04-19 10:14:37,1,3
921,2024-04-19 10:14:38+00:00,,,,,10M,1.91,5.967,0.77,10.0,1,0.233,2,,,,,,,,,,,,,
922,2024-04-19 10:14:39+00:00,667,1,1073.0,3,10M,2.85,9.247,0.81,10.0,1,0.348,2,,,,,,,,,,,,,
923,2024-04-19 10:14:40+00:00,670,1,1176.0,1,10M,2.53,4.405,0.69,10.0,1,0.308,2,,,,,,,,,,,,,
924,2024-04-19 10:14:41+00:00,,,,,10M,2.84,4.362,0.75,10.0,1,0.346,2,,,,,,,,,,,,,
925,2024-04-19 10:14:42+00:00,672,1,1339.0,1,10M,2.2,7.787,0.71,10.0,1,0.269,2,100,0,0,11453,0,11492,51,5,1,90,2024-04-19 10:14:42,1,1
926,2024-04-19 10:14:42+00:00,672,1,1339.0,1,10M,2.2,7.787,0.71,10.0,1,0.269,2,100,0,2,11455,2,11499,100,100,100,100,2024-04-19 10:14:42,1,2
927,2024-04-19 10:14:42+00:00,672,1,1339.0,1,10M,2.2,7.787,0.71,10.0,1,0.269,2,100,0,0,11525,0,11561,100,100,100,100,2024-04-19 10:14:42,1,3
928,2024-04-19 10:14:43+00:00,,,,,10M,2.37,8.367,0.77,10.0,1,0.29,2,,,,,,,,,,,,,
929,2024-04-19 10:14:44+00:00,672,1,1176.0,3,10M,2.78,9.242,0.78,10.0,1,0.339,2,,,,,,,,,,,,,
930,2024-04-19 10:14:45+00:00,675,1,1181.0,1,10M,2.57,5.759,0.7,10.0,1,0.314,2,,,,,,,,,,,,,
931,2024-04-19 10:14:46+00:00,,,,,10M,2.51,5.049,0.74,10.0,1,0.307,2,100,0,0,11489,0,11526,51,5,1,90,2024-04-19 10:14:46,1,1
932,2024-04-19 10:14:46+00:00,,,,,10M,2.51,5.049,0.74,10.0,1,0.307,2,100,0,0,11430,0,11464,100,100,100,100,2024-04-19 10:14:46,1,2
933,2024-04-19 10:14:46+00:00,,,,,10M,2.51,5.049,0.74,10.0,1,0.307,2,100,0,0,11454,0,11491,100,100,100,100,2024-04-19 10:14:46,1,3
934,2024-04-19 10:14:47+00:00,,,,,10M,2.06,6.095,0.77,10.0,1,0.252,2,,,,,,,,,,,,,
935,2024-04-19 10:14:48+00:00,,,,,10M,2.44,8.066,0.77,10.0,1,0.298,2,,,,,,,,,,,,,
936,2024-04-19 10:14:49+00:00,,,,,10M,1.66,5.188,0.71,10.0,1,0.202,2,,,,,,,,,,,,,
937,2024-04-19 10:14:50+00:00,678,1,1061.0,3,10M,3.22,8.412,0.82,10.0,1,0.393,2,,,,,,,,,,,,,
938,2024-04-19 10:14:51+00:00,,,,,10M,1.83,8.156,0.64,10.0,1,0.223,2,100,0,0,11453,0,11492,51,5,1,90,2024-04-19 10:14:51,1,1
939,2024-04-19 10:14:51+00:00,,,,,10M,1.83,8.156,0.64,10.0,1,0.223,2,100,0,1,11431,1,11459,100,100,100,100,2024-04-19 10:14:51,1,2
940,2024-04-19 10:14:51+00:00,,,,,10M,1.83,8.156,0.64,10.0,1,0.223,2,100,0,0,11465,0,11491,100,100,100,100,2024-04-19 10:14:51,1,3
941,2024-04-19 10:14:52+00:00,680,1,1416.0,2,10M,2.06,5.411,0.73,10.0,1,0.252,2,,,,,,,,,,,,,
942,2024-04-19 10:14:53+00:00,681,1,1173.0,2,10M,2.61,6.328,0.82,10.0,1,0.318,2,,,,,,,,,,,,,
943,2024-04-19 10:14:54+00:00,681,1,1156.0,3,10M,3.36,2.471,0.73,10.0,1,0.41,2,,,,,,,,,,,,,
944,2024-04-19 10:14:55+00:00,683,1,863.0,2,10M,2.67,7.384,0.67,10.0,1,0.327,2,100,0,1,11454,1,11491,51,5,1,90,2024-04-19 10:14:55,1,1
945,2024-04-19 10:14:55+00:00,683,1,863.0,2,10M,2.67,7.384,0.67,10.0,1,0.327,2,100,0,0,11417,0,11464,100,100,100,100,2024-04-19 10:14:55,1,2
946,2024-04-19 10:14:55+00:00,683,1,863.0,2,10M,2.67,7.384,0.67,10.0,1,0.327,2,100,0,0,11454,0,11491,100,100,100,100,2024-04-19 10:14:55,1,3
947,2024-04-19 10:14:56+00:00,,,,,10M,2.31,8.794,0.63,10.0,1,0.281,2,,,,,,,,,,,,,
948,2024-04-19 10:14:57+00:00,,,,,10M,2.7,8.879,0.8,10.0,1,0.329,2,,,,,,,,,,,,,
949,2024-04-19 10:14:58+00:00,,,,,10M,2.11,7.359,0.71,10.0,1,0.257,2,,,,,,,,,,,,,
950,2024-04-19 10:14:59+00:00,,,,,10M,3.02,14.153,0.78,10.0,1,0.369,2,,,,,,,,,,,,,
951,2024-04-19 10:15:00+00:00,687,1,1502.0,3,10M,1.52,4.692,0.64,10.0,1,0.185,2,100,0,2,11455,2,11491,51,5,1,90,2024-04-19 10:15:00,1,1
952,2024-04-19 10:15:00+00:00,687,1,1502.0,3,10M,1.52,4.692,0.64,10.0,1,0.185,2,100,0,0,11465,0,11499,100,100,100,100,2024-04-19 10:15:00,1,2
953,2024-04-19 10:15:00+00:00,687,1,1502.0,3,10M,1.52,4.692,0.64,10.0,1,0.185,2,100,0,0,11489,0,11526,100,100,100,100,2024-04-19 10:15:00,1,3
954,2024-04-19 10:15:01+00:00,688,1,1656.0,2,10M,2.48,10.397,0.82,10.0,1,0.303,2,,,,,,,,,,,,,
955,2024-04-19 10:15:02+00:00,689,1,1265.0,3,10M,2.5,3.188,0.72,10.0,1,0.305,2,,,,,,,,,,,,,
956,2024-04-19 10:15:03+00:00,692,1,1141.0,1,10M,2.57,6.41,0.78,10.0,1,0.314,2,,,,,,,,,,,,,
957,2024-04-19 10:15:04+00:00,691,1,1233.0,3,10M,2.14,11.314,0.74,10.0,1,0.262,2,,,,,,,,,,,,,
958,2024-04-19 10:15:05+00:00,,,,,10M,1.69,5.822,0.73,10.0,1,0.206,2,100,0,0,11488,0,11526,51,5,1,90,2024-04-19 10:15:05,1,1
959,2024-04-19 10:15:05+00:00,,,,,10M,1.69,5.822,0.73,10.0,1,0.206,2,100,0,0,11430,0,11464,100,100,100,100,2024-04-19 10:15:05,1,2
960,2024-04-19 10:15:05+00:00,,,,,10M,1.69,5.822,0.73,10.0,1,0.206,2,100,0,0,11454,0,11491,100,100,100,100,2024-04-19 10:15:05,1,3
961,2024-04-19 10:15:06+00:00,,,,,10M,3.46,5.615,0.81,10.0,1,0.423,2,,,,,,,,,,,,,
962,2024-04-19 10:15:07+00:00,,,,,10M,2.34,4.812,0.62,10.0,1,0.286,2,,,,,,,,,,,,,
963,2024-04-19 10:15:08+00:00,,,,,10M,2.33,7.276,0.76,10.0,1,0.284,2,,,,,,,,,,,,,
964,2024-04-19 10:15:09+00:00,,,,,10M,2.61,3.267,0.74,10.0,1,0.318,2,100,0,0,11454,0,11491,51,5,1,90,2024-04-19 10:15:09,1,1
965,2024-04-19 10:15:09+00:00,,,,,10M,2.61,3.267,0.74,10.0,1,0.318,2,100,0,0,11418,0,11459,100,100,100,100,2024-04-19 10:15:09,1,2
966,2024-04-19 10:15:09+00:00,,,,,10M,2.61,3.267,0.74,10.0,1,0.318,2,100,0,1,11454,1,11491,100,100,100,100,2024-04-19 10:15:09,1,3
967,2024-04-19 10:15:10+00:00,699,1,1122.0,1,10M,2.95,4.208,0.76,10.0,1,0.361,2,,,,,,,,,,,,,
968,2024-04-19 10:15:11+00:00,,,,,10M,2.8,5.935,0.7,10.0,1,0.342,2,,,,,,,,,,,,,
969,2024-04-19 10:15:12+00:00,,,,,10M,2.65,4.834,0.72,10.0,1,0.324,2,,,,,,,,,,,,,
970,2024-04-19 10:15:13+00:00,,,,,10M,2.54,3.802,0.75,10.0,1,0.31,2,100,0,0,11465,0,11492,51,5,1,90,2024-04-19 10:15:13,1,1
971,2024-04-19 10:15:14+00:00,701,1,1618.0,3,10M,1.66,7.888,0.7,10.0,1,0.202,2,100,0,0,11429,0,11464,100,100,100,100,2024-04-19 10:15:13,1,2
972,2024-04-19 10:15:14+00:00,701,1,1618.0,3,10M,1.66,7.888,0.7,10.0,1,0.202,2,100,0,0,11488,0,11526,100,100,100,100,2024-04-19 10:15:13,1,3
973,2024-04-19 10:15:15+00:00,,,,,10M,2.58,7.912,0.79,10.0,1,0.315,2,,,,,,,,,,,,,
974,2024-04-19 10:15:16+00:00,703,1,1207.0,3,10M,2.4,5.837,0.78,10.0,1,0.293,2,,,,,,,,,,,,,
975,2024-04-19 10:15:17+00:00,704,1,1154.0,3,10M,2.78,4.867,0.74,10.0,1,0.339,2,,,,,,,,,,,,,
976,2024-04-19 10:15:18+00:00,705,1,1253.0,3,10M,2.37,3.712,0.74,10.0,1,0.29,2,100,0,0,11453,0,11492,51,5,1,90,2024-04-19 10:15:18,1,1
977,2024-04-19 10:15:18+00:00,705,1,1253.0,3,10M,2.37,3.712,0.74,10.0,1,0.29,2,100,0,0,11430,0,11464,100,100,100,100,2024-04-19 10:15:18,1,2
978,2024-04-19 10:15:18+00:00,705,1,1253.0,3,10M,2.37,3.712,0.74,10.0,1,0.29,2,100,0,0,11453,0,11492,100,100,100,100,2024-04-19 10:15:18,1,3
979,2024-04-19 10:15:19+00:00,706,1,1225.0,3,10M,2.91,5.606,0.76,10.0,1,0.355,2,,,,,,,,,,,,,
980,2024-04-19 10:15:20+00:00,,,,,10M,1.87,4.819,0.72,10.0,1,0.228,2,,,,,,,,,,,,,
981,2024-04-19 10:15:21+00:00,710,1,1351.0,1,10M,2.61,8.294,0.77,10.0,1,0.318,2,,,,,,,,,,,,,
982,2024-04-19 10:15:22+00:00,,,,,10M,2.81,4.332,0.76,10.0,1,0.344,2,,,,,,,,,,,,,
983,2024-04-19 10:15:23+00:00,710,1,1742.0,2,10M,1.02,7.697,0.66,10.0,1,0.124,2,100,0,0,11488,0,11526,51,5,1,90,2024-04-19 10:15:23,1,1
984,2024-04-19 10:15:23+00:00,710,1,1742.0,2,10M,1.02,7.697,0.66,10.0,1,0.124,2,100,0,0,11465,0,11499,100,100,100,100,2024-04-19 10:15:23,1,2
985,2024-04-19 10:15:23+00:00,710,1,1742.0,2,10M,1.02,7.697,0.66,10.0,1,0.124,2,100,0,2,11456,2,11491,100,100,100,100,2024-04-19 10:15:23,1,3
986,2024-04-19 10:15:24+00:00,,,,,10M,2.17,6.533,0.75,10.0,1,0.264,2,,,,,,,,,,,,,
987,2024-04-19 10:15:25+00:00,,,,,10M,1.83,6.817,0.88,10.0,1,0.223,2,,,,,,,,,,,,,
988,2024-04-19 10:15:26+00:00,,,,,10M,3.08,8.433,0.79,10.0,1,0.376,2,,,,,,,,,,,,,
989,2024-04-19 10:15:27+00:00,714,1,1294.0,3,10M,2.41,6.896,0.66,10.0,1,0.294,2,,,,,,,,,,,,,
990,2024-04-19 10:15:28+00:00,,,,,10M,1.76,4.675,0.72,10.0,1,0.215,2,100,0,0,11454,0,11491,51,5,1,90,2024-04-19 10:15:28,1,1
991,2024-04-19 10:15:28+00:00,,,,,10M,1.76,4.675,0.72,10.0,1,0.215,2,100,0,0,11418,0,11459,100,100,100,100,2024-04-19 10:15:28,1,2
992,2024-04-19 10:15:28+00:00,,,,,10M,1.76,4.675,0.72,10.0,1,0.215,2,100,0,0,11454,0,11491,100,100,100,100,2024-04-19 10:15:28,1,3
993,2024-04-19 10:15:29+00:00,718,1,1290.0,1,10M,2.54,10.439,0.82,10.0,1,0.31,2,,,,,,,,,,,,,
994,2024-04-19 10:15:30+00:00,,,,,10M,2.62,3.514,0.72,10.0,1,0.32,2,,,,,,,,,,,,,
995,2024-04-19 10:15:31+00:00,718,1,913.0,3,10M,2.94,4.115,0.76,10.0,1,0.359,2,,,,,,,,,,,,,
996,2024-04-19 10:15:32+00:00,,,,,10M,1.97,4.453,0.7,10.0,1,0.24,2,,,,,,,,,,,,,
