,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl
5934,2024-04-03 12:40:17+00:00,100,0,2,31191,2,31282
5935,2024-04-03 12:40:21+00:00,100,0,2,32599,2,32708
5936,2024-04-03 12:40:24+00:00,100,0,2,31392,2,31484
5937,2024-04-03 12:40:27+00:00,100,0,2,32623,2,32725
5938,2024-04-03 12:40:31+00:00,100,0,2,30185,2,30289
5939,2024-04-03 12:40:34+00:00,100,0,2,32303,2,32401
5940,2024-04-03 12:40:37+00:00,100,0,2,32196,2,32306
5941,2024-04-03 12:40:40+00:00,100,0,2,30930,2,31026
5942,2024-04-03 12:40:43+00:00,100,0,2,30789,2,30889
5943,2024-04-03 12:40:47+00:00,100,0,2,33297,2,33395
5944,2024-04-03 12:40:50+00:00,100,0,2,33238,2,33352
5945,2024-04-03 12:40:54+00:00,100,0,2,34516,2,34624
5946,2024-04-03 12:40:58+00:00,100,0,2,34410,2,34520
5947,2024-04-03 12:41:01+00:00,100,0,2,32492,2,32598
5948,2024-04-03 12:41:05+00:00,100,0,2,33545,2,33653
5949,2024-04-03 12:41:09+00:00,100,0,2,34351,2,34450
5950,2024-04-03 12:41:13+00:00,100,0,2,33570,2,33680
5951,2024-04-03 12:41:17+00:00,100,0,2,34067,2,34173
5952,2024-04-03 12:41:21+00:00,100,0,2,34682,2,34793
5953,2024-04-03 12:41:26+00:00,100,0,3,32718,3,32823
5954,2024-04-03 12:41:31+00:00,100,0,2,34303,2,34416
5955,2024-04-03 12:41:35+00:00,100,0,3,34337,3,34446
5956,2024-04-03 12:41:38+00:00,100,0,2,28766,2,28855
5957,2024-04-03 12:41:41+00:00,100,0,2,28458,2,28547
5958,2024-04-03 12:41:44+00:00,100,0,2,33391,2,33504
5959,2024-04-03 12:41:47+00:00,100,0,2,31357,2,31459
5960,2024-04-03 12:41:50+00:00,100,0,2,27558,2,27642
5961,2024-04-03 12:41:53+00:00,100,0,1,29605,1,29697
5962,2024-04-03 12:41:56+00:00,100,0,2,30363,2,30461
5963,2024-04-03 12:41:59+00:00,100,0,2,30587,2,30686
5964,2024-04-03 12:42:02+00:00,100,0,2,29854,2,29952
5965,2024-04-03 12:42:04+00:00,100,0,2,27866,2,27949
5966,2024-04-03 12:42:07+00:00,100,0,2,29759,2,29854
5967,2024-04-03 12:42:10+00:00,100,0,2,28552,2,28652
5968,2024-04-03 12:42:13+00:00,100,0,2,29830,2,29923
5969,2024-04-03 12:42:16+00:00,100,0,1,27842,1,27924
5970,2024-04-03 12:42:19+00:00,100,0,2,28765,2,28865
5971,2024-04-03 12:42:22+00:00,100,0,2,31084,2,31172
5972,2024-04-03 12:42:24+00:00,100,0,2,28588,2,28682
5973,2024-04-03 12:42:28+00:00,100,0,2,31025,2,31124
5974,2024-04-03 12:42:31+00:00,100,0,2,29747,2,29839
5975,2024-04-03 12:42:33+00:00,100,0,2,30930,2,31038
5976,2024-04-03 12:42:37+00:00,100,0,2,30209,2,30303
5977,2024-04-03 12:42:39+00:00,100,0,2,29451,2,29545
5978,2024-04-03 12:42:42+00:00,100,0,2,28126,2,28208
5979,2024-04-03 12:42:45+00:00,100,0,2,30540,2,30640
5980,2024-04-03 12:42:48+00:00,100,0,2,31546,2,31648
5981,2024-04-03 12:42:52+00:00,100,0,2,32007,2,32112
5982,2024-04-03 12:42:55+00:00,100,0,2,33593,2,33697
5983,2024-04-03 12:42:57+00:00,100,0,2,28245,2,28339
5984,2024-04-03 12:43:00+00:00,100,0,2,30930,2,31024
5985,2024-04-03 12:43:03+00:00,100,0,2,29735,2,29836
5986,2024-04-03 12:43:08+00:00,100,0,2,31877,2,31977
5987,2024-04-03 12:43:11+00:00,100,0,2,33818,2,33918
5988,2024-04-03 12:43:16+00:00,100,0,2,32659,2,32770
5989,2024-04-03 12:43:21+00:00,100,0,3,34375,3,34485
5990,2024-04-03 12:43:25+00:00,100,0,3,34375,3,34485
5991,2024-04-03 12:43:29+00:00,100,0,3,34327,3,34430
5992,2024-04-03 12:43:34+00:00,100,0,2,34126,2,34242
5993,2024-04-03 12:43:37+00:00,100,0,2,34623,2,34728
5994,2024-04-03 12:43:41+00:00,100,0,2,32883,2,32991
5995,2024-04-03 12:43:44+00:00,100,0,2,32859,2,32960
5996,2024-04-03 12:43:47+00:00,100,0,2,31440,2,31539
5997,2024-04-03 12:43:50+00:00,100,0,2,32540,2,32645
5998,2024-04-03 12:43:52+00:00,100,0,1,23547,1,23629
5999,2024-04-03 12:43:54+00:00,100,0,1,21310,1,21378
6000,2024-04-03 12:43:56+00:00,100,0,1,20163,1,20219
6001,2024-04-03 12:43:58+00:00,100,0,1,17122,1,17185
6002,2024-04-03 12:44:00+00:00,100,0,1,19654,1,19716
6003,2024-04-03 12:44:02+00:00,100,0,1,19074,1,19142
6004,2024-04-03 12:44:03+00:00,100,0,1,18518,1,18572
6005,2024-04-03 12:44:05+00:00,100,0,1,19181,1,19245
6006,2024-04-03 12:44:07+00:00,100,0,0,17843,0,17911
6007,2024-04-03 12:44:10+00:00,100,0,2,23038,2,23112
6008,2024-04-03 12:44:12+00:00,100,0,1,24990,1,25063
6009,2024-04-03 12:44:14+00:00,100,0,1,19760,1,19828
6010,2024-04-03 12:44:16+00:00,100,0,1,21866,1,21936
6011,2024-04-03 12:44:18+00:00,100,0,1,20174,1,20238
6012,2024-04-03 12:44:20+00:00,100,0,1,19760,1,19823
6013,2024-04-03 12:44:22+00:00,100,0,1,19204,1,19272
6014,2024-04-03 12:44:23+00:00,100,0,0,16447,0,16504
6015,2024-04-03 12:44:26+00:00,100,0,1,20660,1,20722
6016,2024-04-03 12:44:28+00:00,100,0,2,22873,2,22946
6017,2024-04-03 12:44:30+00:00,100,0,1,21997,1,22067
6018,2024-04-03 12:44:32+00:00,100,0,1,22955,1,23037
6019,2024-04-03 12:44:34+00:00,100,0,1,21689,1,21756
6020,2024-04-03 12:44:37+00:00,100,0,2,23760,2,23837
6021,2024-04-03 12:44:40+00:00,100,0,1,28350,1,28438
6022,2024-04-03 12:44:42+00:00,100,0,2,25381,2,25469
6023,2024-04-03 12:44:45+00:00,100,0,2,28801,2,28893
6024,2024-04-03 12:44:47+00:00,100,0,1,25049,1,25122
6025,2024-04-03 12:44:50+00:00,100,0,2,26848,2,26943
6026,2024-04-03 12:44:54+00:00,100,0,2,28138,2,28220
6027,2024-04-03 12:44:56+00:00,100,0,2,27405,2,27499
6028,2024-04-03 12:44:59+00:00,100,0,2,28978,2,29065
6029,2024-04-03 12:45:02+00:00,100,0,1,24990,1,25073
6030,2024-04-03 12:45:04+00:00,100,0,2,28931,2,29016
6031,2024-04-03 12:45:07+00:00,100,0,2,27405,2,27498
6032,2024-04-03 12:45:10+00:00,100,0,1,27889,1,27979
6033,2024-04-03 12:45:12+00:00,100,0,2,27215,2,27297
6034,2024-04-03 12:45:15+00:00,100,0,2,25996,2,26078
6035,2024-04-03 12:45:18+00:00,100,0,1,29569,1,29673
6036,2024-04-03 12:45:20+00:00,100,0,2,25275,2,25354
6037,2024-04-03 12:45:23+00:00,100,0,2,26232,2,26311
6038,2024-04-03 12:45:26+00:00,100,0,1,27795,1,27880
6039,2024-04-03 12:45:28+00:00,100,0,2,27535,2,27623
6040,2024-04-03 12:45:31+00:00,100,0,2,27842,2,27934
6041,2024-04-03 12:45:34+00:00,100,0,1,27214,1,27302
6042,2024-04-03 12:45:37+00:00,100,0,2,29534,2,29625
6043,2024-04-03 12:45:39+00:00,100,0,2,28008,2,28100
6044,2024-04-03 12:45:42+00:00,100,0,2,27050,2,27131
6045,2024-04-03 12:45:45+00:00,100,0,2,29060,2,29161
6046,2024-04-03 12:45:48+00:00,100,0,1,29120,1,29208
6047,2024-04-03 12:45:50+00:00,100,0,2,28351,2,28444
6048,2024-04-03 12:45:53+00:00,100,0,2,26458,2,26547
6049,2024-04-03 12:45:55+00:00,100,0,1,23535,1,23603
6050,2024-04-03 12:45:58+00:00,100,0,1,23523,1,23595
6051,2024-04-03 12:46:00+00:00,100,0,2,24009,2,24090
6052,2024-04-03 12:46:02+00:00,100,0,1,26635,1,26719
6053,2024-04-03 12:46:05+00:00,100,0,2,24339,2,24423
6054,2024-04-03 12:46:07+00:00,100,0,1,25866,1,25947
6055,2024-04-03 12:46:10+00:00,100,0,2,26848,2,26934
6056,2024-04-03 12:46:13+00:00,100,0,1,25913,1,25996
6057,2024-04-03 12:46:15+00:00,100,0,2,28043,2,28135
6058,2024-04-03 12:46:18+00:00,100,0,1,24659,1,24726
6059,2024-04-03 12:46:21+00:00,100,0,2,25748,2,25839
6060,2024-04-03 12:46:23+00:00,100,0,2,29274,2,29364
6061,2024-04-03 12:46:26+00:00,100,0,2,27309,2,27390
6062,2024-04-03 12:46:29+00:00,100,0,1,25381,1,25474
6063,2024-04-03 12:46:31+00:00,100,0,2,29250,2,29332
6064,2024-04-03 12:46:34+00:00,100,0,2,27735,2,27829
6065,2024-04-03 12:46:37+00:00,100,0,2,30754,2,30847
6066,2024-04-03 12:46:40+00:00,100,0,2,30836,2,30944
6067,2024-04-03 12:46:43+00:00,100,0,1,27676,1,27764
6068,2024-04-03 12:46:46+00:00,100,0,2,29144,2,29236
6069,2024-04-03 12:46:49+00:00,100,0,2,28694,2,28778
6070,2024-04-03 12:46:51+00:00,100,0,2,28339,2,28428
6071,2024-04-03 12:46:54+00:00,100,0,2,28162,2,28260
6072,2024-04-03 12:46:57+00:00,100,0,1,27333,1,27420
6073,2024-04-03 12:47:00+00:00,100,0,2,26990,2,27077
6074,2024-04-03 12:47:02+00:00,100,0,2,30221,2,30311
6075,2024-04-03 12:47:05+00:00,100,0,2,27878,2,27966
6076,2024-04-03 12:47:08+00:00,100,0,1,25783,1,25869
6077,2024-04-03 12:47:11+00:00,100,0,2,29735,2,29826
6078,2024-04-03 12:47:13+00:00,100,0,2,29451,2,29551
6079,2024-04-03 12:47:16+00:00,100,0,2,26741,2,26827
6080,2024-04-03 12:47:19+00:00,100,0,1,29854,1,29945
6081,2024-04-03 12:47:21+00:00,100,0,2,27807,2,27901
6082,2024-04-03 12:47:24+00:00,100,0,2,25985,2,26068
6083,2024-04-03 12:47:26+00:00,100,0,1,24824,1,24899
6084,2024-04-03 12:47:29+00:00,100,0,2,26470,2,26558
6085,2024-04-03 12:47:31+00:00,100,0,1,19950,1,20015
6086,2024-04-03 12:47:33+00:00,100,0,1,24540,1,24613
6087,2024-04-03 12:47:36+00:00,100,0,1,24907,1,24987
6088,2024-04-03 12:47:38+00:00,100,0,2,25227,2,25312
6089,2024-04-03 12:47:41+00:00,100,0,2,26670,2,26752
6090,2024-04-03 12:47:43+00:00,100,0,1,23985,1,24066
6091,2024-04-03 12:47:46+00:00,100,0,1,24659,1,24729
6092,2024-04-03 12:47:48+00:00,100,0,2,23784,2,23867
6093,2024-04-03 12:47:50+00:00,100,0,1,23902,1,23974
6094,2024-04-03 12:47:53+00:00,100,0,1,23487,1,23563
6095,2024-04-03 12:47:55+00:00,100,0,2,25287,2,25370
6096,2024-04-03 12:47:57+00:00,100,0,1,20967,1,21038
6097,2024-04-03 12:48:00+00:00,100,0,1,26481,1,26563
6098,2024-04-03 12:48:02+00:00,100,0,1,22529,1,22606
6099,2024-04-03 12:48:04+00:00,100,0,2,23169,2,23236
6100,2024-04-03 12:48:06+00:00,100,0,1,22529,1,22598
6101,2024-04-03 12:48:09+00:00,100,0,1,22884,1,22958
6102,2024-04-03 12:48:11+00:00,100,0,2,23121,2,23203
6103,2024-04-03 12:48:13+00:00,100,0,1,22672,1,22738
6104,2024-04-03 12:48:16+00:00,100,0,1,22399,1,22473
6105,2024-04-03 12:48:18+00:00,100,0,1,24895,1,24981
6106,2024-04-03 12:48:20+00:00,100,0,2,24103,2,24178
6107,2024-04-03 12:48:22+00:00,100,0,1,22612,1,22686
6108,2024-04-03 12:48:25+00:00,100,0,1,21843,1,21918
6109,2024-04-03 12:48:27+00:00,100,0,2,25500,2,25576
6110,2024-04-03 12:48:29+00:00,100,0,1,20447,1,20511
6111,2024-04-03 12:48:31+00:00,100,0,1,21133,1,21199
6112,2024-04-03 12:48:33+00:00,100,0,1,22363,1,22435
6113,2024-04-03 12:48:36+00:00,100,0,1,24872,1,24953
6114,2024-04-03 12:48:38+00:00,100,0,2,26458,2,26547
6115,2024-04-03 12:48:41+00:00,100,0,1,24694,1,24768
6116,2024-04-03 12:48:43+00:00,100,0,2,24861,2,24941
6117,2024-04-03 12:48:46+00:00,100,0,1,26871,1,26968
6118,2024-04-03 12:48:49+00:00,100,0,2,29025,2,29108
6119,2024-04-03 12:48:51+00:00,100,0,2,24849,2,24929
6120,2024-04-03 12:48:53+00:00,100,0,1,24067,1,24145
6121,2024-04-03 12:48:56+00:00,100,0,1,23440,1,23516
6122,2024-04-03 12:48:58+00:00,100,0,2,23867,2,23954
6123,2024-04-03 12:49:00+00:00,100,0,1,22352,1,22416
6124,2024-04-03 12:49:03+00:00,100,0,1,26102,1,26187
6125,2024-04-03 12:49:05+00:00,100,0,2,23121,2,23199
6126,2024-04-03 12:49:08+00:00,100,0,1,28220,1,28305
6127,2024-04-03 12:49:10+00:00,100,0,2,22588,2,22667
6128,2024-04-03 12:49:13+00:00,100,0,2,31996,2,32103
6129,2024-04-03 12:49:16+00:00,100,0,1,26339,1,26416
6130,2024-04-03 12:49:18+00:00,100,0,1,21973,1,22045
6131,2024-04-03 12:49:20+00:00,100,0,2,26493,2,26589
6132,2024-04-03 12:49:23+00:00,100,0,1,23440,1,23505
6133,2024-04-03 12:49:25+00:00,100,0,2,27227,2,27324
6134,2024-04-03 12:49:28+00:00,100,0,1,21381,1,21456
6135,2024-04-03 12:49:31+00:00,100,0,2,26209,2,26283
6136,2024-04-03 12:49:33+00:00,100,0,1,27037,1,27133
6137,2024-04-03 12:49:35+00:00,100,0,2,23713,2,23786
6138,2024-04-03 12:49:37+00:00,100,0,1,22316,1,22381
6139,2024-04-03 12:49:39+00:00,100,0,1,22423,1,22502
6140,2024-04-03 12:49:42+00:00,100,0,1,24221,1,24300
6141,2024-04-03 12:49:43+00:00,100,0,1,19772,1,19831
6142,2024-04-03 12:49:45+00:00,100,0,1,16400,1,16460
6143,2024-04-03 12:49:47+00:00,100,0,0,14400,0,14439
6144,2024-04-03 12:49:48+00:00,100,0,1,17145,1,17213
6145,2024-04-03 12:49:50+00:00,100,0,0,15796,0,15847
6146,2024-04-03 12:49:51+00:00,100,0,1,15312,1,15355
6147,2024-04-03 12:49:53+00:00,100,0,1,16483,1,16541
6148,2024-04-03 12:49:54+00:00,100,0,0,18044,0,18106
6149,2024-04-03 12:49:56+00:00,100,0,1,15749,1,15805
6150,2024-04-03 12:49:58+00:00,100,0,1,17678,1,17729
6151,2024-04-03 12:49:59+00:00,100,0,0,17748,0,17817
6152,2024-04-03 12:50:01+00:00,100,0,1,16992,1,17037
6153,2024-04-03 12:50:03+00:00,100,0,1,16838,1,16895
6154,2024-04-03 12:50:04+00:00,100,0,0,14991,0,15051
6155,2024-04-03 12:50:06+00:00,100,0,1,17027,1,17079
6156,2024-04-03 12:50:08+00:00,100,0,0,17097,0,17152
6157,2024-04-03 12:50:09+00:00,100,0,1,15844,1,15908
6158,2024-04-03 12:50:11+00:00,100,0,1,18518,1,18574
6159,2024-04-03 12:50:13+00:00,100,0,1,18033,1,18087
6160,2024-04-03 12:50:14+00:00,100,0,0,16163,0,16227
6161,2024-04-03 12:50:16+00:00,100,0,1,16471,1,16531
6162,2024-04-03 12:50:18+00:00,100,0,0,17535,0,17588
6163,2024-04-03 12:50:20+00:00,100,0,1,20103,1,20171
6164,2024-04-03 12:50:22+00:00,100,0,1,19819,1,19879
6165,2024-04-03 12:50:24+00:00,100,0,2,21866,2,21937
6166,2024-04-03 12:50:26+00:00,100,0,1,22009,1,22079
6167,2024-04-03 12:50:28+00:00,100,0,1,22600,1,22677
6168,2024-04-03 12:50:30+00:00,100,0,1,21393,1,21460
6169,2024-04-03 12:50:32+00:00,100,0,1,22127,1,22206
6170,2024-04-03 12:50:35+00:00,100,0,1,21038,1,21104
6171,2024-04-03 12:50:37+00:00,100,0,2,22813,2,22880
6172,2024-04-03 12:50:39+00:00,100,0,1,23583,1,23666
6173,2024-04-03 12:50:42+00:00,100,0,1,22434,1,22503
6174,2024-04-03 12:50:45+00:00,100,0,2,27700,2,27784
6175,2024-04-03 12:50:48+00:00,100,0,2,32078,2,32188
6176,2024-04-03 12:50:51+00:00,100,0,2,28327,2,28415
6177,2024-04-03 12:50:54+00:00,100,0,2,29156,2,29243
6178,2024-04-03 12:50:56+00:00,100,0,2,28635,2,28735
6179,2024-04-03 12:50:59+00:00,100,0,2,28208,2,28296
6180,2024-04-03 12:51:02+00:00,100,0,1,27641,1,27731
6181,2024-04-03 12:51:05+00:00,100,0,2,29510,2,29598
6182,2024-04-03 12:51:08+00:00,100,0,2,28730,2,28823
6183,2024-04-03 12:51:11+00:00,100,0,2,31180,2,31284
6184,2024-04-03 12:51:15+00:00,100,0,1,29048,1,29134
6185,2024-04-03 12:51:18+00:00,100,0,2,30966,2,31065
6186,2024-04-03 12:51:21+00:00,100,0,2,33771,2,33876
6187,2024-04-03 12:51:24+00:00,100,0,2,27132,2,27224
6188,2024-04-03 12:51:26+00:00,100,0,1,23653,1,23725
6189,2024-04-03 12:51:28+00:00,100,0,2,24754,2,24840
6190,2024-04-03 12:51:31+00:00,100,0,1,24694,1,24771
6191,2024-04-03 12:51:34+00:00,100,0,2,28268,2,28351
6192,2024-04-03 12:51:36+00:00,100,0,1,26209,1,26298
6193,2024-04-03 12:51:39+00:00,100,0,2,29877,2,29975
6194,2024-04-03 12:51:42+00:00,100,0,2,26351,2,26437
6195,2024-04-03 12:51:44+00:00,100,0,2,26990,2,27070
6196,2024-04-03 12:51:47+00:00,100,0,1,28043,1,28132
6197,2024-04-03 12:51:49+00:00,100,0,2,23334,2,23415
6198,2024-04-03 12:51:52+00:00,100,0,1,24683,1,24760
6199,2024-04-03 12:51:55+00:00,100,0,2,30292,2,30386
6200,2024-04-03 12:51:58+00:00,100,0,2,29499,2,29597
6201,2024-04-03 12:52:00+00:00,100,0,1,26552,1,26627
6202,2024-04-03 12:52:03+00:00,100,0,2,27677,2,27769
6203,2024-04-03 12:52:06+00:00,100,0,2,28990,2,29087
6204,2024-04-03 12:52:09+00:00,100,0,2,28375,2,28456
6205,2024-04-03 12:52:11+00:00,100,0,1,27179,1,27273
6206,2024-04-03 12:52:14+00:00,100,0,2,26399,2,26482
6207,2024-04-03 12:52:16+00:00,100,0,2,28954,2,29050
6208,2024-04-03 12:52:19+00:00,100,0,1,20731,1,20797
6209,2024-04-03 12:52:22+00:00,100,0,2,27890,2,27979
6210,2024-04-03 12:52:24+00:00,100,0,1,29190,1,29275
6211,2024-04-03 12:52:28+00:00,100,0,2,28765,2,28866
6212,2024-04-03 12:52:30+00:00,100,0,2,33558,2,33661
6213,2024-04-03 12:52:32+00:00,100,0,1,18897,1,18957
6214,2024-04-03 12:52:34+00:00,100,0,0,18257,0,18321
6215,2024-04-03 12:52:36+00:00,100,0,2,21725,2,21793
6216,2024-04-03 12:52:38+00:00,100,0,0,19026,0,19087
6217,2024-04-03 12:52:40+00:00,100,0,1,19796,1,19862
6218,2024-04-03 12:52:42+00:00,100,0,1,19098,1,19166
6219,2024-04-03 12:52:44+00:00,100,0,1,20281,1,20348
6220,2024-04-03 12:52:46+00:00,100,0,1,20387,1,20460
6221,2024-04-03 12:52:48+00:00,100,0,1,18908,1,18968
6222,2024-04-03 12:52:49+00:00,100,0,1,19713,1,19782
6223,2024-04-03 12:52:51+00:00,100,0,1,17926,1,17984
6224,2024-04-03 12:52:53+00:00,100,0,1,19110,1,19175
6225,2024-04-03 12:52:55+00:00,100,0,0,17393,0,17439
6226,2024-04-03 12:52:57+00:00,100,0,1,19536,1,19604
6227,2024-04-03 12:52:59+00:00,100,0,1,19181,1,19244
6228,2024-04-03 12:53:01+00:00,100,0,1,18695,1,18764
6229,2024-04-03 12:53:03+00:00,100,0,1,20731,1,20798
6230,2024-04-03 12:53:04+00:00,100,0,1,20399,1,20461
6231,2024-04-03 12:53:06+00:00,100,0,1,20021,1,20088
6232,2024-04-03 12:53:08+00:00,100,0,1,21429,1,21502
6233,2024-04-03 12:53:10+00:00,100,0,1,16175,1,16226
6234,2024-04-03 12:53:12+00:00,100,0,1,22269,1,22338
6235,2024-04-03 12:53:14+00:00,100,0,1,18210,1,18279
6236,2024-04-03 12:53:16+00:00,100,0,1,21051,1,21117
6237,2024-04-03 12:53:18+00:00,100,0,1,20009,1,20070
6238,2024-04-03 12:53:20+00:00,100,0,0,18434,0,18504
6239,2024-04-03 12:53:22+00:00,100,0,1,17536,1,17592
6240,2024-04-03 12:53:23+00:00,100,0,1,17642,1,17696
6241,2024-04-03 12:53:25+00:00,100,0,1,17452,1,17516
6242,2024-04-03 12:53:27+00:00,100,0,0,19701,0,19767
6243,2024-04-03 12:53:30+00:00,100,0,2,27416,2,27508
6244,2024-04-03 12:53:32+00:00,100,0,1,20163,1,20222
6245,2024-04-03 12:53:34+00:00,100,0,1,19192,1,19260
6246,2024-04-03 12:53:36+00:00,100,0,1,23499,1,23577
6247,2024-04-03 12:53:39+00:00,100,0,2,30682,2,30778
6248,2024-04-03 12:53:43+00:00,100,0,2,30079,2,30178
6249,2024-04-03 12:53:45+00:00,100,0,2,26754,2,26831
6250,2024-04-03 12:53:48+00:00,100,0,2,28020,2,28108
6251,2024-04-03 12:53:51+00:00,100,0,2,28504,2,28599
6252,2024-04-03 12:53:53+00:00,100,0,1,26919,1,27007
6253,2024-04-03 12:53:55+00:00,100,0,2,25665,2,25748
6254,2024-04-03 12:53:58+00:00,100,0,1,23700,1,23769
6255,2024-04-03 12:54:00+00:00,100,0,1,21795,1,21874
6256,2024-04-03 12:54:02+00:00,100,0,2,24659,2,24737
6257,2024-04-03 12:54:05+00:00,100,0,1,23097,1,23162
6258,2024-04-03 12:54:07+00:00,100,0,1,23452,1,23532
6259,2024-04-03 12:54:09+00:00,100,0,2,23795,2,23869
6260,2024-04-03 12:54:12+00:00,100,0,1,25736,1,25814
6261,2024-04-03 12:54:14+00:00,100,0,1,23014,1,23093
6262,2024-04-03 12:54:16+00:00,100,0,2,24139,2,24218
6263,2024-04-03 12:54:19+00:00,100,0,1,22505,1,22572
6264,2024-04-03 12:54:21+00:00,100,0,1,23132,1,23207
6265,2024-04-03 12:54:23+00:00,100,0,1,24434,1,24516
6266,2024-04-03 12:54:26+00:00,100,0,2,21997,2,22074
6267,2024-04-03 12:54:28+00:00,100,0,1,22553,1,22625
6268,2024-04-03 12:54:30+00:00,100,0,1,23807,1,23885
6269,2024-04-03 12:54:32+00:00,100,0,1,21228,1,21291
6270,2024-04-03 12:54:34+00:00,100,0,1,20293,1,20363
6271,2024-04-03 12:54:36+00:00,100,0,2,24127,2,24203
6272,2024-04-03 12:54:38+00:00,100,0,1,22908,1,22974
6273,2024-04-03 12:54:40+00:00,100,0,1,19453,1,19526
6274,2024-04-03 12:54:42+00:00,100,0,1,21298,1,21360
6275,2024-04-03 12:54:44+00:00,100,0,1,19263,1,19324
6276,2024-04-03 12:54:46+00:00,100,0,0,18281,0,18342
6277,2024-04-03 12:54:48+00:00,100,0,2,20908,2,20976
6278,2024-04-03 12:54:50+00:00,100,0,0,18837,0,18908
6279,2024-04-03 12:54:52+00:00,100,0,1,19311,1,19365
6280,2024-04-03 12:54:54+00:00,100,0,1,19334,1,19398
6281,2024-04-03 12:54:56+00:00,100,0,1,20210,1,20273
6282,2024-04-03 12:54:58+00:00,100,0,1,18376,1,18440
6283,2024-04-03 12:54:59+00:00,100,0,1,18885,1,18947
6284,2024-04-03 12:55:01+00:00,100,0,1,19050,1,19113
6285,2024-04-03 12:55:03+00:00,100,0,0,17334,0,17398
6286,2024-04-03 12:55:05+00:00,100,0,1,17287,1,17346
6287,2024-04-03 12:55:06+00:00,100,0,1,18885,1,18945
6288,2024-04-03 12:55:08+00:00,100,0,1,19086,1,19151
6289,2024-04-03 12:55:11+00:00,100,0,1,20151,1,20212
6290,2024-04-03 12:55:15+00:00,100,0,2,34302,2,34411
6291,2024-04-03 12:55:19+00:00,100,0,2,34408,2,34520
6292,2024-04-03 12:55:23+00:00,100,0,2,34374,2,34485
6293,2024-04-03 12:55:27+00:00,100,0,2,34373,2,34485
6294,2024-04-03 12:55:32+00:00,100,0,2,34338,2,34446
6295,2024-04-03 12:55:35+00:00,100,0,2,34374,2,34485
6296,2024-04-03 12:55:39+00:00,100,0,2,34374,2,34485
6297,2024-04-03 12:55:43+00:00,100,0,2,34351,2,34450
6298,2024-04-03 12:55:47+00:00,100,0,2,34362,2,34480
6299,2024-04-03 12:55:51+00:00,100,0,2,34374,2,34485
6300,2024-04-03 12:55:55+00:00,100,0,2,34385,2,34485
6301,2024-04-03 12:55:59+00:00,100,0,2,34372,2,34485
6302,2024-04-03 12:56:03+00:00,100,0,2,34337,2,34446
6303,2024-04-03 12:56:07+00:00,100,0,2,34373,2,34485
6304,2024-04-03 12:56:11+00:00,100,0,2,34374,2,34485
6305,2024-04-03 12:56:15+00:00,100,0,2,34384,2,34485
6306,2024-04-03 12:56:19+00:00,100,0,2,34327,2,34446
6307,2024-04-03 12:56:24+00:00,100,0,2,34350,2,34450
6308,2024-04-03 12:56:27+00:00,100,0,2,34410,2,34520
6309,2024-04-03 12:56:31+00:00,100,0,2,17418,2,17471
6310,2024-04-03 12:56:35+00:00,100,0,2,2,2,3
6311,2024-04-03 12:56:39+00:00,100,0,2,2,2,3
6312,2024-04-03 12:56:43+00:00,100,0,2,2,2,3
6313,2024-04-03 12:56:47+00:00,100,0,2,2,2,3
6314,2024-04-03 12:56:52+00:00,100,0,2,2,2,3
6315,2024-04-03 12:56:55+00:00,100,0,2,2,2,3
6316,2024-04-03 12:57:00+00:00,100,0,2,2,2,3
6317,2024-04-03 12:57:04+00:00,100,0,2,2,2,3
6318,2024-04-03 12:57:08+00:00,100,0,3,3,3,3
6319,2024-04-03 12:57:13+00:00,100,0,2,2,2,2
6320,2024-04-03 12:57:17+00:00,100,0,3,2,3,3
6321,2024-04-03 12:57:23+00:00,100,0,2,3,2,3
6322,2024-04-03 12:57:28+00:00,100,0,4,4,4,4
6323,2024-04-03 12:57:33+00:00,100,0,3,3,3,3
6324,2024-04-03 12:57:36+00:00,100,0,3,3,3,3
6325,2024-04-03 12:57:42+00:00,100,0,2,2,2,2
6326,2024-04-03 12:57:46+00:00,100,0,4,4,4,4
6327,2024-04-03 12:57:51+00:00,100,0,2,2,2,3
6328,2024-04-03 12:57:55+00:00,100,0,3,3,3,3
6329,2024-04-03 12:57:58+00:00,100,0,2,2,2,2
6330,2024-04-03 12:58:03+00:00,100,0,2,2,2,3
6331,2024-04-03 12:58:08+00:00,100,0,3,3,3,3
6332,2024-04-03 12:58:13+00:00,100,0,3,3,3,3
6333,2024-04-03 12:58:17+00:00,100,0,2,2,2,3
6334,2024-04-04 09:16:06+00:00,100,0,2,34350,2,34450
6335,2024-04-04 09:16:10+00:00,100,0,2,34326,2,34446
6336,2024-04-04 09:16:14+00:00,100,0,2,34421,2,34520
6337,2024-04-04 09:16:18+00:00,100,0,2,34374,2,34485
6338,2024-04-04 09:16:22+00:00,100,0,2,34373,2,34485
6339,2024-04-04 09:16:26+00:00,100,0,2,34337,2,34446
6340,2024-04-04 09:16:30+00:00,100,0,2,34373,2,34485
6341,2024-04-04 09:16:34+00:00,100,0,2,34374,2,34485
6342,2024-04-04 09:16:38+00:00,100,0,2,34374,2,34485
6343,2024-04-04 09:16:42+00:00,100,0,2,34337,2,34446
