,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number,ue_nr
931,2024-04-17 16:17:11+00:00,100,0,2,11490,2,11526,100,100,100,100,2024-04-17 16:17:11,10,3
932,2024-04-17 16:17:15+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:17:15,10,3
933,2024-04-17 16:17:19+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:17:19,10,3
934,2024-04-17 16:17:23+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:17:23,10,3
935,2024-04-17 16:17:27+00:00,100,0,2,11490,2,11526,100,100,100,100,2024-04-17 16:17:27,10,3
936,2024-04-17 16:17:31+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:17:31,10,3
937,2024-04-17 16:17:35+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:17:35,10,3
938,2024-04-17 16:17:39+00:00,100,0,0,11500,0,11526,100,100,100,100,2024-04-17 16:17:39,10,3
939,2024-04-17 16:17:44+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:17:44,10,3
940,2024-04-17 16:17:48+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:17:48,10,3
941,2024-04-17 16:17:51+00:00,100,0,0,11417,0,11457,100,100,100,100,2024-04-17 16:17:51,10,3
942,2024-04-17 16:17:56+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:17:56,10,3
943,2024-04-17 16:17:59+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 16:17:59,10,3
944,2024-04-17 16:18:03+00:00,100,0,1,11489,1,11526,100,100,100,100,2024-04-17 16:18:03,10,2
945,2024-04-17 16:18:04+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 16:18:03,10,3
946,2024-04-17 16:18:07+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:18:07,10,3
947,2024-04-17 16:18:11+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:18:11,10,3
948,2024-04-17 16:18:15+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:18:15,10,3
949,2024-04-17 16:18:19+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 16:18:19,10,3
950,2024-04-17 16:18:23+00:00,100,0,2,11490,2,11526,100,100,100,100,2024-04-17 16:18:23,10,3
951,2024-04-17 16:18:27+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:18:27,10,3
952,2024-04-17 16:18:32+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:18:31,10,3
953,2024-04-17 16:18:36+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:18:36,10,3
954,2024-04-17 16:18:40+00:00,100,0,0,11417,0,11457,100,100,100,100,2024-04-17 16:18:40,10,3
955,2024-04-17 16:18:44+00:00,100,0,2,11490,2,11526,100,100,100,100,2024-04-17 16:18:44,10,3
956,2024-04-17 16:18:48+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 16:18:47,10,3
957,2024-04-17 16:18:51+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 16:18:51,10,3
958,2024-04-17 16:18:55+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:18:55,10,3
959,2024-04-17 16:18:59+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:18:59,10,3
960,2024-04-17 16:19:03+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:19:03,10,3
961,2024-04-17 16:19:07+00:00,100,0,0,11501,0,11526,100,100,100,100,2024-04-17 16:19:07,10,3
962,2024-04-17 16:19:11+00:00,100,0,0,11382,0,11429,100,100,100,100,2024-04-17 16:19:11,10,3
963,2024-04-17 16:19:15+00:00,100,0,1,11431,1,11464,100,100,100,100,2024-04-17 16:19:15,10,3
964,2024-04-17 16:19:20+00:00,100,0,1,11466,1,11499,100,100,100,100,2024-04-17 16:19:19,10,3
965,2024-04-17 16:19:23+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 16:19:23,10,3
966,2024-04-17 16:19:27+00:00,100,0,0,11418,0,11459,100,100,100,100,2024-04-17 16:19:27,10,3
967,2024-04-17 16:19:32+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 16:19:32,10,3
968,2024-04-17 16:19:36+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 16:19:36,10,3
969,2024-04-17 16:19:40+00:00,100,0,0,11417,0,11464,100,100,100,100,2024-04-17 16:19:40,10,3
970,2024-04-17 16:19:45+00:00,100,0,0,11430,0,11459,100,100,100,100,2024-04-17 16:19:45,10,3
971,2024-04-17 16:19:49+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 16:19:49,10,3
972,2024-04-17 16:19:53+00:00,100,0,0,11453,0,11499,100,100,100,100,2024-04-17 16:19:53,10,3
973,2024-04-17 16:19:57+00:00,100,0,1,11431,1,11464,100,100,100,100,2024-04-17 16:19:57,10,3
974,2024-04-17 16:20:01+00:00,100,0,0,11430,0,11459,100,100,100,100,2024-04-17 16:20:01,10,3
975,2024-04-17 16:20:05+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 16:20:05,10,3
976,2024-04-17 16:20:09+00:00,100,0,0,11454,0,11499,100,100,100,100,2024-04-17 16:20:09,10,3
977,2024-04-17 16:20:13+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 16:20:13,10,3
978,2024-04-17 16:20:18+00:00,100,0,0,11429,0,11459,100,100,100,100,2024-04-17 16:20:18,10,3
979,2024-04-17 16:20:23+00:00,100,0,0,11417,0,11464,100,100,100,100,2024-04-17 16:20:23,10,3
980,2024-04-17 16:20:27+00:00,100,0,1,11454,1,11491,51,5,1,90,2024-04-17 16:20:27,10,1
981,2024-04-17 16:20:28+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 16:20:27,10,3
982,2024-04-17 16:20:32+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 16:20:32,10,3
983,2024-04-17 16:20:36+00:00,100,0,0,11417,0,11459,100,100,100,100,2024-04-17 16:20:36,10,3
984,2024-04-17 16:20:41+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 16:20:41,10,3
985,2024-04-17 16:20:46+00:00,100,0,0,11465,0,11499,100,100,100,100,2024-04-17 16:20:46,10,3
986,2024-04-17 16:20:51+00:00,100,0,0,11406,0,11438,100,100,100,100,2024-04-17 16:20:50,10,3
987,2024-04-17 16:20:55+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:20:55,10,3
988,2024-04-17 16:20:59+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:20:59,10,3
989,2024-04-17 16:21:03+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:21:03,10,3
990,2024-04-17 16:21:08+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:21:08,10,3
991,2024-04-17 16:21:13+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:21:13,10,3
992,2024-04-17 16:21:18+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 16:21:18,10,3
993,2024-04-17 16:21:23+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 16:21:23,10,3
994,2024-04-17 16:21:28+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:21:28,10,3
995,2024-04-17 16:21:32+00:00,100,0,0,11453,0,11491,100,100,100,100,2024-04-17 16:21:32,10,3
996,2024-04-17 16:21:37+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 16:21:37,10,3
997,2024-04-17 16:21:41+00:00,100,0,0,11442,0,11478,100,100,100,100,2024-04-17 16:21:41,10,3
998,2024-04-17 16:21:47+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 16:21:46,10,3
999,2024-04-17 16:21:51+00:00,100,0,0,11418,0,11459,100,100,100,100,2024-04-17 16:21:51,10,3
1000,2024-04-17 16:21:55+00:00,100,0,1,11466,1,11499,100,100,100,100,2024-04-17 16:21:55,10,3
1001,2024-04-17 16:21:59+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 16:21:59,10,3
1002,2024-04-17 16:22:03+00:00,100,0,0,11453,0,11492,51,5,1,90,2024-04-17 16:22:03,10,1
1003,2024-04-17 16:22:04+00:00,100,0,0,11418,0,11464,100,100,100,100,2024-04-17 16:22:03,10,3
1004,2024-04-17 16:22:08+00:00,100,0,0,11429,0,11459,100,100,100,100,2024-04-17 16:22:08,10,3
1005,2024-04-17 16:22:13+00:00,100,0,1,11454,1,11499,100,100,100,100,2024-04-17 16:22:13,10,3
1006,2024-04-17 16:22:17+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 16:22:17,10,3
1007,2024-04-17 16:22:22+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 16:22:22,10,3
1008,2024-04-17 16:22:26+00:00,100,0,0,11453,0,11492,51,5,1,90,2024-04-17 16:22:26,10,1
1009,2024-04-17 16:22:27+00:00,100,0,0,11418,0,11459,100,100,100,100,2024-04-17 16:22:26,10,3
1010,2024-04-17 16:22:31+00:00,100,0,1,11466,1,11499,100,100,100,100,2024-04-17 16:22:31,10,3
1011,2024-04-17 16:22:36+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 16:22:36,10,3
1012,2024-04-17 16:22:40+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:22:40,10,3
1013,2024-04-17 16:22:45+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 16:22:45,10,3
1014,2024-04-17 16:22:49+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:22:49,10,3
1015,2024-04-17 16:22:53+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:22:53,10,3
1016,2024-04-17 16:22:57+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:22:57,10,3
1017,2024-04-17 16:23:02+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 16:23:02,10,3
1018,2024-04-17 16:23:06+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:23:06,10,3
1019,2024-04-17 16:23:11+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:23:11,10,3
1020,2024-04-17 16:23:15+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:23:15,10,3
1021,2024-04-17 16:23:19+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:23:19,10,3
1022,2024-04-17 16:23:24+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 16:23:24,10,3
1023,2024-04-17 16:23:28+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:23:28,10,3
1024,2024-04-17 16:23:33+00:00,100,0,2,11490,2,11526,100,100,100,100,2024-04-17 16:23:33,10,3
1025,2024-04-17 16:23:37+00:00,100,0,0,11429,0,11459,100,100,100,100,2024-04-17 16:23:37,10,2
1026,2024-04-17 16:23:38+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:23:37,10,3
1027,2024-04-17 16:23:42+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 16:23:42,10,3
1028,2024-04-17 16:23:46+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 16:23:46,10,3
1029,2024-04-17 16:23:50+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:23:50,10,3
1030,2024-04-17 16:23:55+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:23:55,10,3
1031,2024-04-17 16:23:59+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:23:59,10,3
1032,2024-04-17 16:24:03+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 16:24:03,10,3
1033,2024-04-17 16:24:07+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 16:24:07,10,3
1034,2024-04-17 16:24:12+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:24:12,10,3
1035,2024-04-17 16:24:16+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:24:16,10,3
1036,2024-04-17 16:24:21+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 16:24:20,10,3
1037,2024-04-17 16:24:25+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:24:25,10,3
1038,2024-04-17 16:24:29+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 16:24:29,10,3
1039,2024-04-17 16:24:34+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:24:34,10,3
1040,2024-04-17 16:24:38+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:24:38,10,3
1041,2024-04-17 16:24:42+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:24:42,10,3
1042,2024-04-17 16:24:46+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 16:24:46,10,3
1043,2024-04-17 16:24:50+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:24:50,10,3
1044,2024-04-17 16:24:54+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 16:24:54,10,3
1045,2024-04-17 16:24:59+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:24:59,10,3
1046,2024-04-17 16:25:03+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:25:03,10,3
1047,2024-04-17 16:25:06+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 16:25:06,10,2
1048,2024-04-17 16:25:07+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 16:25:06,10,3
1049,2024-04-17 16:25:11+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 16:25:11,10,3
1050,2024-04-17 16:25:15+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:25:14,10,3
1051,2024-04-17 16:25:19+00:00,100,0,0,11418,0,11457,100,100,100,100,2024-04-17 16:25:18,10,3
1052,2024-04-17 16:25:22+00:00,100,0,0,11525,0,11561,100,100,100,100,2024-04-17 16:25:22,10,3
1053,2024-04-17 16:25:27+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:25:27,10,3
1054,2024-04-17 16:25:31+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:25:31,10,3
1055,2024-04-17 16:25:35+00:00,100,0,1,11419,1,11457,100,100,100,100,2024-04-17 16:25:35,10,3
1056,2024-04-17 16:25:39+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:25:39,10,3
1057,2024-04-17 16:25:43+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 16:25:43,10,3
1058,2024-04-17 16:25:48+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 16:25:48,10,3
1059,2024-04-17 16:25:51+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:25:51,10,3
1060,2024-04-17 16:25:55+00:00,100,0,1,11454,0,11491,100,100,100,100,2024-04-17 16:25:55,10,3
1061,2024-04-17 16:25:59+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:25:59,10,3
1062,2024-04-17 16:26:03+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 16:26:03,10,3
1063,2024-04-17 16:26:07+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:26:07,10,3
1064,2024-04-17 16:26:11+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:26:11,10,3
1065,2024-04-17 16:26:15+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 16:26:15,10,3
1066,2024-04-17 16:26:20+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:26:20,10,3
1067,2024-04-17 16:26:23+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 16:26:23,10,3
1068,2024-04-17 16:26:27+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 16:26:27,10,3
1069,2024-04-17 16:26:31+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 16:26:31,10,3
1070,2024-04-17 16:26:35+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:26:35,10,3
1071,2024-04-17 16:26:39+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:26:39,10,3
1072,2024-04-17 16:26:43+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 16:26:43,10,3
1073,2024-04-17 16:26:48+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 16:26:48,10,3
1074,2024-04-17 16:26:53+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 16:26:53,10,3
1075,2024-04-17 16:26:56+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:26:56,10,3
1076,2024-04-17 16:27:01+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:27:00,10,3
1077,2024-04-17 16:27:05+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 16:27:05,10,3
1078,2024-04-17 16:27:08+00:00,100,0,0,11525,0,11561,100,100,100,100,2024-04-17 16:27:08,10,3
1079,2024-04-17 16:27:12+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 16:27:12,10,3
1080,2024-04-17 16:27:17+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 16:27:17,10,3
1081,2024-04-17 16:27:21+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 16:27:21,10,3
1082,2024-04-17 16:27:25+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:27:25,10,3
1083,2024-04-17 16:27:29+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:27:29,10,3
1084,2024-04-17 16:27:33+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:27:33,10,3
1085,2024-04-17 16:27:37+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 16:27:37,10,3
1086,2024-04-17 16:27:41+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 16:27:41,10,3
1087,2024-04-17 16:27:45+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 16:27:45,10,3
1088,2024-04-17 16:27:49+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 16:27:49,10,3
1089,2024-04-17 16:27:53+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 16:27:53,10,3
1090,2024-04-17 16:27:57+00:00,100,0,2,11419,2,11457,100,100,100,100,2024-04-17 16:27:57,10,3
1091,2024-04-17 16:28:01+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:28:01,10,3
1092,2024-04-17 16:28:05+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 16:28:05,10,3
1093,2024-04-17 16:28:09+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 16:28:09,10,3
1094,2024-04-17 16:28:14+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 16:28:14,10,3
1095,2024-04-17 16:28:18+00:00,100,0,0,17038,0,17093,100,100,100,100,2024-04-17 16:28:18,10,3
1096,2024-04-17 16:28:22+00:00,100,0,2,7326,2,7338,100,100,100,100,2024-04-17 16:28:22,10,3
1097,2024-04-17 16:28:25+00:00,100,0,2,2,3,2,100,100,100,100,2024-04-17 16:28:25,10,3
1098,2024-04-17 16:28:29+00:00,100,0,2,2,2,2,100,100,100,100,2024-04-17 16:28:29,10,3
1099,2024-04-17 16:28:35+00:00,100,0,3,3,3,3,100,100,100,100,2024-04-17 16:28:35,10,3
1100,2024-04-17 16:28:40+00:00,100,0,3,3,3,3,100,100,100,100,2024-04-17 16:28:40,10,3
1101,2024-04-17 16:28:45+00:00,100,0,3,3,3,3,100,100,100,100,2024-04-17 16:28:45,10,3
1102,2024-04-17 16:28:50+00:00,100,0,3,3,3,3,100,100,100,100,2024-04-17 16:28:49,10,3
1103,2024-04-17 16:28:54+00:00,100,0,2,2,3,2,100,100,100,100,2024-04-17 16:28:54,10,3
1104,2024-04-17 16:28:59+00:00,100,0,3,3,3,3,100,100,100,100,2024-04-17 16:28:59,10,3
