,_time,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,test_number,transfer,ue_nr
3083,2024-04-17 15:45:41+00:00,10M,2.43,6.804,0.77,90.0,2,0.297,2
3084,2024-04-17 15:45:42+00:00,10M,2.36,4.057,0.76,90.0,2,0.288,2
3085,2024-04-17 15:45:43+00:00,10M,2.68,3.915,0.76,90.0,2,0.327,2
3086,2024-04-17 15:45:44+00:00,10M,1.59,7.814,0.65,90.0,2,0.194,2
3087,2024-04-17 15:45:45+00:00,10M,1.99,8.037,0.82,90.0,2,0.243,2
3088,2024-04-17 15:45:46+00:00,10M,2.24,5.839,0.82,90.0,2,0.273,2
3089,2024-04-17 15:45:47+00:00,10M,2.33,7.317,0.75,90.0,2,0.284,2
3090,2024-04-17 15:45:48+00:00,10M,2.33,7.814,0.79,90.0,2,0.284,2
3091,2024-04-17 15:45:49+00:00,10M,2.17,2.978,0.76,90.0,2,0.264,2
3092,2024-04-17 15:45:50+00:00,10M,2.13,6.616,0.79,90.0,2,0.26,2
3093,2024-04-17 15:45:51+00:00,10M,2.54,5.203,0.75,90.0,2,0.31,2
3094,2024-04-17 15:45:52+00:00,10M,2.9,4.685,0.78,90.0,2,0.354,2
3095,2024-04-17 15:45:53+00:00,10M,2.71,8.061,0.69,90.0,2,0.331,2
3096,2024-04-17 15:45:54+00:00,10M,3.24,6.448,0.74,90.0,2,0.396,2
3097,2024-04-17 15:45:55+00:00,10M,3.07,5.159,0.67,90.0,2,0.375,2
3098,2024-04-17 15:45:56+00:00,10M,2.85,4.021,0.69,90.0,2,0.348,2
3099,2024-04-17 15:45:57+00:00,10M,2.13,3.933,0.69,90.0,2,0.26,2
3100,2024-04-17 15:45:58+00:00,10M,2.36,6.81,0.77,90.0,2,0.288,2
3101,2024-04-17 15:45:59+00:00,10M,2.5,6.799,0.79,90.0,2,0.305,2
3102,2024-04-17 15:46:00+00:00,10M,2.19,4.027,0.73,90.0,2,0.267,2
3103,2024-04-17 15:46:01+00:00,10M,2.24,4.648,0.79,90.0,2,0.273,2
3104,2024-04-17 15:46:02+00:00,10M,2.8,5.942,0.76,90.0,2,0.342,2
3105,2024-04-17 15:46:03+00:00,10M,2.57,2.074,0.71,90.0,2,0.314,2
3106,2024-04-17 15:46:04+00:00,10M,1.66,7.842,0.8,90.0,2,0.202,2
3107,2024-04-17 15:46:05+00:00,10M,2.53,7.053,0.8,90.0,2,0.308,2
3108,2024-04-17 15:46:06+00:00,10M,2.51,5.509,0.75,90.0,2,0.307,2
3109,2024-04-17 15:46:07+00:00,10M,2.33,3.99,0.71,90.0,2,0.284,2
3110,2024-04-17 15:46:08+00:00,10M,2.73,15.605,0.78,90.0,2,0.334,2
3111,2024-04-17 15:46:09+00:00,10M,2.36,5.443,0.7,90.0,2,0.288,2
3112,2024-04-17 15:46:10+00:00,10M,2.5,4.373,0.76,90.0,2,0.305,2
3113,2024-04-17 15:46:11+00:00,10M,2.06,4.958,0.8,90.0,2,0.252,2
3114,2024-04-17 15:46:12+00:00,10M,1.62,9.212,0.75,90.0,2,0.198,2
3115,2024-04-17 15:46:13+00:00,10M,2.24,3.752,0.75,90.0,2,0.273,2
3116,2024-04-17 15:46:14+00:00,10M,2.87,2.868,0.83,90.0,2,0.351,2
3117,2024-04-17 15:46:15+00:00,10M,2.22,4.778,0.72,90.0,2,0.272,2
3118,2024-04-17 15:46:16+00:00,10M,2.03,5.25,0.73,90.0,2,0.247,2
3119,2024-04-17 15:46:17+00:00,10M,3.28,3.867,0.79,90.0,2,0.4,2
3120,2024-04-17 15:46:18+00:00,10M,2.78,3.562,0.67,90.0,2,0.339,2
3121,2024-04-17 15:46:19+00:00,10M,2.53,3.2,0.7,90.0,2,0.308,2
3122,2024-04-17 15:46:20+00:00,10M,2.51,3.934,0.77,90.0,2,0.307,2
3123,2024-04-17 15:46:21+00:00,10M,2.49,6.509,0.73,90.0,2,0.304,2
3124,2024-04-17 15:46:22+00:00,10M,2.43,3.441,0.74,90.0,2,0.297,2
3125,2024-04-17 15:46:23+00:00,10M,2.71,4.78,0.77,90.0,2,0.331,2
3126,2024-04-17 15:46:24+00:00,10M,2.6,4.724,0.74,90.0,2,0.318,2
3127,2024-04-17 15:46:25+00:00,10M,2.49,3.124,0.72,90.0,2,0.304,2
3128,2024-04-17 15:46:26+00:00,10M,2.61,4.285,0.75,90.0,2,0.318,2
3129,2024-04-17 15:46:27+00:00,10M,2.13,6.096,0.71,90.0,2,0.26,2
3130,2024-04-17 15:46:28+00:00,10M,2.77,4.819,0.78,90.0,2,0.338,2
3131,2024-04-17 15:46:29+00:00,10M,2.29,3.664,0.75,90.0,2,0.28,2
3132,2024-04-17 15:46:30+00:00,10M,2.27,8.029,0.76,90.0,2,0.277,2
3133,2024-04-17 15:46:31+00:00,10M,2.5,9.279,0.76,90.0,2,0.305,2
3134,2024-04-17 15:46:32+00:00,10M,2.36,3.909,0.76,90.0,2,0.288,2
3135,2024-04-17 15:46:33+00:00,10M,2.71,6.538,0.77,90.0,2,0.331,2
3136,2024-04-17 15:46:34+00:00,10M,2.67,8.189,0.71,90.0,2,0.325,2
3137,2024-04-17 15:46:35+00:00,10M,2.8,3.848,0.73,90.0,2,0.342,2
3138,2024-04-17 15:46:36+00:00,10M,2.29,11.199,0.73,90.0,2,0.28,2
3139,2024-04-17 15:46:37+00:00,10M,2.24,5.54,0.72,90.0,2,0.273,2
3140,2024-04-17 15:46:38+00:00,10M,2.68,5.094,0.79,90.0,2,0.327,2
3141,2024-04-17 15:46:39+00:00,10M,2.02,4.393,0.7,90.0,2,0.246,2
3142,2024-04-17 15:46:40+00:00,10M,2.61,9.457,0.79,90.0,2,0.318,2
3143,2024-04-17 15:46:41+00:00,10M,2.06,13.527,0.76,90.0,2,0.252,2
3144,2024-04-17 15:46:42+00:00,10M,2.67,3.362,0.74,90.0,2,0.327,2
3145,2024-04-17 15:46:43+00:00,10M,2.6,4.539,0.78,90.0,2,0.317,2
3146,2024-04-17 15:46:44+00:00,10M,2.06,6.901,0.73,90.0,2,0.252,2
3147,2024-04-17 15:46:45+00:00,10M,3.42,3.995,0.77,90.0,2,0.417,2
3148,2024-04-17 15:46:46+00:00,10M,1.86,8.695,0.67,90.0,2,0.228,2
3149,2024-04-17 15:46:47+00:00,10M,2.22,6.019,0.64,90.0,2,0.272,2
3150,2024-04-17 15:46:48+00:00,10M,2.84,3.004,0.83,90.0,2,0.346,2
3151,2024-04-17 15:46:49+00:00,10M,2.33,10.467,0.69,90.0,2,0.284,2
3152,2024-04-17 15:46:50+00:00,10M,2.68,4.673,0.78,90.0,2,0.327,2
3153,2024-04-17 15:46:51+00:00,10M,1.78,6.797,0.75,90.0,2,0.218,2
3154,2024-04-17 15:46:52+00:00,10M,2.44,4.339,0.76,90.0,2,0.298,2
3155,2024-04-17 15:46:53+00:00,10M,2.33,2.549,0.8,90.0,2,0.284,2
3156,2024-04-17 15:46:54+00:00,10M,3.02,3.057,0.76,90.0,2,0.369,2
3157,2024-04-17 15:46:55+00:00,10M,2.88,3.065,0.69,90.0,2,0.352,2
3158,2024-04-17 15:46:56+00:00,10M,2.49,5.699,0.73,90.0,2,0.305,2
3159,2024-04-17 15:46:57+00:00,10M,2.95,4.502,0.72,90.0,2,0.359,2
3160,2024-04-17 15:46:58+00:00,10M,3.31,2.7,0.7,90.0,2,0.404,2
3161,2024-04-17 15:46:59+00:00,10M,2.73,5.052,0.69,90.0,2,0.334,2
3162,2024-04-17 15:47:00+00:00,10M,2.64,2.974,0.7,90.0,2,0.322,2
3163,2024-04-17 15:47:01+00:00,10M,2.98,4.185,0.74,90.0,2,0.363,2
3164,2024-04-17 15:47:02+00:00,10M,2.87,7.035,0.7,90.0,2,0.351,2
3165,2024-04-17 15:47:03+00:00,10M,2.93,3.91,0.69,90.0,2,0.358,2
3166,2024-04-17 15:47:04+00:00,10M,2.48,3.534,0.72,90.0,2,0.303,2
3167,2024-04-17 15:47:05+00:00,10M,2.59,4.333,0.76,90.0,2,0.317,2
3168,2024-04-17 15:47:06+00:00,10M,2.47,6.644,0.73,90.0,2,0.301,2
3169,2024-04-17 15:47:07+00:00,10M,2.06,3.856,0.74,90.0,2,0.252,2
3170,2024-04-17 15:47:08+00:00,10M,2.27,9.383,0.8,90.0,2,0.277,2
3171,2024-04-17 15:47:09+00:00,10M,2.13,3.494,0.71,90.0,2,0.26,2
3172,2024-04-17 15:47:10+00:00,10M,2.59,7.099,0.8,90.0,2,0.317,2
3173,2024-04-17 15:47:11+00:00,10M,2.94,2.363,0.74,90.0,2,0.359,2
3174,2024-04-17 15:47:12+00:00,10M,2.29,6.418,0.73,90.0,2,0.28,2
3175,2024-04-17 15:47:13+00:00,10M,2.61,4.239,0.76,90.0,2,0.318,2
3176,2024-04-17 15:47:14+00:00,10M,3.21,4.936,0.74,90.0,2,0.392,2
3177,2024-04-17 15:47:15+00:00,10M,2.43,3.523,0.66,90.0,2,0.297,2
3178,2024-04-17 15:47:16+00:00,10M,2.94,3.946,0.75,90.0,2,0.359,2
3179,2024-04-17 15:47:17+00:00,10M,2.8,4.122,0.71,90.0,2,0.342,2
3180,2024-04-17 15:47:18+00:00,10M,2.69,3.663,0.7,90.0,2,0.328,2
3181,2024-04-17 15:47:19+00:00,10M,2.88,4.51,0.74,90.0,2,0.352,2
3182,2024-04-17 15:47:20+00:00,10M,1.87,13.063,0.71,90.0,2,0.228,2
3183,2024-04-17 15:47:21+00:00,10M,2.68,4.815,0.74,90.0,2,0.327,2
3184,2024-04-17 15:47:22+00:00,10M,2.21,4.532,0.77,90.0,2,0.272,2
3185,2024-04-17 15:47:23+00:00,10M,3.22,2.414,0.78,90.0,2,0.392,2
3186,2024-04-17 15:47:24+00:00,10M,2.73,5.328,0.67,90.0,2,0.338,2
3187,2024-04-17 15:47:25+00:00,10M,2.54,4.553,0.71,90.0,2,0.305,2
3188,2024-04-17 15:47:26+00:00,10M,3.01,4.193,0.75,90.0,2,0.368,2
3189,2024-04-17 15:47:27+00:00,10M,1.73,4.053,0.68,90.0,2,0.211,2
3190,2024-04-17 15:47:28+00:00,10M,2.36,7.26,0.8,90.0,2,0.288,2
3191,2024-04-17 15:47:29+00:00,10M,1.96,8.328,0.79,90.0,2,0.239,2
3192,2024-04-17 15:47:30+00:00,10M,2.4,3.48,0.75,90.0,2,0.293,2
3193,2024-04-17 15:47:31+00:00,10M,2.43,4.368,0.8,90.0,2,0.297,2
3194,2024-04-17 15:47:32+00:00,10M,3.39,3.748,0.74,90.0,2,0.413,2
3195,2024-04-17 15:47:33+00:00,10M,2.06,3.94,0.65,90.0,2,0.252,2
3196,2024-04-17 15:47:34+00:00,10M,2.64,6.646,0.78,90.0,2,0.322,2
3197,2024-04-17 15:47:35+00:00,10M,2.73,8.954,0.73,90.0,2,0.334,2
3198,2024-04-17 15:47:36+00:00,10M,1.92,6.279,0.67,90.0,2,0.235,2
3199,2024-04-17 15:47:37+00:00,10M,2.53,6.494,0.81,90.0,2,0.31,2
3200,2024-04-17 15:47:38+00:00,10M,2.24,4.826,0.77,90.0,2,0.273,2
3201,2024-04-17 15:47:39+00:00,10M,2.73,5.038,0.76,90.0,2,0.334,2
3202,2024-04-17 15:47:40+00:00,10M,2.57,5.423,0.71,90.0,2,0.314,2
3203,2024-04-17 15:47:41+00:00,10M,2.59,6.892,0.75,90.0,2,0.317,2
3204,2024-04-17 15:47:42+00:00,10M,2.61,3.212,0.73,90.0,2,0.32,2
3205,2024-04-17 15:47:43+00:00,10M,2.06,6.178,0.75,90.0,2,0.25,2
3206,2024-04-17 15:47:44+00:00,10M,2.77,14.162,0.79,90.0,2,0.338,2
3207,2024-04-17 15:47:45+00:00,10M,2.5,4.96,0.72,90.0,2,0.305,2
3208,2024-04-17 15:47:46+00:00,10M,2.68,7.281,0.75,90.0,2,0.327,2
3209,2024-04-17 15:47:47+00:00,10M,2.53,3.481,0.67,90.0,2,0.308,2
3210,2024-04-17 15:47:48+00:00,10M,1.83,8.24,0.78,90.0,2,0.223,2
3211,2024-04-17 15:47:49+00:00,10M,2.19,6.647,0.78,90.0,2,0.267,2
3212,2024-04-17 15:47:50+00:00,10M,1.93,5.183,0.77,90.0,2,0.236,2
3213,2024-04-17 15:47:51+00:00,10M,3.33,4.625,0.8,90.0,2,0.407,2
3214,2024-04-17 15:47:52+00:00,10M,2.58,3.283,0.68,90.0,2,0.314,2
3215,2024-04-17 15:47:53+00:00,10M,2.47,5.632,0.73,90.0,2,0.301,2
3216,2024-04-17 15:47:54+00:00,10M,2.57,5.055,0.76,90.0,2,0.314,2
3217,2024-04-17 15:47:55+00:00,10M,3.75,3.334,0.73,90.0,2,0.458,2
3218,2024-04-17 15:47:56+00:00,10M,2.33,2.994,0.61,90.0,2,0.284,2
3219,2024-04-17 15:47:57+00:00,10M,2.5,5.691,0.73,90.0,2,0.305,2
3220,2024-04-17 15:47:58+00:00,10M,2.75,3.724,0.76,90.0,2,0.335,2
3221,2024-04-17 15:47:59+00:00,10M,2.05,4.64,0.74,90.0,2,0.25,2
3222,2024-04-17 15:48:00+00:00,10M,2.98,4.925,0.76,90.0,2,0.363,2
3223,2024-04-17 15:48:01+00:00,10M,2.47,5.088,0.7,90.0,2,0.301,2
3224,2024-04-17 15:48:02+00:00,10M,2.25,7.855,0.74,90.0,2,0.274,2
3225,2024-04-17 15:48:03+00:00,10M,2.83,6.002,0.77,90.0,2,0.345,2
3226,2024-04-17 15:48:04+00:00,10M,3.03,2.464,0.72,90.0,2,0.37,2
3227,2024-04-17 15:48:05+00:00,10M,2.38,3.133,0.71,90.0,2,0.29,2
3228,2024-04-17 15:48:06+00:00,10M,2.87,5.024,0.75,90.0,2,0.351,2
3229,2024-04-17 15:48:07+00:00,10M,2.63,2.071,0.72,90.0,2,0.321,2
3230,2024-04-17 15:48:08+00:00,10M,2.31,5.996,0.75,90.0,2,0.281,2
3231,2024-04-17 15:48:09+00:00,10M,2.4,6.141,0.72,90.0,2,0.293,2
3232,2024-04-17 15:48:10+00:00,10M,2.97,5.035,0.78,90.0,2,0.362,2
3233,2024-04-17 15:48:11+00:00,10M,3.28,5.195,0.69,90.0,2,0.4,2
3234,2024-04-17 15:48:12+00:00,10M,2.31,4.651,0.66,90.0,2,0.281,2
3235,2024-04-17 15:48:13+00:00,10M,2.57,2.255,0.76,90.0,2,0.314,2
3236,2024-04-17 15:48:14+00:00,10M,2.63,5.59,0.76,90.0,2,0.321,2
3237,2024-04-17 15:48:15+00:00,10M,2.42,4.802,0.73,90.0,2,0.296,2
3238,2024-04-17 15:48:16+00:00,10M,2.72,2.33,0.75,90.0,2,0.332,2
3239,2024-04-17 15:48:17+00:00,10M,2.36,5.872,0.73,90.0,2,0.288,2
3240,2024-04-17 15:48:18+00:00,10M,2.2,5.385,0.76,90.0,2,0.269,2
3241,2024-04-17 15:48:19+00:00,10M,2.73,5.072,0.77,90.0,2,0.334,2
3242,2024-04-17 15:48:20+00:00,10M,2.8,7.383,0.74,90.0,2,0.342,2
3243,2024-04-17 15:48:21+00:00,10M,2.36,6.669,0.7,90.0,2,0.288,2
3244,2024-04-17 15:48:22+00:00,10M,2.64,5.482,0.76,90.0,2,0.322,2
3245,2024-04-17 15:48:23+00:00,10M,2.61,8.457,0.74,90.0,2,0.318,2
3246,2024-04-17 15:48:24+00:00,10M,1.78,3.214,0.76,90.0,2,0.218,2
3247,2024-04-17 15:48:25+00:00,10M,2.8,3.24,0.78,90.0,2,0.342,2
3248,2024-04-17 15:48:26+00:00,10M,2.51,2.573,0.74,90.0,2,0.307,2
3249,2024-04-17 15:48:27+00:00,10M,2.59,5.692,0.75,90.0,2,0.317,2
3250,2024-04-17 15:48:28+00:00,10M,2.69,6.802,0.73,90.0,2,0.328,2
3251,2024-04-17 15:48:29+00:00,10M,2.55,8.377,0.72,90.0,2,0.311,2
3252,2024-04-17 15:48:30+00:00,10M,1.9,11.511,0.73,90.0,2,0.232,2
3253,2024-04-17 15:48:31+00:00,10M,2.9,8.814,0.78,90.0,2,0.354,2
3254,2024-04-17 15:48:32+00:00,10M,2.2,9.282,0.72,90.0,2,0.269,2
3255,2024-04-17 15:48:33+00:00,10M,2.4,4.933,0.75,90.0,2,0.293,2
3256,2024-04-17 15:48:34+00:00,10M,2.03,15.691,0.8,90.0,2,0.247,2
3257,2024-04-17 15:48:35+00:00,10M,2.17,4.728,0.71,90.0,2,0.264,2
3258,2024-04-17 15:48:36+00:00,10M,2.5,5.945,0.82,90.0,2,0.305,2
3259,2024-04-17 15:48:37+00:00,10M,2.14,3.398,0.74,90.0,2,0.26,2
3260,2024-04-17 15:48:38+00:00,10M,2.5,8.764,0.8,90.0,2,0.305,2
3261,2024-04-17 15:48:39+00:00,10M,2.73,7.984,0.73,90.0,2,0.334,2
3262,2024-04-17 15:48:40+00:00,10M,2.57,5.125,0.74,90.0,2,0.314,2
3263,2024-04-17 15:48:41+00:00,10M,2.56,9.654,0.74,90.0,2,0.313,2
3264,2024-04-17 15:48:42+00:00,10M,3.1,5.49,0.75,90.0,2,0.379,2
3265,2024-04-17 15:48:43+00:00,10M,2.68,3.313,0.68,90.0,2,0.327,2
3266,2024-04-17 15:48:44+00:00,10M,2.47,3.199,0.74,90.0,2,0.301,2
3267,2024-04-17 15:48:45+00:00,10M,1.76,8.436,0.76,90.0,2,0.215,2
3268,2024-04-17 15:48:46+00:00,10M,1.87,8.918,0.77,90.0,2,0.228,2
3269,2024-04-17 15:48:47+00:00,10M,3.27,4.873,0.8,90.0,2,0.399,2
3270,2024-04-17 15:48:48+00:00,10M,2.29,4.308,0.67,90.0,2,0.28,2
3271,2024-04-17 15:48:49+00:00,10M,2.55,7.038,0.75,90.0,2,0.311,2
3272,2024-04-17 15:48:50+00:00,10M,2.09,4.589,0.73,90.0,2,0.255,2
3273,2024-04-17 15:48:51+00:00,10M,2.43,10.178,0.8,90.0,2,0.297,2
3274,2024-04-17 15:48:52+00:00,10M,2.34,5.927,0.76,90.0,2,0.286,2
3275,2024-04-17 15:48:53+00:00,10M,2.36,6.551,0.76,90.0,2,0.288,2
3276,2024-04-17 15:48:54+00:00,10M,3.04,2.594,0.77,90.0,2,0.37,2
3277,2024-04-17 15:48:55+00:00,10M,2.3,8.278,0.68,90.0,2,0.281,2
3278,2024-04-17 15:48:56+00:00,10M,3.21,5.184,0.76,90.0,2,0.396,2
3279,2024-04-17 15:48:57+00:00,10M,3.23,6.87,0.68,90.0,2,0.392,2
3280,2024-04-17 15:48:58+00:00,10M,3.22,4.426,0.68,90.0,2,0.392,2
3281,2024-04-17 15:48:59+00:00,10M,2.68,2.681,0.68,90.0,2,0.327,2
3282,2024-04-17 15:49:00+00:00,10M,2.47,5.465,0.74,90.0,2,0.301,2
3283,2024-04-17 15:49:01+00:00,10M,2.8,4.383,0.74,90.0,2,0.342,2
3284,2024-04-17 15:49:02+00:00,10M,2.43,2.933,0.73,90.0,2,0.297,2
3285,2024-04-17 15:49:03+00:00,10M,2.87,3.346,0.74,90.0,2,0.351,2
3286,2024-04-17 15:49:04+00:00,10M,2.43,7.822,0.73,90.0,2,0.297,2
3287,2024-04-17 15:49:05+00:00,10M,2.66,5.309,0.73,90.0,2,0.325,2
3288,2024-04-17 15:49:06+00:00,10M,3.02,5.88,0.75,90.0,2,0.368,2
3289,2024-04-17 15:49:07+00:00,10M,2.33,5.436,0.67,90.0,2,0.284,2
3290,2024-04-17 15:49:08+00:00,10M,2.57,3.411,0.77,90.0,2,0.314,2
3291,2024-04-17 15:49:09+00:00,10M,2.36,4.188,0.72,90.0,2,0.288,2
3292,2024-04-17 15:49:10+00:00,10M,2.81,3.296,0.77,90.0,2,0.344,2
3293,2024-04-17 15:49:11+00:00,10M,2.47,2.921,0.73,90.0,2,0.301,2
3294,2024-04-17 15:49:12+00:00,10M,2.83,5.587,0.74,90.0,2,0.345,2
3295,2024-04-17 15:49:13+00:00,10M,2.64,3.928,0.72,90.0,2,0.322,2
3296,2024-04-17 15:49:14+00:00,10M,2.94,6.906,0.73,90.0,2,0.359,2
3297,2024-04-17 15:49:15+00:00,10M,2.77,6.272,0.69,90.0,2,0.338,2
3298,2024-04-17 15:49:16+00:00,10M,2.54,5.801,0.72,90.0,2,0.31,2
3299,2024-04-17 15:49:17+00:00,10M,2.7,7.877,0.76,90.0,2,0.329,2
3300,2024-04-17 15:49:18+00:00,10M,2.44,2.428,0.71,90.0,2,0.298,2
3301,2024-04-17 15:49:19+00:00,10M,2.88,2.483,0.75,90.0,2,0.352,2
3302,2024-04-17 15:49:20+00:00,10M,2.72,3.686,0.73,90.0,2,0.332,2
3303,2024-04-17 15:49:21+00:00,10M,2.7,5.007,0.73,90.0,2,0.329,2
3304,2024-04-17 15:49:22+00:00,10M,2.87,5.978,0.72,90.0,2,0.351,2
3305,2024-04-17 15:49:23+00:00,10M,2.61,4.412,0.66,90.0,2,0.318,2
3306,2024-04-17 15:49:24+00:00,10M,2.47,7.344,0.77,90.0,2,0.301,2
3307,2024-04-17 15:49:25+00:00,10M,2.91,7.097,0.74,90.0,2,0.355,2
3308,2024-04-17 15:49:26+00:00,10M,3.14,4.048,0.72,90.0,2,0.383,2
3309,2024-04-17 15:49:27+00:00,10M,2.57,4.671,0.69,90.0,2,0.314,2
3310,2024-04-17 15:49:28+00:00,10M,3.0,5.091,0.74,90.0,2,0.366,2
3311,2024-04-17 15:49:29+00:00,10M,2.24,4.741,0.72,90.0,2,0.273,2
3312,2024-04-17 15:49:30+00:00,10M,2.67,3.551,0.73,90.0,2,0.327,2
3313,2024-04-17 15:49:31+00:00,10M,3.05,4.14,0.75,90.0,2,0.372,2
3314,2024-04-17 15:49:32+00:00,10M,2.89,3.814,0.69,90.0,2,0.354,2
3315,2024-04-17 15:49:33+00:00,10M,2.61,3.221,0.71,90.0,2,0.318,2
3316,2024-04-17 15:49:34+00:00,10M,3.02,5.989,0.74,90.0,2,0.369,2
3317,2024-04-17 15:49:35+00:00,10M,2.92,5.18,0.7,90.0,2,0.356,2
3318,2024-04-17 15:49:36+00:00,10M,2.29,5.566,0.73,90.0,2,0.28,2
3319,2024-04-17 15:49:37+00:00,10M,2.92,4.809,0.74,90.0,2,0.356,2
3320,2024-04-17 15:49:38+00:00,10M,3.03,4.707,0.72,90.0,2,0.37,2
3321,2024-04-17 15:49:39+00:00,10M,2.54,9.905,0.7,90.0,2,0.31,2
3322,2024-04-17 15:49:40+00:00,10M,2.91,7.923,0.73,90.0,2,0.355,2
3323,2024-04-17 15:49:41+00:00,10M,2.29,5.415,0.72,90.0,2,0.28,2
3324,2024-04-17 15:49:42+00:00,10M,2.24,1.756,0.69,90.0,2,0.273,2
3325,2024-04-17 15:49:43+00:00,10M,2.5,5.253,0.8,90.0,2,0.305,2
3326,2024-04-17 15:49:44+00:00,10M,2.7,2.918,0.76,90.0,2,0.329,2
3327,2024-04-17 15:49:45+00:00,10M,2.33,5.346,0.73,90.0,2,0.284,2
3328,2024-04-17 15:49:46+00:00,10M,2.34,3.348,0.78,90.0,2,0.286,2
3329,2024-04-17 15:49:47+00:00,10M,2.87,2.888,0.76,90.0,2,0.351,2
3330,2024-04-17 15:49:48+00:00,10M,2.94,2.319,0.71,90.0,2,0.359,2
3331,2024-04-17 15:49:49+00:00,10M,2.52,3.751,0.72,90.0,2,0.308,2
3332,2024-04-17 15:49:50+00:00,10M,3.24,3.695,0.72,90.0,2,0.396,2
3333,2024-04-17 15:49:51+00:00,10M,3.01,3.33,0.68,90.0,2,0.368,2
3334,2024-04-17 15:49:52+00:00,10M,2.71,2.42,0.69,90.0,2,0.331,2
3335,2024-04-17 15:49:53+00:00,10M,3.17,5.64,0.73,90.0,2,0.387,2
3336,2024-04-17 15:49:54+00:00,10M,3.05,3.098,0.68,90.0,2,0.372,2
3337,2024-04-17 15:49:55+00:00,10M,2.43,3.263,0.7,90.0,2,0.297,2
3338,2024-04-17 15:49:56+00:00,10M,3.1,2.383,0.74,90.0,2,0.379,2
3339,2024-04-17 15:49:57+00:00,10M,2.91,2.834,0.69,90.0,2,0.355,2
3340,2024-04-17 15:49:58+00:00,10M,2.54,7.345,0.72,90.0,2,0.31,2
3341,2024-04-17 15:49:59+00:00,10M,2.6,9.134,0.73,90.0,2,0.318,2
3342,2024-04-17 15:50:00+00:00,10M,2.63,2.855,0.69,90.0,2,0.321,2
3343,2024-04-17 15:50:01+00:00,10M,1.76,10.668,0.77,90.0,2,0.215,2
3344,2024-04-17 15:50:02+00:00,10M,2.9,11.357,0.79,90.0,2,0.355,2
3345,2024-04-17 15:50:03+00:00,10M,2.88,2.259,0.73,90.0,2,0.351,2
3346,2024-04-17 15:50:04+00:00,10M,2.66,4.179,0.71,90.0,2,0.325,2
3347,2024-04-17 15:50:05+00:00,10M,2.33,4.012,0.72,90.0,2,0.284,2
3348,2024-04-17 15:50:06+00:00,10M,2.13,2.945,0.78,90.0,2,0.26,2
3349,2024-04-17 15:50:07+00:00,10M,2.4,7.009,0.79,90.0,2,0.294,2
3350,2024-04-17 15:50:08+00:00,10M,2.6,3.799,0.76,90.0,2,0.317,2
3351,2024-04-17 15:50:09+00:00,10M,2.59,2.938,0.71,90.0,2,0.317,2
3352,2024-04-17 15:50:10+00:00,10M,2.98,2.922,0.76,90.0,2,0.363,2
3353,2024-04-17 15:50:11+00:00,10M,3.06,3.94,0.7,90.0,2,0.373,2
3354,2024-04-17 15:50:12+00:00,10M,3.02,6.433,0.69,90.0,2,0.369,2
3355,2024-04-17 15:50:13+00:00,10M,2.98,5.02,0.69,90.0,2,0.363,2
3356,2024-04-17 15:50:14+00:00,10M,2.47,8.229,0.72,90.0,2,0.301,2
3357,2024-04-17 15:50:15+00:00,10M,2.78,3.663,0.73,90.0,2,0.339,2
3358,2024-04-17 15:50:16+00:00,10M,3.28,3.169,0.74,90.0,2,0.402,2
3359,2024-04-17 15:50:17+00:00,10M,2.25,3.672,0.64,90.0,2,0.274,2
3360,2024-04-17 15:50:18+00:00,10M,2.43,3.588,0.76,90.0,2,0.297,2
3361,2024-04-17 15:50:19+00:00,10M,2.5,5.749,0.76,90.0,2,0.305,2
3362,2024-04-17 15:50:20+00:00,10M,2.43,5.739,0.7,90.0,2,0.297,2
3363,2024-04-17 15:50:21+00:00,10M,2.33,7.489,0.8,90.0,2,0.284,2
3364,2024-04-17 15:50:22+00:00,10M,2.91,3.412,0.76,90.0,2,0.355,2
3365,2024-04-17 15:50:23+00:00,10M,1.8,4.855,0.73,90.0,2,0.219,2
3366,2024-04-17 15:50:24+00:00,10M,2.26,5.028,0.75,90.0,2,0.276,2
3367,2024-04-17 15:50:25+00:00,10M,2.43,5.515,0.81,90.0,2,0.297,2
3368,2024-04-17 15:50:26+00:00,10M,2.0,9.274,0.77,90.0,2,0.245,2
3369,2024-04-17 15:50:27+00:00,10M,2.36,4.386,0.78,90.0,2,0.288,2
3370,2024-04-17 15:50:28+00:00,10M,2.73,3.351,0.76,90.0,2,0.334,2
3371,2024-04-17 15:50:29+00:00,10M,2.34,3.543,0.75,90.0,2,0.286,2
3372,2024-04-17 15:50:30+00:00,10M,2.46,4.463,0.74,90.0,2,0.3,2
3373,2024-04-17 15:50:31+00:00,10M,2.61,6.324,0.76,90.0,2,0.318,2
3374,2024-04-17 15:50:32+00:00,10M,2.66,4.657,0.74,90.0,2,0.325,2
3375,2024-04-17 15:50:33+00:00,10M,2.47,4.304,0.73,90.0,2,0.301,2
3376,2024-04-17 15:50:34+00:00,10M,2.17,10.658,0.74,90.0,2,0.264,2
3377,2024-04-17 15:50:35+00:00,10M,1.99,2.17,0.77,90.0,2,0.243,2
3378,2024-04-17 15:50:36+00:00,10M,1.18,9.743,0.79,90.0,2,0.144,2
