,_time,CARR.WBCQIDist,DRB.AirIfDelayUl/s,DRB.PdcpSduVolumeUL_Filter,DRB.RlcDelayUl,DRB.UEThpUl,RRC.ConnEstabSucc,RRC.ConnMean,RRU.PrbAvailUl,RRU.PrbTotUl,SM.PDUSessionSetupFail,SM.PDUSessionSetupReq,TB.ErrTotalNbrUl,TB.TotNbrUl,session
8211,2024-04-02 10:12:17+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8212,2024-04-02 10:12:18+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8213,2024-04-02 10:12:19+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8214,2024-04-02 10:12:20+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8215,2024-04-02 10:12:21+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8216,2024-04-02 10:12:22+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8217,2024-04-02 10:12:23+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8218,2024-04-02 10:12:24+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8219,2024-04-02 10:12:25+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8220,2024-04-02 10:12:26+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8221,2024-04-02 10:12:27+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8222,2024-04-02 10:12:28+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8223,2024-04-02 10:12:29+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8224,2024-04-02 10:12:30+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8225,2024-04-02 10:12:31+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8226,2024-04-02 10:12:32+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8227,2024-04-02 10:12:33+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8228,2024-04-02 10:12:34+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8229,2024-04-02 10:12:35+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8230,2024-04-02 10:12:36+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8231,2024-04-02 10:12:37+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8232,2024-04-02 10:12:38+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8233,2024-04-02 10:12:39+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8234,2024-04-02 10:12:40+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8235,2024-04-02 10:12:41+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8236,2024-04-02 10:12:42+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8237,2024-04-02 10:12:43+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8238,2024-04-02 10:12:44+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8239,2024-04-02 10:12:45+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8240,2024-04-02 10:12:46+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8241,2024-04-02 10:12:47+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8242,2024-04-02 10:12:48+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8243,2024-04-02 10:12:49+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8244,2024-04-02 10:12:50+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8245,2024-04-02 10:12:51+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8246,2024-04-02 10:12:52+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8247,2024-04-02 10:12:53+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8248,2024-04-02 10:12:54+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8249,2024-04-02 10:12:55+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8250,2024-04-02 10:12:56+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8251,2024-04-02 10:12:57+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8252,2024-04-02 10:12:58+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8253,2024-04-02 10:12:59+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8254,2024-04-02 10:13:01+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8255,2024-04-02 10:13:02+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8256,2024-04-02 10:13:04+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8257,2024-04-02 10:13:05+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8258,2024-04-02 10:13:06+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8259,2024-04-02 10:13:07+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8260,2024-04-02 10:13:08+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8261,2024-04-02 10:13:09+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8262,2024-04-02 10:13:10+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8263,2024-04-02 10:13:11+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8264,2024-04-02 10:13:12+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8265,2024-04-02 10:13:13+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8266,2024-04-02 10:13:14+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8267,2024-04-02 10:13:15+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8268,2024-04-02 10:13:16+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8269,2024-04-02 10:13:17+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8270,2024-04-02 10:13:18+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8271,2024-04-02 10:13:19+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8272,2024-04-02 10:13:20+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8273,2024-04-02 10:13:21+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8274,2024-04-02 10:13:22+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8275,2024-04-02 10:13:23+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8276,2024-04-02 10:13:24+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8277,2024-04-02 10:13:25+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8278,2024-04-02 10:13:26+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8279,2024-04-02 10:13:27+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8280,2024-04-02 10:13:28+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8281,2024-04-02 10:13:29+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8282,2024-04-02 10:13:30+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8283,2024-04-02 10:13:31+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8284,2024-04-02 10:13:32+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8285,2024-04-02 10:13:33+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8286,2024-04-02 10:13:34+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8287,2024-04-02 10:13:35+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8288,2024-04-02 10:13:36+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8289,2024-04-02 10:13:37+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8290,2024-04-02 10:13:38+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8291,2024-04-02 10:13:39+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8292,2024-04-02 10:13:40+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8293,2024-04-02 10:13:41+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8294,2024-04-02 10:13:42+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8295,2024-04-02 10:13:43+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8296,2024-04-02 10:13:44+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8297,2024-04-02 10:13:45+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8298,2024-04-02 10:13:46+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8299,2024-04-02 10:13:47+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8300,2024-04-02 10:13:48+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8301,2024-04-02 10:13:49+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8302,2024-04-02 10:13:50+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8303,2024-04-02 10:13:51+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8304,2024-04-02 10:13:52+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8305,2024-04-02 10:13:53+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8306,2024-04-02 10:13:54+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8307,2024-04-02 10:13:55+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8308,2024-04-02 10:13:56+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8309,2024-04-02 10:13:57+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8310,2024-04-02 10:13:58+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8311,2024-04-02 10:13:59+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8312,2024-04-02 10:14:00+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8313,2024-04-02 10:14:01+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8314,2024-04-02 10:14:02+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8315,2024-04-02 10:14:03+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8316,2024-04-02 10:14:04+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8317,2024-04-02 10:14:05+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8318,2024-04-02 10:14:06+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8319,2024-04-02 10:14:07+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8320,2024-04-02 10:14:08+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8321,2024-04-02 10:14:09+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8322,2024-04-02 10:14:10+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8323,2024-04-02 10:14:12+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8324,2024-04-02 10:14:13+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8325,2024-04-02 10:14:14+00:00,27300,0,0,0,900,100,0,0,0,0,0,100,0,117
8326,2024-04-02 10:14:15+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8327,2024-04-02 10:14:17+00:00,27300,0,0,0,1000,100,0,0,0,0,0,100,0,117
8328,2024-04-02 10:14:18+00:00,27300,85,15,0,900,100,0,0,0,0,0,100,0,117
8329,2024-04-02 10:14:19+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8330,2024-04-02 10:14:20+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8331,2024-04-02 10:14:21+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8332,2024-04-02 10:14:22+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8333,2024-04-02 10:14:23+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8334,2024-04-02 10:14:24+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8335,2024-04-02 10:14:25+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8336,2024-04-02 10:14:26+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8337,2024-04-02 10:14:27+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8338,2024-04-02 10:14:28+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8339,2024-04-02 10:14:29+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8340,2024-04-02 10:14:30+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8341,2024-04-02 10:14:31+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8342,2024-04-02 10:14:32+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8343,2024-04-02 10:14:33+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8344,2024-04-02 10:14:34+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8345,2024-04-02 10:14:35+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8346,2024-04-02 10:14:36+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8347,2024-04-02 10:14:37+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8348,2024-04-02 10:14:38+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8349,2024-04-02 10:14:39+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8350,2024-04-02 10:14:40+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8351,2024-04-02 10:14:41+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8352,2024-04-02 10:14:42+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8353,2024-04-02 10:14:43+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8354,2024-04-02 10:14:44+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8355,2024-04-02 10:14:45+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8356,2024-04-02 10:14:46+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8357,2024-04-02 10:14:47+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8358,2024-04-02 10:14:48+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8359,2024-04-02 10:14:49+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8360,2024-04-02 10:14:50+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8361,2024-04-02 10:14:51+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8362,2024-04-02 10:14:52+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8363,2024-04-02 10:14:53+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8364,2024-04-02 10:14:54+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8365,2024-04-02 10:14:55+00:00,27300,84,20,0,900,100,0,0,0,0,0,100,0,117
8366,2024-04-02 10:14:56+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8367,2024-04-02 10:14:57+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8368,2024-04-02 10:14:58+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8369,2024-04-02 10:14:59+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8370,2024-04-02 10:15:00+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8371,2024-04-02 10:15:01+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8372,2024-04-02 10:15:02+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8373,2024-04-02 10:15:03+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8374,2024-04-02 10:15:04+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8375,2024-04-02 10:15:05+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8376,2024-04-02 10:15:06+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8377,2024-04-02 10:15:07+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8378,2024-04-02 10:15:08+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8379,2024-04-02 10:15:09+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
8380,2024-04-02 10:15:10+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8381,2024-04-02 10:15:11+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8382,2024-04-02 10:15:12+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8383,2024-04-02 10:15:13+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8384,2024-04-02 10:15:14+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8385,2024-04-02 10:15:15+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8386,2024-04-02 10:15:16+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
8387,2024-04-02 10:15:17+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8388,2024-04-02 10:15:18+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8389,2024-04-02 10:15:19+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8390,2024-04-02 10:15:20+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8391,2024-04-02 10:15:21+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8392,2024-04-02 10:15:22+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8393,2024-04-02 10:15:23+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8394,2024-04-02 10:15:24+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8395,2024-04-02 10:15:25+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8396,2024-04-02 10:15:26+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8397,2024-04-02 10:15:27+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8398,2024-04-02 10:15:29+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8399,2024-04-02 10:15:30+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8400,2024-04-02 10:15:31+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8401,2024-04-02 10:15:32+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8402,2024-04-02 10:15:33+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8403,2024-04-02 10:15:35+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8404,2024-04-02 10:15:36+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8405,2024-04-02 10:15:37+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8406,2024-04-02 10:15:38+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8407,2024-04-02 10:15:39+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8408,2024-04-02 10:15:40+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8409,2024-04-02 10:15:41+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8410,2024-04-02 10:15:42+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8411,2024-04-02 10:15:43+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8412,2024-04-02 10:15:44+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8413,2024-04-02 10:15:45+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8414,2024-04-02 10:15:46+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8415,2024-04-02 10:15:47+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8416,2024-04-02 10:15:48+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8417,2024-04-02 10:15:49+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8418,2024-04-02 10:15:50+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8419,2024-04-02 10:15:51+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8420,2024-04-02 10:15:52+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8421,2024-04-02 10:15:53+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8422,2024-04-02 10:15:54+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8423,2024-04-02 10:15:55+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8424,2024-04-02 10:15:56+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8425,2024-04-02 10:15:57+00:00,27300,113,20,0,900,100,0,0,0,0,0,100,0,117
8426,2024-04-02 10:15:58+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8427,2024-04-02 10:15:59+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8428,2024-04-02 10:16:00+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8429,2024-04-02 10:16:01+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8430,2024-04-02 10:16:02+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8431,2024-04-02 10:16:03+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8432,2024-04-02 10:16:04+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8433,2024-04-02 10:16:05+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8434,2024-04-02 10:16:06+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8435,2024-04-02 10:16:07+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
8436,2024-04-02 10:16:08+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8437,2024-04-02 10:16:09+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8438,2024-04-02 10:16:10+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8439,2024-04-02 10:16:11+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8440,2024-04-02 10:16:12+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8441,2024-04-02 10:16:13+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8442,2024-04-02 10:16:14+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8443,2024-04-02 10:16:15+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8444,2024-04-02 10:16:16+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8445,2024-04-02 10:16:17+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8446,2024-04-02 10:16:18+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8447,2024-04-02 10:16:19+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8448,2024-04-02 10:16:20+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8449,2024-04-02 10:16:21+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8450,2024-04-02 10:16:22+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8451,2024-04-02 10:16:23+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8452,2024-04-02 10:16:24+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8453,2024-04-02 10:16:25+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8454,2024-04-02 10:16:26+00:00,27300,114,20,0,1000,100,0,0,0,0,0,100,0,117
8455,2024-04-02 10:16:27+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8456,2024-04-02 10:16:28+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8457,2024-04-02 10:16:29+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8458,2024-04-02 10:16:30+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8459,2024-04-02 10:16:31+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8460,2024-04-02 10:16:32+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8461,2024-04-02 10:16:33+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8462,2024-04-02 10:16:34+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8463,2024-04-02 10:16:36+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8464,2024-04-02 10:16:37+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8465,2024-04-02 10:16:38+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8466,2024-04-02 10:16:39+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8467,2024-04-02 10:16:40+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8468,2024-04-02 10:16:41+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8469,2024-04-02 10:16:42+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8470,2024-04-02 10:16:43+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8471,2024-04-02 10:16:44+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8472,2024-04-02 10:16:45+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8473,2024-04-02 10:16:46+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8474,2024-04-02 10:16:47+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8475,2024-04-02 10:16:48+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8476,2024-04-02 10:16:50+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8477,2024-04-02 10:16:52+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8478,2024-04-02 10:16:53+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8479,2024-04-02 10:16:54+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8480,2024-04-02 10:16:55+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8481,2024-04-02 10:16:56+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8482,2024-04-02 10:16:57+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8483,2024-04-02 10:16:58+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8484,2024-04-02 10:16:59+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8485,2024-04-02 10:17:00+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
8486,2024-04-02 10:17:01+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8487,2024-04-02 10:17:02+00:00,27300,110,20,0,1000,100,0,0,0,0,0,100,0,117
8488,2024-04-02 10:17:03+00:00,27300,110,20,0,900,100,0,0,0,0,0,100,0,117
